municipio,region,year,p05,p10,p25,p50,p75,p90,p95,scenario,baseline_p50,abs_impact_vs_baseline,pct_impact_vs_baseline
Luquillo,East,2030,14492.56602812645,14593.524212096885,14762.82491156699,14927.286379810263,15135.75065250412,15284.03312713855,15384.83734082268,hurricane_cat5_maria_like,15744.255607572946,-816.9692277626837,-5.188998756916291
Manatí,North,2030,33812.44815097849,34060.781503689715,34752.06218249198,35243.71134264665,35859.745697627885,36605.18311387696,36937.59261584769,hurricane_cat5_maria_like,36432.21239398803,-1188.50105134138,-3.2622258524642986
Maricao,West,2030,4304.7297965592,4374.338571609093,4482.463598869217,4580.757813225584,4730.9241692987125,4823.234240334161,4899.510307898473,hurricane_cat5_maria_like,4744.606130569123,-163.84831734353884,-3.453359727541493
Maunabo,East,2030,8475.705614882505,8575.886502426485,8652.04805218857,8780.7922049745,8921.461589585322,9079.225757698945,9110.429908452898,hurricane_cat5_maria_like,9282.623854665311,-501.8316496908119,-5.406140090860179
Mayagüez,West,2030,62523.19982637091,62845.419046506104,63773.278758538974,64677.11990488476,65619.25675586585,66295.25278028398,66753.04300072297,hurricane_cat5_maria_like,66843.64402029655,-2166.524115411783,-3.241181936092435
Moca,West,2030,31793.60143690668,32218.313457241013,32959.63693884469,33615.94790198696,34216.54102803667,34876.83354540402,35427.04484971834,hurricane_cat5_maria_like,34670.98454057217,-1055.0366385852103,-3.0429959015170187
Morovis,Central Mountains,2030,24723.94105333107,24893.225124959714,25266.12183007035,25735.61232018417,26074.23099262594,26463.348494443133,26783.02354852481,hurricane_cat5_maria_like,26623.3992954406,-887.7869752564293,-3.3346116527218506
Naguabo,East,2030,18228.28223208345,18650.817196618387,19111.750568097817,19633.005451335594,20037.00863488722,20468.2728593604,20747.42958720192,hurricane_cat5_maria_like,20751.620716627942,-1118.6152652923483,-5.390495906645112
Naranjito,Central Mountains,2030,24925.50109463722,25226.83105038911,25717.08760389436,26229.801268083742,26620.37389546506,26985.333966951963,27492.069337932087,hurricane_cat5_maria_like,27158.50687645637,-928.7056083726275,-3.4195753566177074
Orocovis,Central Mountains,2030,18419.32182039265,18500.469328716565,18783.45799097373,19087.97410116013,19470.115937091974,19741.023857886667,19908.357839630287,hurricane_cat5_maria_like,19747.98691527864,-660.0128141185123,-3.342177696137083
Patillas,South,2030,12977.210770115993,12999.51398192256,13163.082939405922,13333.163080120627,13468.818940900877,13600.628111297627,13731.592105761774,hurricane_cat5_maria_like,14000.950310696835,-667.7872305762085,-4.769585033567427
Peñuelas,South,2030,16509.248559818552,16656.948844153358,17004.500736777885,17352.740179930788,17849.0793589542,18201.12260123735,18476.816260227708,hurricane_cat5_maria_like,18255.245994604902,-902.5058146741139,-4.943816232007159
Ponce,South,2030,111267.83626591788,111964.92192337949,113642.62732066578,115657.86408096337,118008.86382182836,119644.36865246216,120967.24756598071,hurricane_cat5_maria_like,121528.73921075082,-5870.875129787455,-4.830853317425101
Quebradillas,North,2030,20473.832547464895,20650.41484421004,20879.268325824218,21170.515949823686,21411.38102062438,21657.968888242933,21764.35202119276,hurricane_cat5_maria_like,21809.083504277995,-638.5675544543083,-2.9279889470323184
Rincón,West,2030,12918.89726076997,13123.752420768646,13439.75897006366,13777.037107217613,14069.508312241986,14460.339787835825,14620.377633775677,hurricane_cat5_maria_like,14267.018642937644,-489.9815357200314,-3.434365286699744
Río Grande,East,2030,37847.93807038392,38240.64224112021,38558.08783666066,39078.85967134051,39557.874346112156,40009.3719035827,40261.735285945,hurricane_cat5_maria_like,41292.22932638556,-2213.3696550450477,-5.360257102008086
Sabana Grande,West,2030,19752.606836392017,19965.573276470703,20170.592039119427,20484.43177084702,20880.394503415966,21160.53418970461,21300.693545053426,hurricane_cat5_maria_like,21156.30053904927,-671.8687682022501,-3.17573843764484
Salinas,South,2030,20953.19374898475,21157.754291781737,21436.404668506308,21799.810696477158,22191.953761205616,22407.748280448257,22554.74254344408,hurricane_cat5_maria_like,22878.13680519075,-1078.3261087135907,-4.7133475854945175
San Germán,West,2030,27284.343496825328,27452.73050835738,27880.321602073735,28419.58104051276,28912.69107108293,29496.818107772826,29717.75127214896,hurricane_cat5_maria_like,29463.32748845498,-1043.7464479422197,-3.5425273956283627
San Juan,Metro,2030,284325.0866530373,288521.49036842294,293590.03817267006,299670.8227307084,305545.57171503693,311202.6797199726,314181.9579027076,hurricane_cat5_maria_like,310672.4505599049,-11001.627829196514,-3.5412305820387324
San Lorenzo,East,2030,30070.360651024028,30557.661862329176,31146.23426858753,31752.96887735289,32201.599758704295,32609.161146786802,32889.82135549192,hurricane_cat5_maria_like,33536.206149658195,-1783.237272305305,-5.317349447183905
San Sebastián,West,2030,32766.413854560404,33408.66866053492,34210.496252319805,35173.93371959433,36144.37828089384,36913.41661972143,37472.40418926861,hurricane_cat5_maria_like,36437.452483790126,-1263.5187641957964,-3.4676374940259507
Santa Isabel,South,2030,16576.86450958183,16737.306366108707,17038.256566933636,17307.07499536818,17631.445493164672,17874.97020653741,18099.47498482805,hurricane_cat5_maria_like,18170.72632329518,-863.6513279270002,-4.752981870734493
Toa Alta,Metro,2030,56274.96137887404,56906.370550208536,57829.22966588993,59010.43060430784,60368.89619494519,61146.15323756713,61677.50727661399,hurricane_cat5_maria_like,61285.884998354086,-2275.4543940462463,-3.712852305400104
Toa Baja,Metro,2030,64214.09565981717,64342.14244829314,64956.715118533895,65870.77430402584,66568.6319553052,67269.20852603992,67865.77547750396,hurricane_cat5_maria_like,68133.91665316725,-2263.142349141417,-3.3216090609642257
Trujillo Alto,Metro,2030,57229.65262897856,57471.944059979876,58510.22015245387,59581.99569593034,60805.74373814302,61523.2768050442,61942.408372447164,hurricane_cat5_maria_like,61768.33622351152,-2186.340527581182,-3.5395813798024442
Utuado,Central Mountains,2030,24215.6393251213,24431.042719059922,24750.634661315828,25099.634624194645,25565.489363664907,25769.88662163724,25900.98850509928,hurricane_cat5_maria_like,25967.390024042787,-867.7553998481417,-3.341712043623564
Vega Alta,North,2030,30622.650369476192,30847.65668119983,31214.31937221334,31681.106148832245,31991.063765288047,32224.043222853204,32483.685815886274,hurricane_cat5_maria_like,32631.33862559157,-950.2324767593236,-2.912024197542699
Vega Baja,North,2030,45338.122965056864,46145.95397791998,47358.01549139732,48462.938772180794,49577.27352933171,50356.905448733894,51114.654617236396,hurricane_cat5_maria_like,50039.66651522549,-1576.727743044692,-3.150955737414724
Vieques,East,2030,6683.303566735259,6718.371806222951,6785.852020208574,6854.573211918566,6934.612785500019,7024.581515703791,7064.780961192695,hurricane_cat5_maria_like,7244.826433188862,-390.2532212702963,-5.38664693860062
Villalba,South,2030,18160.665684030406,18308.21995535835,18534.96166597542,18822.55190693512,19115.287014438745,19378.17989541252,19541.266156261627,hurricane_cat5_maria_like,19758.883830664738,-936.3319237296164,-4.738789557922695
Yabucoa,East,2030,23960.260054628132,24139.476900254893,24506.267824357587,24946.60634504468,25313.23708705781,25801.12938854077,25999.521084714648,hurricane_cat5_maria_like,26382.9580611793,-1436.3517161346172,-5.444240607152045
Yauco,South,2030,28050.232972526155,28261.237431391684,28631.31043081476,28973.40207864898,29422.699035833048,29836.610217254427,30049.072702570375,hurricane_cat5_maria_like,30406.56143876256,-1433.1593601135828,-4.7133226918798465
Adjuntas,Central Mountains,2030,16166.861745482827,16308.299207929245,16518.57003307302,16700.73475314842,16948.720883934824,17129.581635858034,17209.860754056015,earthquake_m6_0,16775.140544575253,-74.40579142683418,-0.4435479466125578
Aguada,West,2030,33720.647360127055,33983.2468483813,34418.80072921425,34872.62048012085,35337.51769547629,35799.600598897865,36026.272883841484,earthquake_m6_0,35074.98882129394,-202.368341173089,-0.5769591038336459
Aguadilla,West,2030,47019.302385542534,47779.2289696006,49103.87465804677,50228.04896414574,51145.61674444101,52534.18810447042,53166.58361797348,earthquake_m6_0,50460.53383745808,-232.48487331234355,-0.4607261470146484
Aguas Buenas,Central Mountains,2030,21363.768742872384,21490.992267866288,21784.43895533194,21977.84228962512,22224.611902596567,22392.37058318787,22564.19890389347,earthquake_m6_0,22105.39176892521,-127.54947930008711,-0.5770061921245413
Aibonito,Central Mountains,2030,21156.67646000874,21421.764606398807,22029.227569874984,22752.74360629983,23434.44763648534,23936.822458427283,24466.122172446383,earthquake_m6_0,22884.973699729395,-132.23009342956357,-0.5778031260360467
Arecibo,North,2030,76581.17610770767,77531.16214918763,78912.48607704625,80442.45031993528,82059.21511046299,83428.99795510541,84417.77573200122,earthquake_m6_0,80780.55067571937,-338.1003557840886,-0.4185417813519724
Arroyo,South,2030,12986.784199211188,13130.456155958283,13385.156890110902,13674.835166226114,13996.935887684336,14307.08771428377,14423.395407796612,earthquake_m6_0,13792.16731790864,-117.33215168252536,-0.850715837315675
Añasco,West,2030,22771.428637791836,22884.455610576315,23105.1986676317,23324.35243024093,23604.208998943126,23817.565114024907,23991.503686392207,earthquake_m6_0,23456.200146733834,-131.8477164929027,-0.5621017712507107
Barceloneta,North,2030,20188.10159759338,20319.865672133685,20601.56627448044,20855.88467314229,21157.525267053374,21422.49393623618,21670.758758904598,earthquake_m6_0,20944.37620592169,-88.49153277940059,-0.42250736860991356
Barranquitas,Central Mountains,2030,25795.59288324121,26092.831387371854,26505.502392813156,26990.850273040793,27341.30195968192,27726.917694571322,28063.1810257554,earthquake_m6_0,27126.519272996455,-135.668999955662,-0.5001341992694063
Bayamón,Metro,2030,158792.64335999437,160081.73284116204,162706.49875952708,167731.45886358523,172501.85505247762,175896.3789138348,177116.1124945545,earthquake_m6_0,168650.71142058505,-919.2525569998252,-0.5450629583811075
Cabo Rojo,West,2030,42375.85887322138,42709.7123159543,43070.32969097363,43509.46522438944,43951.96410911846,44199.95079147087,44484.64569843797,earthquake_m6_0,43755.86582754467,-246.40060315523442,-0.5631258769427052
Caguas,East,2030,108765.64740558396,109655.1113039841,110846.01984772943,112490.20357019102,113684.79330822563,114754.63440364844,115433.58472779984,earthquake_m6_0,113126.81334654687,-636.60977635585,-0.562739953087596
Camuy,North,2030,28983.871880700557,29256.44840198275,29774.044201995603,30412.957021232563,31022.28143523217,31519.56719046764,31916.754890902674,earthquake_m6_0,30523.360541797476,-110.40352056491247,-0.36170172158380226
Canóvanas,East,2030,35451.99606130485,35872.18758851445,36513.98229691145,37181.715224743704,37768.29261913267,38427.10705857958,38732.273978633544,earthquake_m6_0,37406.306091140366,-224.59086639666202,-0.6004091017419548
Carolina,Metro,2030,134581.04595690125,135636.6799409302,137070.67706938842,139176.19634265895,142144.96571737906,144185.01555425613,145814.6771896555,earthquake_m6_0,139877.07162691333,-700.8752842543763,-0.5010651682241273
Cataño,Metro,2030,20214.133701035556,20340.991465291223,20527.844982671315,20769.48575533123,20963.467542937804,21123.429748571423,21275.72035497231,earthquake_m6_0,20869.600394337598,-100.11463900636954,-0.4797151699825213
Cayey,Central Mountains,2030,37007.74816266263,37250.89060691767,37524.72664318301,37970.21155958774,38339.39380445353,38628.781162662526,38929.64246928534,earthquake_m6_0,38154.4958045137,-184.2842449259624,-0.48299483727986114
Ceiba,East,2030,9505.592110101934,9570.500316895166,9694.670735559997,9876.441169559104,10002.607202582994,10173.716308894396,10249.586184107025,earthquake_m6_0,9931.245295576173,-54.804126017068484,-0.5518353880704239
Ciales,Central Mountains,2030,14949.780544935156,15031.603026669973,15275.739324484905,15599.586955052502,15928.21529077608,16167.982558112093,16432.17702257082,earthquake_m6_0,15684.813351991106,-85.22639693860401,-0.5433688946498363
Cidra,Central Mountains,2030,35351.678915313525,35666.99645486115,36149.579100913594,36696.288530178135,37304.622139902654,37652.93936284171,37933.271958204314,earthquake_m6_0,36871.24925926882,-174.96072909068607,-0.4745180394089952
Coamo,South,2030,28837.160807315304,29253.605355631003,29929.15532977281,30849.9803928669,31556.063544926787,32396.22081206983,32676.62131851712,earthquake_m6_0,31124.8626291133,-274.8822362464016,-0.8831596769499784
Comerío,Central Mountains,2030,16898.567248507108,17002.83350919428,17161.64303150092,17377.716982939764,17506.406558734416,17679.256493064026,17781.702281594502,earthquake_m6_0,17456.067134665805,-78.35015172604108,-0.448841947740029
Corozal,Central Mountains,2030,30387.84545708545,30694.48643709648,31276.185847572913,31936.537948288933,32452.337691870234,32974.08057721046,33154.20945954338,earthquake_m6_0,32097.265682716767,-160.72773442783364,-0.5007521077235554
Culebra,East,2030,1036.5740917620694,1065.029950683279,1108.9316118775591,1167.0389407553848,1234.1117489639994,1285.8980688205872,1327.1256124180247,earthquake_m6_0,1174.336303768819,-7.297363013434278,-0.6214031696043729
Dorado,North,2030,32134.603478606245,32570.951855452422,32880.413491691696,33206.438791029344,33505.2687775103,33809.96322624962,34039.60951696507,earthquake_m6_0,33370.71762534043,-164.27883431108785,-0.4922843918296227
Fajardo,East,2030,26202.72005161301,26489.340481459498,27119.348651917575,28019.33709203762,28774.912092553703,29340.976836449783,29919.68021523944,earthquake_m6_0,28201.875605754627,-182.53851371700875,-0.6472566444472989
Florida,North,2030,10386.606967011383,10428.237261162481,10557.359567427464,10691.822974006278,10826.079440453694,10926.267296904602,10985.201578916927,earthquake_m6_0,10739.186843439846,-47.36386943356774,-0.441037763138468
Guayama,South,2030,30043.792898534943,30253.82893291421,31093.326151982084,31736.400941184533,32395.06418012498,33010.524388995655,33462.59308956542,earthquake_m6_0,32009.807738982196,-273.4067977976629,-0.8541344578733677
Guayanilla,South,2030,15277.358650964155,15359.806066504885,15560.279807416842,15707.477306281324,15911.137071736357,16175.542590216053,16244.04268123785,earthquake_m6_0,15821.717686873475,-114.24038059215127,-0.7220479018338891
Guaynabo,Metro,2030,78059.22490903697,78771.95001243048,80520.29552873978,81838.87459266308,83661.01200923481,85423.0539530596,86342.4336632719,earthquake_m6_0,82310.13768677108,-471.26309410799877,-0.5725456272487082
Gurabo,East,2030,32454.358072059294,33084.00297406516,34318.380469046286,35531.46306598264,36904.43899590553,37860.95447807987,39264.81468863905,earthquake_m6_0,35790.0332448611,-258.5701788784572,-0.7224642042364795
Guánica,West,2030,10570.267330002813,10689.704725025198,10944.025461392313,11201.555942071302,11455.056302286428,11699.31520572086,11865.069342771365,earthquake_m6_0,11292.231028463433,-90.67508639213156,-0.8029864617857538
Hatillo,North,2030,34400.76614344844,34690.297483511225,35126.1385967641,35528.080956604565,35904.063391763644,36312.895113388935,36601.92562779469,earthquake_m6_0,35686.37064566523,-158.2896890606644,-0.44355782388840825
Hormigueros,West,2030,14043.3009013031,14093.41740216461,14221.024029217635,14347.729873712833,14486.284822350946,14627.573538023373,14681.01012105271,earthquake_m6_0,14421.574562170397,-73.84468845756419,-0.5120431762788793
Humacao,East,2030,43696.79134498427,44017.52205390661,44436.14595048887,44889.90421591461,45332.814851063704,45774.4467647453,45933.87880716554,earthquake_m6_0,45150.927065703785,-261.02284978917305,-0.5781118279350759
Isabela,West,2030,37975.62219409686,38328.68403047796,38925.153987992904,39539.991836514004,40251.342539101905,41108.09530635882,41541.8275870202,earthquake_m6_0,39780.04632661537,-240.05449010136363,-0.6034545262476277
Jayuya,Central Mountains,2030,13115.968493172997,13232.213634710442,13354.153401649051,13585.221801180433,13826.459662300489,14097.391208402312,14192.299348707493,earthquake_m6_0,13653.611631697586,-68.38983051715331,-0.5008918692134372
Juana Díaz,South,2030,40179.79531290587,40550.43515804808,41174.36466293113,42056.475417638794,42704.81959431953,43244.87373928992,43466.555899453815,earthquake_m6_0,42411.152503143814,-354.67708550501993,-0.8362825921288717
Juncos,East,2030,31643.449566372194,31867.644059111906,32321.39732268663,32733.145574533217,33147.24045560378,33502.92479139093,33629.78411128284,earthquake_m6_0,32935.661674566174,-202.51610003295718,-0.6148839578023286
Lajas,West,2030,20742.99672516126,20882.055264223898,21210.59042462129,21557.146994280134,21989.04949860985,22264.630503795255,22522.28500287641,earthquake_m6_0,21669.421713009204,-112.27471872906972,-0.51812512680791
Lares,Central Mountains,2030,23368.506129723475,23731.577839184956,24686.635726708777,25914.509451954582,26938.296777849417,27713.089172626173,28043.60290453849,earthquake_m6_0,26041.98297452795,-127.47352257336752,-0.48949238119866395
Las Marías,West,2030,7518.031706757574,7634.672461943775,7838.712826185301,8086.59526047176,8385.30139900099,8576.324080989507,8627.830370148771,earthquake_m6_0,8123.678878716515,-37.08361824475469,-0.45648798775036814
Las Piedras,East,2030,29959.439013629533,30104.700350936073,30450.31880987863,31065.148896790703,31554.852359767487,32152.596591717338,32414.84783980798,earthquake_m6_0,31246.828497285904,-181.67960049520116,-0.5814337301815505
Loíza,East,2030,19655.956012099443,19828.702129745056,20053.006635068,20286.484443849433,20518.02347575912,20738.53570057456,20816.0270906992,earthquake_m6_0,20405.31737624062,-118.83293239118575,-0.5823625783422095
Luquillo,East,2030,15228.254828777808,15314.215145707018,15487.790601736035,15648.495282865057,15869.154101821588,16022.846554972528,16138.816992673517,earthquake_m6_0,15744.255607572946,-95.7603247078896,-0.6082238950810042
Manatí,North,2030,34756.61584328099,35015.64329789222,35644.23074057675,36269.68134173566,36843.57126944868,37532.21238909833,37869.594265463376,earthquake_m6_0,36432.21239398803,-162.53105225237232,-0.44611908410808687
Maricao,West,2030,4401.0867765762805,4491.641120399873,4602.034020252344,4710.964644281605,4866.272415407468,4951.126331157354,5038.963349976314,earthquake_m6_0,4744.606130569123,-33.64148628751809,-0.7090469759074131
Maunabo,East,2030,8927.334326649545,9008.230287402226,9109.797475790016,9231.579068590792,9373.142151189193,9502.820725332675,9576.161493688074,earthquake_m6_0,9282.623854665311,-51.044786074518925,-0.54989609482953
Mayagüez,West,2030,64143.36600075257,64614.569674449674,65560.68586225389,66457.10468297047,67317.34280530301,68112.87639947313,68550.5505114751,earthquake_m6_0,66843.64402029655,-386.539337326074,-0.5782738852608101
Moca,West,2030,32680.69799397517,33083.72533836144,33860.75658638282,34467.43800008715,35203.46858865995,35994.860034624544,36394.591927312445,earthquake_m6_0,34670.98454057217,-203.54654048501834,-0.5870803589290263
Morovis,Central Mountains,2030,25431.94255178581,25699.06429581964,26080.042108482296,26499.326620466294,26867.8740790305,27312.67856693649,27596.210585913137,earthquake_m6_0,26623.3992954406,-124.07267497430439,-0.4660286749917487
Naguabo,East,2030,19068.45900883595,19610.61020370566,20013.062619632,20633.012997560327,21056.05447760994,21460.975439606264,21759.35907494488,earthquake_m6_0,20751.620716627942,-118.60771906761511,-0.5715588227408986
Naranjito,Central Mountains,2030,25770.381455276278,26076.360584472277,26466.966189077677,26979.522889529522,27477.972536767258,27878.475762339935,28312.25086890164,earthquake_m6_0,27158.50687645637,-178.98398692684714,-0.6590347096069844
Orocovis,Central Mountains,2030,18971.353334703268,19074.081060515615,19336.096448587672,19649.836697972773,20001.282000338128,20333.648475452504,20421.38940576415,earthquake_m6_0,19747.98691527864,-98.15021730586886,-0.4970137853895979
Patillas,South,2030,13551.40632612789,13573.533502995824,13727.030836391543,13890.408715141579,14037.089648903628,14180.194392953177,14305.311228025746,earthquake_m6_0,14000.950310696835,-110.54159555525621,-0.7895292326750247
Peñuelas,South,2030,17232.089130334498,17370.893714611946,17740.42727144066,18103.00316116595,18606.476337588872,18984.678300661693,19231.411462969216,earthquake_m6_0,18255.245994604902,-152.2428334389515,-0.8339675810665321
Ponce,South,2030,115754.28945849405,116838.81110969481,118506.02095657104,120565.2248106931,122935.7715452111,124791.84817685868,126080.2950995848,earthquake_m6_0,121528.73921075082,-963.5144000577275,-0.7928284340931366
Quebradillas,North,2030,21086.45688472955,21225.88816747094,21459.487953522555,21722.48599527817,21980.861579770804,22194.41120069287,22291.937930028278,earthquake_m6_0,21809.083504277995,-86.59750899982464,-0.3970708305226947
Rincón,West,2030,13331.457813353198,13530.370440675215,13812.487433543012,14180.358034236964,14502.190297840858,14794.52396467465,15012.610569302415,earthquake_m6_0,14267.018642937644,-86.66060870068031,-0.6074191873547345
Río Grande,East,2030,39829.455054698956,40139.32880776248,40532.36777413273,41045.28089958633,41579.08022453355,41967.96042430711,42299.59629835191,earthquake_m6_0,41292.22932638556,-246.94842679923022,-0.5980506037765106
Sabana Grande,West,2030,20377.23645821386,20501.422439003705,20732.97083162684,21039.25176558375,21416.96002050448,21697.570367780474,21862.898702796472,earthquake_m6_0,21156.30053904927,-117.04877346551802,-0.5532572826211988
Salinas,South,2030,21858.57366970884,22040.52071134747,22345.203125959473,22688.794442597093,23135.522486767542,23361.91922775176,23451.18213184849,earthquake_m6_0,22878.13680519075,-189.3423625936557,-0.8276126863211012
San Germán,West,2030,28034.805408503962,28293.417263069838,28719.314749298755,29302.32933885434,29782.909494230742,30298.0260491471,30636.88574875102,earthquake_m6_0,29463.32748845498,-160.99814960064032,-0.5464357332474631
San Juan,Metro,2030,292856.79366169666,297554.44476992864,302980.3547221311,308999.25718319754,315759.90088205365,321446.0163205938,325275.3872565894,earthquake_m6_0,310672.4505599049,-1673.1933767073788,-0.5385715320724095
San Lorenzo,East,2030,31649.89539675308,32045.51564819546,32782.74032176832,33336.84022332613,33804.49093838131,34178.966764940546,34557.56653771488,earthquake_m6_0,33536.206149658195,-199.365926332066,-0.5944796660730748
San Sebastián,West,2030,33768.877913646145,34386.85428289806,35219.59956998005,36180.78960860531,37169.890333804375,38140.686913668455,38722.41331608689,earthquake_m6_0,36437.452483790126,-256.6628751848184,-0.7043930288457999
Santa Isabel,South,2030,17306.701114962325,17438.703927781065,17754.676144292585,18016.73614083325,18380.306732158144,18612.153211494104,18865.85159949847,earthquake_m6_0,18170.72632329518,-153.9901824619301,-0.8474630002242236
Toa Alta,Metro,2030,58159.31302032751,58743.56817300148,59784.47530665193,60960.27974104138,62201.777068683485,63271.67340493604,63752.16688773624,earthquake_m6_0,61285.884998354086,-325.605257312709,-0.5312891497307309
Toa Baja,Metro,2030,66163.55311944948,66321.876014188,66879.00857868424,67850.55884948187,68658.17013067666,69161.74634423447,69762.49212317288,earthquake_m6_0,68133.91665316725,-283.3578036853869,-0.41588362684007657
Trujillo Alto,Metro,2030,59185.545802682835,59423.12740655175,60405.71896568505,61420.21763661002,62731.20161719264,63577.06811751145,64005.8786564974,earthquake_m6_0,61768.33622351152,-348.11858690150257,-0.5635874433169443
Utuado,Central Mountains,2030,24940.93379779097,25179.07342282591,25459.071900345636,25838.712711258675,26233.870704080782,26533.16266632992,26690.901343450874,earthquake_m6_0,25967.390024042787,-128.67731278411156,-0.4955342553293624
Vega Alta,North,2030,31596.26072536246,31696.503815306536,32097.481254807215,32508.71541770835,32854.34205120527,33148.51364134855,33370.7955272961,earthquake_m6_0,32631.33862559157,-122.62320788321813,-0.3757835658848798
Vega Baja,North,2030,46503.223707294,47380.87790266827,48744.977365589904,49776.860427845546,50946.54316801745,51861.261847901325,52656.17303026452,earthquake_m6_0,50039.66651522549,-262.80608737994044,-0.5251955212370907
Vieques,East,2030,7022.058034315213,7054.942109298287,7131.037709868661,7204.402734170591,7288.909528390394,7363.8782410172125,7418.497822807947,earthquake_m6_0,7244.826433188862,-40.42369901827078,-0.5579664246073318
Villalba,South,2030,18934.856417509538,19071.636362807927,19288.562800968873,19590.26495375864,19864.676013002805,20270.163624019242,20318.805976924385,earthquake_m6_0,19758.883830664738,-168.61887690609728,-0.8533826017257602
Yabucoa,East,2030,25201.616972038657,25407.585889378402,25766.380025568098,26219.461301979703,26587.71692032714,27025.026065214657,27336.75137196393,earthquake_m6_0,26382.9580611793,-163.49675919959554,-0.6197059435885233
Yauco,South,2030,29283.71608474047,29480.578010972225,29827.47977954822,30173.28459569799,30671.83477859368,31123.673816254315,31337.203838773632,earthquake_m6_0,30406.56143876256,-233.27684306457013,-0.7671924480325707
Adjuntas,Central Mountains,2030,16125.207405043118,16243.695761875722,16446.688682935066,16650.895814725038,16896.178701644894,17066.804977799067,17154.473313492854,earthquake_m6_5,16775.140544575253,-124.24472985021566,-0.7406479219656609
Aguada,West,2030,33602.52403780769,33835.61632378719,34304.71136835685,34743.06141564192,35200.27248266701,35659.72375001833,35865.84348180985,earthquake_m6_5,35074.98882129394,-331.92740565202257,-0.9463364545693319
Aguadilla,West,2030,46792.217768841234,47547.087351681024,48862.193507426404,50057.59259968589,50910.88241606258,52274.619916650125,52849.423782351485,earthquake_m6_5,50460.53383745808,-402.9412377721892,-0.7985274968951599
Aguas Buenas,Central Mountains,2030,21269.78336161715,21420.89229737709,21706.740121242197,21916.19824236049,22145.52990319633,22337.620981740827,22485.582278932638,earthquake_m6_5,22105.39176892521,-189.19352656471892,-0.8558704977609983
Aibonito,Central Mountains,2030,21045.714205497483,21351.67172390908,21945.87966094017,22667.629288836008,23318.491803306264,23832.761594048872,24372.926935055613,earthquake_m6_5,22884.973699729395,-217.34441089338725,-0.9497254126010084
Arecibo,North,2030,76343.06060621672,77236.22854463445,78670.63084477355,80131.38538458715,81776.95349583816,83225.32700192211,84040.618389192,earthquake_m6_5,80780.55067571937,-649.1652911322162,-0.8036158279462425
Arroyo,South,2030,12911.189735961812,13060.340172505015,13308.041753040046,13601.829342415409,13924.056948269115,14226.661298100496,14342.718152798507,earthquake_m6_5,13792.16731790864,-190.33797549323026,-1.3800439851544084
Añasco,West,2030,22664.674905975386,22771.566776656608,23012.148845576194,23240.192358286717,23520.703855774842,23721.279020023998,23915.775603745555,earthquake_m6_5,23456.200146733834,-216.0077884471175,-0.9208984707490891
Barceloneta,North,2030,20125.78362735987,20255.87724109679,20533.023306392977,20796.309438557262,21096.858942472194,21380.449348223254,21592.47270998855,earthquake_m6_5,20944.37620592169,-148.0667673644275,-0.7069523862093537
Barranquitas,Central Mountains,2030,25661.013172871004,26036.407572633747,26421.432504830795,26889.284941578764,27247.10080090431,27655.512198692904,27952.76277463516,earthquake_m6_5,27126.519272996455,-237.23433141769056,-0.8745476300523725
Bayamón,Metro,2030,158551.69001735828,159278.00323706694,162172.71144769533,167179.7523683256,171918.97219115202,175221.1819484335,176350.23207565906,earthquake_m6_5,168650.71142058505,-1470.9590522594517,-0.8721926162476362
Cabo Rojo,West,2030,42200.53732486578,42553.73011011274,42888.11853806205,43324.72216617328,43786.307780617106,44031.16953455228,44379.41031317165,earthquake_m6_5,43755.86582754467,-431.14366137139586,-0.9853391156071867
Caguas,East,2030,108288.12803166037,109237.57550316908,110417.32704733839,112038.72057120489,113288.79726032718,114294.62772931435,114956.01849455004,earthquake_m6_5,113126.81334654687,-1088.092775341982,-0.9618345493466472
Camuy,North,2030,28900.653531585514,29154.974373102563,29681.944960806537,30308.27180542102,30916.929971503767,31415.35390613671,31805.899798525475,earthquake_m6_5,30523.360541797476,-215.08873637645593,-0.7046692518732397
Canóvanas,East,2030,35342.27404608741,35707.979762985975,36379.90128538483,37022.16792055476,37617.06143093533,38283.79858141615,38576.91594507033,earthquake_m6_5,37406.306091140366,-384.1381705856038,-1.0269342544801194
Carolina,Metro,2030,133965.00870785545,135169.63224701292,136589.15367717395,138667.8521541343,141583.96381871135,143650.5274170789,145483.41831713883,earthquake_m6_5,139877.07162691333,-1209.2194727790193,-0.8644872663650738
Cataño,Metro,2030,20168.220992319057,20259.176402225472,20467.61320908888,20695.026839840604,20910.101424202723,21065.992186851236,21204.769472021293,earthquake_m6_5,20869.600394337598,-174.5735544969939,-0.8364968719974135
Cayey,Central Mountains,2030,36812.37937751582,37103.265813839746,37383.27233061188,37828.16222640181,38179.693230245815,38547.84402491338,38831.12395432031,earthquake_m6_5,38154.4958045137,-326.3335781118949,-0.8552952181150023
Ceiba,East,2030,9463.664851641191,9526.155302011839,9658.706804470783,9833.39711332726,9963.211424610983,10141.317484935033,10212.81937854102,earthquake_m6_5,9931.245295576173,-97.84818224891205,-0.9852559204483458
Ciales,Central Mountains,2030,14892.641074221832,14966.727446515031,15215.906794738596,15533.86204501588,15867.369776916397,16117.861129922943,16405.431514308893,earthquake_m6_5,15684.813351991106,-150.95130697522654,-0.9624042287762643
