scenario,municipio,region,p50,baseline_p50,abs_impact_vs_baseline,pct_impact_vs_baseline
earthquake_m7_2,Aguadilla,West,49572.878828252615,50460.53383745808,-887.6550092054676,-1.7591074483372582
earthquake_m7_2,Humacao,East,44301.80045384905,45150.927065703785,-849.1266118547355,-1.8806404808013877
earthquake_m7_2,Vega Baja,North,49195.861516521894,50039.66651522549,-843.804998703592,-1.6862722265482102
earthquake_m7_2,Coamo,South,30290.944702861794,31124.8626291133,-833.9179262515063,-2.679266206532534
earthquake_m7_2,Guayama,South,31190.19250688792,32009.807738982196,-819.6152320942747,-2.5605128239996597
earthquake_m7_2,Cabo Rojo,West,42954.82119415694,43755.86582754467,-801.0446333877335,-1.8307137071516235
earthquake_m7_2,Río Grande,East,40519.06686090077,41292.22932638556,-773.162465484791,-1.8724163797829716
earthquake_m7_2,Gurabo,East,35023.52425752946,35790.0332448611,-766.5089873316392,-2.1416828033868844
earthquake_m7_2,San Sebastián,West,35679.51350198618,36437.452483790126,-757.938981803949,-2.080109695213001
earthquake_m7_2,Isabela,West,39026.90398453778,39780.04632661537,-753.14234207759,-1.8932666289372573
earthquake_m7_2,Canóvanas,East,36686.193289160634,37406.306091140366,-720.1128019797325,-1.9251107025248082
earthquake_m7_2,Yauco,South,29700.404620069483,30406.56143876256,-706.1568186930781,-2.3223830162948413
earthquake_m7_2,Cidra,Central Mountains,36209.19802880179,36871.24925926882,-662.0512304670337,-1.7955758043663383
earthquake_m7_2,Cayey,Central Mountains,37527.209168648624,38154.4958045137,-627.286635865079,-1.644070043747952
earthquake_m7_2,San Lorenzo,East,32910.70901708878,33536.206149658195,-625.4971325694132,-1.8651398127089232
earthquake_m7_2,Juncos,East,32315.05224968501,32935.661674566174,-620.6094248811642,-1.884308355524601
earthquake_m7_2,Moca,West,34068.202570585854,34670.98454057217,-602.7819699863176,-1.7385775973016828
earthquake_m7_2,Aguada,West,34472.43124518019,35074.98882129394,-602.5575761137516,-1.7179123824779106
earthquake_m7_2,Las Piedras,East,30648.092520317085,31246.828497285904,-598.7359769688192,-1.9161495926565004
earthquake_m7_2,Salinas,South,22319.338768689093,22878.13680519075,-558.7980365016556,-2.442498011354105
earthquake_m7_2,San Germán,West,28906.13429896318,29463.32748845498,-557.193189491798,-1.8911414188031905
earthquake_m7_2,Corozal,Central Mountains,31540.676539602136,32097.265682716767,-556.5891431146301,-1.734070274448124
earthquake_m7_2,Naranjito,Central Mountains,26636.063085110938,27158.50687645637,-522.4437913454312,-1.923683778795425
earthquake_m7_2,Manatí,North,35910.99265873033,36432.21239398803,-521.2197352577059,-1.4306562819218644
earthquake_m7_2,Fajardo,East,27692.827130027094,28201.875605754627,-509.0484757275335,-1.805016385589835
earthquake_m7_2,Yabucoa,East,25881.144448741725,26382.9580611793,-501.8136124375742,-1.9020369561059882
earthquake_m7_2,Dorado,North,32873.69360864618,33370.71762534043,-497.0240166942531,-1.489401643304285
earthquake_m7_2,Hatillo,North,35196.720503609584,35686.37064566523,-489.6501420556451,-1.3720928556099112
earthquake_m7_2,Villalba,South,19272.37045321789,19758.883830664738,-486.5133774468486,-2.462251317515242
earthquake_m7_2,Lares,Central Mountains,25574.062952546094,26041.98297452795,-467.9200219818558,-1.7967910601874495
earthquake_m7_2,Peñuelas,South,17787.9655819553,18255.245994604902,-467.2804126496012,-2.5597048256030064
earthquake_m7_2,Barranquitas,Central Mountains,26660.992145356093,27126.519272996455,-465.52712764036187,-1.716132921276703
earthquake_m7_2,Aibonito,Central Mountains,22437.757524705903,22884.973699729395,-447.2161750234918,-1.954191343592324
earthquake_m7_2,Santa Isabel,South,17728.243058735097,18170.72632329518,-442.4832645600836,-2.435143519787718
earthquake_m7_2,Añasco,West,23015.53784443242,23456.200146733834,-440.66230230141446,-1.8786602243534087
earthquake_m7_2,Vega Alta,North,32196.91762875909,32631.33862559157,-434.42099683247943,-1.3312999562076773
earthquake_m7_2,Camuy,North,30097.228524083574,30523.360541797476,-426.1320177139023,-1.3960848679501527
earthquake_m7_2,Morovis,Central Mountains,26202.006265445292,26623.3992954406,-421.3930299953063,-1.58279198429583
earthquake_m7_2,Utuado,Central Mountains,25546.46520571692,25967.390024042787,-420.9248183258678,-1.6209746837712236
earthquake_m7_2,Lajas,West,21283.23855994529,21669.421713009204,-386.1831530639138,-1.7821571714212812
earthquake_m7_2,Naguabo,East,20365.999521081998,20751.620716627942,-385.6211955459439,-1.858270256630856
earthquake_m7_2,Loíza,East,20030.195281999007,20405.31737624062,-375.1220942416112,-1.8383546176958407
earthquake_m7_2,Sabana Grande,West,20796.250906078174,21156.30053904927,-360.049632971095,-1.7018553518207633
earthquake_m7_2,Guayanilla,South,15468.408862507586,15821.717686873475,-353.30882436588945,-2.233062372608335
earthquake_m7_2,Aguas Buenas,Central Mountains,21760.700175792233,22105.39176892521,-344.69159313297496,-1.5593100395421506
earthquake_m7_2,Orocovis,Central Mountains,19410.874159910916,19747.98691527864,-337.1127553677252,-1.7070740264006732
earthquake_m7_2,Arroyo,South,13461.009657978091,13792.16731790864,-331.1576599305481,-2.401055992850026
earthquake_m7_2,Patillas,South,13669.81511621526,14000.950310696835,-331.1351944815742,-2.3650908483589457
earthquake_m7_2,Cataño,Metro,20557.37442834564,20869.600394337598,-312.2259659919582,-1.4960802319754636
earthquake_m7_2,Barceloneta,North,20645.54573559828,20944.37620592169,-298.8304703234098,-1.4267814299426127
earthquake_m7_2,Luquillo,East,15454.069092820931,15744.255607572946,-290.1865147520148,-1.8431262930743821
earthquake_m7_2,Quebradillas,North,21520.58912498026,21809.083504277995,-288.4943792977356,-1.322817528032049
earthquake_m7_2,Guánica,West,11006.35759483001,11292.231028463433,-285.8734336334237,-2.5315939154348257
earthquake_m7_2,Comerío,Central Mountains,17174.588317006433,17456.067134665805,-281.478817659372,-1.612498482549866
earthquake_m7_2,Ciales,Central Mountains,15408.197437040086,15684.813351991106,-276.6159149510204,-1.7635907341919719
earthquake_m7_2,Rincón,West,14011.11874922532,14267.018642937644,-255.89989371232514,-1.793646592303283
earthquake_m7_2,Adjuntas,Central Mountains,16528.93493377632,16775.140544575253,-246.20561079893378,-1.4676813594778004
earthquake_m7_2,Hormigueros,West,14178.066554662804,14421.574562170397,-243.508007507593,-1.688498065574234
earthquake_m7_2,Jayuya,Central Mountains,13423.419538625161,13653.611631697586,-230.19209307242454,-1.6859428793039737
earthquake_m7_2,Maunabo,East,9109.23735760173,9282.623854665311,-173.38649706358046,-1.8678608524726437
earthquake_m7_2,Ceiba,East,9760.446885539917,9931.245295576173,-170.79841003625552,-1.7198085935138152
earthquake_m7_2,Florida,North,10590.864098686365,10739.186843439846,-148.32274475348095,-1.3811357127479869
earthquake_m7_2,Las Marías,West,7987.409316861082,8123.678878716515,-136.2695618554335,-1.677436588642745
earthquake_m7_2,Vieques,East,7109.959142331277,7244.826433188862,-134.86729085758543,-1.8615669002055393
earthquake_m7_2,Maricao,West,4648.198437491621,4744.606130569123,-96.40769307750179,-2.031943019597657
earthquake_m7_2,Culebra,East,1151.3336986849126,1174.336303768819,-23.002605083906474,-1.9587749275981496
earthquake_m7_5,San Juan,Metro,305415.99826223403,310672.4505599049,-5256.452297670883,-1.6919595825756415
earthquake_m7_5,Ponce,South,118517.41806990732,121528.73921075082,-3011.321140843502,-2.4778675072250818
earthquake_m7_5,Bayamón,Metro,165845.9179666523,168650.71142058505,-2804.79345393274,-1.663078341210243
earthquake_m7_5,Carolina,Metro,137630.4847498429,139877.07162691333,-2246.5868770704255,-1.6061151773770523
earthquake_m7_5,Caguas,East,111112.63445543652,113126.81334654687,-2014.1788911103504,-1.7804610874525548
earthquake_m7_5,Guaynabo,Metro,80907.09678902983,82310.13768677108,-1403.0408977412444,-1.7045784847068015
earthquake_m7_5,Arecibo,North,79642.55407263008,80780.55067571937,-1137.9966030892829,-1.4087507371144183
earthquake_m7_5,Mayagüez,West,65708.20493003447,66843.64402029655,-1135.4390902620798,-1.6986492985291357
earthquake_m7_5,Juana Díaz,South,41330.450745720475,42411.152503143814,-1080.7017574233396,-2.548154656592344
earthquake_m7_5,Toa Alta,Metro,60262.88120755753,61285.884998354086,-1023.0037907965525,-1.6692323049981683
earthquake_m7_5,Toa Baja,Metro,67127.22166600588,68133.91665316725,-1006.694987161376,-1.4775240241742056
earthquake_m7_5,Trujillo Alto,Metro,60809.43885427632,61768.33622351152,-958.897369235201,-1.5524092566867715
earthquake_m7_5,Aguadilla,West,49572.878828252615,50460.53383745808,-887.6550092054676,-1.7591074483372582
earthquake_m7_5,Humacao,East,44301.80045384905,45150.927065703785,-849.1266118547355,-1.8806404808013877
earthquake_m7_5,Vega Baja,North,49195.861516521894,50039.66651522549,-843.804998703592,-1.6862722265482102
earthquake_m7_5,Coamo,South,30290.944702861794,31124.8626291133,-833.9179262515063,-2.679266206532534
earthquake_m7_5,Guayama,South,31190.19250688792,32009.807738982196,-819.6152320942747,-2.5605128239996597
earthquake_m7_5,Cabo Rojo,West,42954.82119415694,43755.86582754467,-801.0446333877335,-1.8307137071516235
earthquake_m7_5,Río Grande,East,40519.06686090077,41292.22932638556,-773.162465484791,-1.8724163797829716
earthquake_m7_5,Gurabo,East,35023.52425752946,35790.0332448611,-766.5089873316392,-2.1416828033868844
earthquake_m7_5,San Sebastián,West,35679.51350198618,36437.452483790126,-757.938981803949,-2.080109695213001
earthquake_m7_5,Isabela,West,39026.90398453778,39780.04632661537,-753.14234207759,-1.8932666289372573
earthquake_m7_5,Canóvanas,East,36686.193289160634,37406.306091140366,-720.1128019797325,-1.9251107025248082
earthquake_m7_5,Yauco,South,29700.404620069483,30406.56143876256,-706.1568186930781,-2.3223830162948413
earthquake_m7_5,Cidra,Central Mountains,36209.19802880179,36871.24925926882,-662.0512304670337,-1.7955758043663383
earthquake_m7_5,Cayey,Central Mountains,37527.209168648624,38154.4958045137,-627.286635865079,-1.644070043747952
earthquake_m7_5,San Lorenzo,East,32910.70901708878,33536.206149658195,-625.4971325694132,-1.8651398127089232
earthquake_m7_5,Juncos,East,32315.05224968501,32935.661674566174,-620.6094248811642,-1.884308355524601
earthquake_m7_5,Moca,West,34068.202570585854,34670.98454057217,-602.7819699863176,-1.7385775973016828
earthquake_m7_5,Aguada,West,34472.43124518019,35074.98882129394,-602.5575761137516,-1.7179123824779106
earthquake_m7_5,Las Piedras,East,30648.092520317085,31246.828497285904,-598.7359769688192,-1.9161495926565004
earthquake_m7_5,Salinas,South,22319.338768689093,22878.13680519075,-558.7980365016556,-2.442498011354105
earthquake_m7_5,San Germán,West,28906.13429896318,29463.32748845498,-557.193189491798,-1.8911414188031905
earthquake_m7_5,Corozal,Central Mountains,31540.676539602136,32097.265682716767,-556.5891431146301,-1.734070274448124
earthquake_m7_5,Naranjito,Central Mountains,26636.063085110938,27158.50687645637,-522.4437913454312,-1.923683778795425
earthquake_m7_5,Manatí,North,35910.99265873033,36432.21239398803,-521.2197352577059,-1.4306562819218644
earthquake_m7_5,Fajardo,East,27692.827130027094,28201.875605754627,-509.0484757275335,-1.805016385589835
earthquake_m7_5,Yabucoa,East,25881.144448741725,26382.9580611793,-501.8136124375742,-1.9020369561059882
earthquake_m7_5,Dorado,North,32873.69360864618,33370.71762534043,-497.0240166942531,-1.489401643304285
earthquake_m7_5,Hatillo,North,35196.720503609584,35686.37064566523,-489.6501420556451,-1.3720928556099112
earthquake_m7_5,Villalba,South,19272.37045321789,19758.883830664738,-486.5133774468486,-2.462251317515242
earthquake_m7_5,Lares,Central Mountains,25574.062952546094,26041.98297452795,-467.9200219818558,-1.7967910601874495
earthquake_m7_5,Peñuelas,South,17787.9655819553,18255.245994604902,-467.2804126496012,-2.5597048256030064
earthquake_m7_5,Barranquitas,Central Mountains,26660.992145356096,27126.519272996455,-465.52712764035823,-1.7161329212766894
earthquake_m7_5,Aibonito,Central Mountains,22437.757524705903,22884.973699729395,-447.2161750234918,-1.954191343592324
earthquake_m7_5,Santa Isabel,South,17728.243058735097,18170.72632329518,-442.4832645600836,-2.435143519787718
earthquake_m7_5,Añasco,West,23015.53784443242,23456.200146733834,-440.66230230141446,-1.8786602243534087
earthquake_m7_5,Vega Alta,North,32196.91762875909,32631.33862559157,-434.42099683247943,-1.3312999562076773
earthquake_m7_5,Camuy,North,30097.228524083574,30523.360541797476,-426.1320177139023,-1.3960848679501527
earthquake_m7_5,Morovis,Central Mountains,26202.006265445292,26623.3992954406,-421.3930299953063,-1.58279198429583
earthquake_m7_5,Utuado,Central Mountains,25546.46520571692,25967.390024042787,-420.9248183258678,-1.6209746837712236
earthquake_m7_5,Lajas,West,21283.23855994529,21669.421713009204,-386.1831530639138,-1.7821571714212812
earthquake_m7_5,Naguabo,East,20365.999521081998,20751.620716627942,-385.6211955459439,-1.858270256630856
earthquake_m7_5,Loíza,East,20030.19528199901,20405.31737624062,-375.12209424160756,-1.838354617695823
earthquake_m7_5,Sabana Grande,West,20796.250906078174,21156.30053904927,-360.049632971095,-1.7018553518207633
earthquake_m7_5,Guayanilla,South,15468.408862507586,15821.717686873475,-353.30882436588945,-2.233062372608335
earthquake_m7_5,Aguas Buenas,Central Mountains,21760.700175792233,22105.39176892521,-344.69159313297496,-1.5593100395421506
earthquake_m7_5,Orocovis,Central Mountains,19410.874159910916,19747.98691527864,-337.1127553677252,-1.7070740264006732
earthquake_m7_5,Arroyo,South,13461.00965797809,13792.16731790864,-331.1576599305499,-2.4010559928500395
earthquake_m7_5,Patillas,South,13669.81511621526,14000.950310696835,-331.1351944815742,-2.3650908483589457
earthquake_m7_5,Cataño,Metro,20557.37442834564,20869.600394337598,-312.2259659919582,-1.4960802319754636
earthquake_m7_5,Barceloneta,North,20645.54573559828,20944.37620592169,-298.8304703234098,-1.4267814299426127
earthquake_m7_5,Luquillo,East,15454.069092820931,15744.255607572946,-290.1865147520148,-1.8431262930743821
earthquake_m7_5,Quebradillas,North,21520.58912498026,21809.083504277995,-288.4943792977356,-1.322817528032049
earthquake_m7_5,Guánica,West,11006.35759483001,11292.231028463433,-285.8734336334237,-2.5315939154348257
earthquake_m7_5,Comerío,Central Mountains,17174.588317006433,17456.067134665805,-281.478817659372,-1.612498482549866
earthquake_m7_5,Ciales,Central Mountains,15408.197437040086,15684.813351991106,-276.6159149510204,-1.7635907341919719
earthquake_m7_5,Rincón,West,14011.11874922532,14267.018642937644,-255.89989371232514,-1.793646592303283
earthquake_m7_5,Adjuntas,Central Mountains,16528.93493377632,16775.140544575253,-246.20561079893378,-1.4676813594778004
earthquake_m7_5,Hormigueros,West,14178.066554662804,14421.574562170397,-243.508007507593,-1.688498065574234
earthquake_m7_5,Jayuya,Central Mountains,13423.419538625161,13653.611631697586,-230.19209307242454,-1.6859428793039737
earthquake_m7_5,Maunabo,East,9109.23735760173,9282.623854665311,-173.38649706358046,-1.8678608524726437
earthquake_m7_5,Ceiba,East,9760.446885539917,9931.245295576173,-170.79841003625552,-1.7198085935138152
earthquake_m7_5,Florida,North,10590.864098686365,10739.186843439846,-148.32274475348095,-1.3811357127479869
earthquake_m7_5,Las Marías,West,7987.409316861081,8123.678878716515,-136.2695618554344,-1.677436588642756
earthquake_m7_5,Vieques,East,7109.959142331277,7244.826433188862,-134.86729085758543,-1.8615669002055393
earthquake_m7_5,Maricao,West,4648.198437491621,4744.606130569123,-96.40769307750179,-2.031943019597657
earthquake_m7_5,Culebra,East,1151.3336986849126,1174.336303768819,-23.002605083906474,-1.9587749275981496
hurricane_cat1,San Juan,Metro,309318.3838870869,310672.4505599049,-1354.0666728180367,-0.43585025655724857
hurricane_cat1,Caguas,East,112480.24358645435,113126.81334654687,-646.5697600925196,-0.5715442174719896
hurricane_cat1,Bayamón,Metro,168007.81807529338,168650.71142058505,-642.8933452916681,-0.3811981223657016
hurricane_cat1,Ponce,South,120929.5324899006,121528.73921075082,-599.2067208502267,-0.4930576296122876
hurricane_cat1,Carolina,Metro,139309.5138005511,139877.07162691333,-567.5578263622301,-0.4057547243168251
hurricane_cat1,Guaynabo,Metro,81955.7715688857,82310.13768677108,-354.36611788537994,-0.4305254830624999
hurricane_cat1,Mayagüez,West,66566.06163850272,66843.64402029655,-277.5823817938217,-0.41527116880332854
hurricane_cat1,Gurabo,East,35514.86423492841,35790.0332448611,-275.1690099326879,-0.7688425658900385
hurricane_cat1,Humacao,East,44878.483933486714,45150.927065703785,-272.44313221707125,-0.6034054003378736
hurricane_cat1,Río Grande,East,41022.51217761892,41292.22932638556,-269.7171487666419,-0.6531910559604825
hurricane_cat1,Toa Alta,Metro,61017.43828793522,61285.884998354086,-268.44671041886613,-0.4380237152911729
hurricane_cat1,Canóvanas,East,37154.081257632206,37406.306091140366,-252.22483350816037,-0.6742842580970578
hurricane_cat1,Juana Díaz,South,42163.07815222103,42411.152503143814,-248.0743509227832,-0.5849271625061219
hurricane_cat1,Trujillo Alto,Metro,61525.10396179208,61768.33622351152,-243.2322617194368,-0.3937814689378873
hurricane_cat1,Arecibo,North,80538.86624056657,80780.55067571937,-241.68443515279796,-0.2991864169421196
hurricane_cat1,Toa Baja,Metro,67922.45848546826,68133.91665316725,-211.45816769899102,-0.3103566888359136
hurricane_cat1,San Lorenzo,East,33330.0456381424,33536.206149658195,-206.1605115157945,-0.6147401128075893
hurricane_cat1,Vega Baja,North,49837.48196932733,50039.66651522549,-202.1845458981552,-0.4040485478388167
hurricane_cat1,Juncos,East,32733.51602460426,32935.661674566174,-202.14564996191257,-0.6137591889280761
hurricane_cat1,Coamo,South,30923.62410106798,31124.8626291133,-201.23852804531998,-0.6465523412690897
hurricane_cat1,Las Piedras,East,31046.172901980615,31246.828497285904,-200.65559530528844,-0.6421630768790418
hurricane_cat1,Fajardo,East,28004.64975979568,28201.875605754627,-197.2258459589466,-0.6993359190574631
hurricane_cat1,Guayama,South,31812.768330963692,32009.807738982196,-197.0394080185033,-0.6155594860963338
hurricane_cat1,Yabucoa,East,26206.22356069383,26382.9580611793,-176.73450048546874,-0.6698812925966833
hurricane_cat1,Cabo Rojo,West,43586.27254675771,43755.86582754467,-169.59328078696126,-0.38758981814091065
hurricane_cat1,Yauco,South,30255.4364839728,30406.56143876256,-151.12495478976052,-0.49701428783428653
hurricane_cat1,Naguabo,East,20611.266123931255,20751.620716627942,-140.35459269668718,-0.6763548477166571
hurricane_cat1,Loíza,East,20271.634685087858,20405.31737624062,-133.68269115276053,-0.6551365444990183
hurricane_cat1,San Sebastián,West,36304.662831370035,36437.452483790126,-132.78965242009144,-0.36443176832728735
hurricane_cat1,Cayey,Central Mountains,38022.60435192746,38154.4958045137,-131.89145258624194,-0.34567735677072975
hurricane_cat1,Dorado,North,33239.20269572825,33370.71762534043,-131.51492961218173,-0.3941027912217098
hurricane_cat1,Naranjito,Central Mountains,27028.454331332858,27158.50687645637,-130.05254512351166,-0.47886485702295306
hurricane_cat1,Salinas,South,22749.48507786393,22878.13680519075,-128.65172732681822,-0.5623348108383932
hurricane_cat1,Manatí,North,36310.477153585205,36432.21239398803,-121.73524040282791,-0.3341417729078578
hurricane_cat1,Corozal,Central Mountains,31976.474782574063,32097.265682716767,-120.79090014270332,-0.3763276951274542
hurricane_cat1,Villalba,South,19640.31299308593,19758.883830664738,-118.570837578809,-0.6000887428407943
hurricane_cat1,Moca,West,34554.861546804896,34670.98454057217,-116.12299376727606,-0.3349284576311593
hurricane_cat1,Hatillo,North,35574.515934521,35686.37064566523,-111.85471114423126,-0.31343818135739193
hurricane_cat1,Aguada,West,34965.56711111064,35074.98882129394,-109.42171018329827,-0.31196506074684366
hurricane_cat1,Isabela,West,39670.681951978855,39780.04632661537,-109.36437463651237,-0.27492269299681704
hurricane_cat1,Aguadilla,West,50356.237658971586,50460.53383745808,-104.2961784864965,-0.20668861495292962
hurricane_cat1,Morovis,Central Mountains,26521.347431744107,26623.3992954406,-102.05186369649164,-0.3833164298969462
hurricane_cat1,Santa Isabel,South,18069.473198954365,18170.72632329518,-101.2531243408157,-0.5572321245684465
hurricane_cat1,Cidra,Central Mountains,36772.20958588823,36871.24925926882,-99.0396733805901,-0.26860948671462
hurricane_cat1,Luquillo,East,15645.506332129784,15744.255607572946,-98.74927544316233,-0.6272082841164253
hurricane_cat1,Peñuelas,South,18158.88975250796,18255.245994604902,-96.35624209694288,-0.5278276837541368
hurricane_cat1,San Germán,West,29368.9737039783,29463.32748845498,-94.35378447667972,-0.32024144086797957
hurricane_cat1,Barranquitas,Central Mountains,27032.561310763507,27126.519272996455,-93.95796223294747,-0.3463694006863589
hurricane_cat1,Utuado,Central Mountains,25878.28089154507,25967.390024042787,-89.10913249771693,-0.343157831477142
hurricane_cat1,Aguas Buenas,Central Mountains,22017.96349756883,22105.39176892521,-87.42827135637708,-0.39550654550841263
hurricane_cat1,Arroyo,South,13708.547112358796,13792.16731790864,-83.62020554984338,-0.6062876386459256
hurricane_cat1,Cataño,Metro,20788.026165948115,20869.600394337598,-81.57422838948332,-0.3908758521874539
hurricane_cat1,Patillas,South,13920.596822493108,14000.950310696835,-80.35348820372747,-0.5739145302325427
hurricane_cat1,Vega Alta,North,32551.9638189084,32631.33862559157,-79.37480668316857,-0.24324716676170252
hurricane_cat1,Aibonito,Central Mountains,22807.250697155403,22884.973699729395,-77.72300257399183,-0.33962460955290885
hurricane_cat1,Orocovis,Central Mountains,19670.458120736992,19747.98691527864,-77.5287945416494,-0.39259087457500214
hurricane_cat1,Lajas,West,21592.435720643047,21669.421713009204,-76.985992366157,-0.3552747894510659
hurricane_cat1,Añasco,West,23380.04940703493,23456.200146733834,-76.15073969890364,-0.32465079263704727
hurricane_cat1,Guayanilla,South,15752.061641837941,15821.717686873475,-69.65604503553368,-0.4402558964462119
hurricane_cat1,Lares,Central Mountains,25976.040938670205,26041.98297452795,-65.94203585774449,-0.25321434209615823
hurricane_cat1,Sabana Grande,West,21091.825096325265,21156.30053904927,-64.4754427240041,-0.3047576423155762
hurricane_cat1,Ceiba,East,9867.060850007336,9931.245295576173,-64.18444556883696,-0.6462879896585338
hurricane_cat1,Camuy,North,30459.923560278876,30523.360541797476,-63.43698151860008,-0.2078309216042316
hurricane_cat1,Ciales,Central Mountains,15622.022782689857,15684.813351991106,-62.79056930124898,-0.40032716929511974
hurricane_cat1,Guánica,West,11231.334167284702,11292.231028463433,-60.89686117873134,-0.5392810422071019
hurricane_cat1,Barceloneta,North,20887.061106247264,20944.37620592169,-57.315099674426165,-0.2736538873772771
hurricane_cat1,Quebradillas,North,21753.650859800357,21809.083504277995,-55.43264447763795,-0.2541722785680768
hurricane_cat1,Maunabo,East,9227.340928658545,9282.623854665311,-55.2829260067665,-0.5955527970572901
hurricane_cat1,Rincón,West,14213.24886383001,14267.018642937644,-53.76977910763526,-0.3768816769174966
hurricane_cat1,Comerío,Central Mountains,17404.77579218443,17456.067134665805,-51.29134248137416,-0.29383103356377027
hurricane_cat1,Adjuntas,Central Mountains,16724.06358977143,16775.140544575253,-51.076954803822446,-0.3044800409755119
hurricane_cat1,Hormigueros,West,14375.326255187345,14421.574562170397,-46.248306983052316,-0.32068833249572787
hurricane_cat1,Jayuya,Central Mountains,13607.389187192559,13653.611631697586,-46.22244450502694,-0.33853639426596166
hurricane_cat1,Vieques,East,7201.611252156126,7244.826433188862,-43.21518103273593,-0.5964971201347947
hurricane_cat1,Florida,North,10703.118664273406,10739.186843439846,-36.06817916643922,-0.33585577467135586
hurricane_cat1,Maricao,West,4721.309107593135,4744.606130569123,-23.297022975987602,-0.4910212214642375
hurricane_cat1,Las Marías,West,8110.79185529122,8123.678878716515,-12.88702342529541,-0.15863531310990805
hurricane_cat1,Culebra,East,1168.4847582993048,1174.336303768819,-5.851545469514349,-0.4982853251436472
hurricane_cat2,San Juan,Metro,308347.4977732018,310672.4505599049,-2324.9527867031284,-0.7483614277716019
hurricane_cat2,Bayamón,Metro,167342.0787150028,168650.71142058505,-1308.6327055822476,-0.7759425943474078
hurricane_cat2,Caguas,East,111894.36019648222,113126.81334654687,-1232.4531500646553,-1.089443884792566
hurricane_cat2,Ponce,South,120309.21305033537,121528.73921075082,-1219.5261604154512,-1.0034878731857757
hurricane_cat2,Carolina,Metro,138834.91236082045,139877.07162691333,-1042.1592660928727,-0.7450536774694345
hurricane_cat2,Guaynabo,Metro,81638.21718549011,82310.13768677108,-671.9205012809689,-0.8163277576304677
hurricane_cat2,Humacao,East,44610.04874430657,45150.927065703785,-540.8783213972129,-1.1979340326946661
hurricane_cat2,Gurabo,East,35263.89925588098,35790.0332448611,-526.1339889801238,-1.470057279300428
hurricane_cat2,Mayagüez,West,66320.67456682853,66843.64402029655,-522.9694534680166,-0.7823772344147202
hurricane_cat2,Río Grande,East,40778.84337770079,41292.22932638556,-513.3859486847723,-1.2432991801600812
hurricane_cat2,Arecibo,North,80275.87738898434,80780.55067571937,-504.673286735022,-0.6247460341796287
hurricane_cat2,Toa Alta,Metro,60798.85891181794,61285.884998354086,-487.0260865361488,-0.7946790464871781
hurricane_cat2,Juana Díaz,South,41940.2252354114,42411.152503143814,-470.92726773241156,-1.110385452735582
hurricane_cat2,Canóvanas,East,36937.40871027513,37406.306091140366,-468.8973808652372,-1.253524953046072
hurricane_cat2,Trujillo Alto,Metro,61313.32952112093,61768.33622351152,-455.0067023905867,-0.736634221041869
hurricane_cat2,Toa Baja,Metro,67695.75918402027,68133.91665316725,-438.15746914698684,-0.6430827562393168
hurricane_cat2,Las Piedras,East,30838.627771292195,31246.828497285904,-408.20072599370906,-1.3063749046696542
hurricane_cat2,San Lorenzo,East,33136.59730338862,33536.206149658195,-399.60884626957704,-1.19157439719415
hurricane_cat2,Juncos,East,32547.77289410193,32935.661674566174,-387.8887804642436,-1.1777166777365278
hurricane_cat2,Coamo,South,30737.549221978814,31124.8626291133,-387.3134071344866,-1.2443859166536684
hurricane_cat2,Vega Baja,North,49661.96293232896,50039.66651522549,-377.7035828965236,-0.7548083534521565
hurricane_cat2,Guayama,South,31652.07950303226,32009.807738982196,-357.7282359499368,-1.1175582148664018
hurricane_cat2,Cabo Rojo,West,43399.699322844215,43755.86582754467,-356.16650470045715,-0.8139857318884259
hurricane_cat2,Yabucoa,East,26047.177657721953,26382.9580611793,-335.7804034573455,-1.2727170421099339
hurricane_cat2,Fajardo,East,27885.151866710166,28201.875605754627,-316.7237390444607,-1.1230591307899849
hurricane_cat2,Yauco,South,30105.97749541269,30406.56143876256,-300.5839433498695,-0.9885496061606044
hurricane_cat2,San Sebastián,West,36143.559494262125,36437.452483790126,-293.89298952800164,-0.8065684330120098
hurricane_cat2,Naguabo,East,20476.73816720934,20751.620716627942,-274.88254941860214,-1.3246317151428233
hurricane_cat2,Aguadilla,West,50190.16787401837,50460.53383745808,-270.3659634397118,-0.5357968750600346
hurricane_cat2,Isabela,West,39514.252505959994,39780.04632661537,-265.79382065537357,-0.6681586503772889
hurricane_cat2,Cayey,Central Mountains,37894.132642530254,38154.4958045137,-260.36316198344866,-0.6823918295695248
hurricane_cat2,Loíza,East,20152.23264413947,20405.31737624062,-253.0847321011497,-1.2402881436964783
hurricane_cat2,Aguada,West,34824.582797658426,35074.98882129394,-250.40602363551443,-0.7139161894286722
hurricane_cat2,Cidra,Central Mountains,36621.39468049801,36871.24925926882,-249.85457877081353,-0.6776406652617126
hurricane_cat2,Salinas,South,22628.317891148203,22878.13680519075,-249.81891404254566,-1.0919548045794754
hurricane_cat2,Dorado,North,33138.86847208161,33370.71762534043,-231.8491532588232,-0.6947682571943431
hurricane_cat2,Naranjito,Central Mountains,26928.237453258545,27158.50687645637,-230.26942319782393,-0.8478721759090659
hurricane_cat2,Manatí,North,36203.07927312562,36432.21239398803,-229.13312086241058,-0.628930020456901
hurricane_cat2,Hatillo,North,35462.16342254308,35686.37064566523,-224.2072231221464,-0.6282712953590323
