year,municipio,geoid,total_population,total_population_moe,total_population_16plus,total_population_16plus_moe,unemployment_rate_pct,labor_force_participation_pct,median_income_nominal,median_income_real,cpi,total_housing_units,pct_no_vehicle,pct_below_poverty,pct_no_hs_diploma,pct_aged_65_plus,pct_aged_17_under,pct_disability,pct_single_parent,pct_lim_english,pct_multi_unit,pct_mobile_homes,pct_crowding,pct_group_quarters
2015,Barranquitas Municipio,72019,29805.0,0.0,23036.0,149.0,6.8,29.1,14331.0,19469.58,237.0,11080.0,15.2,61.2,9.5,51.5,68.4,23.4,2.12,96.4,2.1,0.1,6.4,1.25
2015,Bayamón Municipio,72021,197287.0,0.0,161158.0,263.0,16.1,50.9,24430.0,33189.71,237.0,83980.0,14.5,35.6,10.8,53.6,74.8,24.6,3.04,92.8,8.6,0.1,2.3,3.13
2015,Cabo Rojo Municipio,72023,50380.0,0.0,40864.0,161.0,11.8,34.5,16499.0,22414.94,237.0,29661.0,15.8,50.7,11.1,53.3,74.7,16.1,3.2,97.1,7.1,4.8,2.8,0.27
2015,Caguas Municipio,72025,138262.0,0.0,111045.0,292.0,15.9,51.5,23769.0,32291.7,237.0,58254.0,17.1,38.0,11.9,54.5,73.0,22.8,4.05,93.2,6.699999999999999,0.1,2.6,0.78
2015,Camuy Municipio,72027,33949.0,0.0,27411.0,131.0,21.4,41.3,17532.0,23818.34,237.0,14076.0,12.9,48.6,7.5,52.6,73.0,21.0,2.3,94.8,0.7,0.2,1.9,0.32
2015,Canóvanas Municipio,72029,47432.0,0.0,37164.0,156.0,22.6,51.4,20023.0,27202.52,237.0,17901.0,14.7,43.8,10.7,52.7,70.9,19.0,4.77,95.5,0.7,0.1,5.8,0.23
2015,Carolina Municipio,72031,168114.0,0.0,137045.0,265.0,14.5,54.7,27969.0,37997.67,237.0,77446.0,14.6,30.5,8.2,55.2,74.1,22.7,3.05,92.9,20.099999999999998,0.2,2.6,0.42
2015,Cataño Municipio,72033,26680.0,0.0,21179.0,83.0,30.8,53.8,18326.0,24897.04,237.0,10890.0,26.9,48.9,18.6,53.9,71.9,19.3,3.61,93.8,12.0,0.2,4.4,0.03
2015,Cayey Municipio,72035,46647.0,0.0,37629.0,166.0,12.8,48.3,20751.0,28191.56,237.0,19938.0,17.5,41.5,8.9,52.6,73.5,30.8,3.58,96.9,3.2,0.2,4.0,0.31
2015,Ceiba Municipio,72037,12810.0,0.0,10376.0,58.0,12.2,41.0,20702.0,28124.99,237.0,7453.0,12.5,43.3,10.5,54.2,73.2,11.4,2.92,95.9,4.3,0.2,5.4,0.22
2015,Ciales Municipio,72039,17928.0,0.0,14353.0,73.0,17.7,29.4,12630.0,17158.66,237.0,7421.0,20.1,59.5,22.8,51.3,72.5,16.0,3.87,94.8,2.3,0.0,4.0,0.09
2015,Cidra Municipio,72041,42298.0,0.0,33640.0,124.0,13.7,51.8,23315.0,31674.92,237.0,16328.0,12.6,39.2,7.9,52.0,72.2,28.6,6.09,98.1,0.5,0.4,4.2,0.4
2015,Coamo Municipio,72043,40293.0,0.0,31992.0,96.0,11.5,41.0,18233.0,24770.69,237.0,16427.0,15.7,49.4,13.9,52.2,71.6,24.4,6.18,96.3,2.5,0.0,4.2,0.3
2015,Comerío Municipio,72045,20339.0,0.0,16189.0,99.0,20.6,37.1,13124.0,17829.79,237.0,7777.0,22.8,60.0,10.4,50.9,72.6,27.4,3.5,93.7,3.5999999999999996,0.0,4.1,0.07
2015,Corozal Municipio,72047,35975.0,0.0,28342.0,171.0,23.1,36.7,15098.0,20511.6,237.0,13144.0,14.4,56.6,15.4,52.1,71.1,19.2,2.57,96.8,0.5,0.9,9.0,0.92
2015,Culebra Municipio,72049,1557.0,291.0,1268.0,225.0,3.2,53.9,18649.0,25335.86,237.0,1491.0,30.5,45.5,26.5,44.4,76.8,9.4,3.09,94.1,2.5,2.5,9.3,0.0
2015,Dorado Municipio,72051,38166.0,0.0,29871.0,127.0,19.4,50.0,26947.0,36609.22,237.0,15896.0,11.4,35.6,11.7,53.0,70.5,15.2,3.72,93.2,0.8,0.3,5.6,0.13
2015,Fajardo Municipio,72053,34720.0,0.0,27692.0,116.0,25.1,51.9,19320.0,26247.45,237.0,18641.0,16.5,45.4,12.9,54.3,72.2,21.9,4.55,94.4,11.0,0.4,4.8,0.83
2015,Florida Municipio,72054,12408.0,0.0,9798.0,138.0,15.7,38.0,14994.0,20370.31,237.0,4912.0,7.9,54.0,11.0,53.2,71.5,22.5,4.06,96.8,3.5,0.0,3.3,0.1
2015,Guayama Municipio,72057,43700.0,0.0,34781.0,166.0,17.4,33.8,15860.0,21546.82,237.0,18742.0,19.8,53.0,19.1,51.0,72.4,22.3,3.96,95.6,2.1,0.6,2.3,4.87
2015,Guayanilla Municipio,72059,20442.0,0.0,16164.0,79.0,22.5,36.8,15067.0,20469.48,237.0,8479.0,16.2,56.0,16.7,52.6,72.6,17.7,3.67,94.0,0.7,0.4,2.8,0.23
2015,Guaynabo Municipio,72061,93899.0,0.0,78001.0,168.0,12.4,54.9,34719.0,47167.98,237.0,40251.0,11.4,26.9,7.1,53.6,76.1,18.5,3.35,94.1,19.799999999999997,0.2,2.1,0.61
2015,Gurabo Municipio,72063,46765.0,0.0,36938.0,188.0,13.4,54.8,29317.0,39829.02,237.0,17512.0,12.5,34.1,9.0,53.2,71.7,23.5,3.48,95.2,3.1999999999999997,0.1,1.9,0.68
2015,Guánica Municipio,72055,18207.0,0.0,14465.0,86.0,27.2,36.3,13682.0,18587.87,237.0,9305.0,17.0,61.0,14.3,52.8,72.8,28.4,3.4,92.6,1.7999999999999998,0.2,4.1,0.47
2015,Hatillo Municipio,72065,41578.0,0.0,33484.0,169.0,13.3,43.5,18687.0,25387.48,237.0,16821.0,13.4,44.7,9.2,52.8,73.9,7.1,1.23,96.0,1.5,0.0,1.6,0.27
2015,Hormigueros Municipio,72067,16845.0,0.0,13871.0,66.0,22.6,45.6,20598.0,27983.7,237.0,7559.0,14.3,37.4,12.8,54.7,76.8,28.3,1.56,92.0,4.6,0.2,1.8,0.96
2015,Humacao Municipio,72069,56384.0,0.0,45664.0,180.0,13.8,40.2,19342.0,26277.34,237.0,26730.0,13.4,44.9,9.6,53.5,73.7,11.5,3.39,95.1,9.5,0.0,3.8,0.98
2015,Isabela Municipio,72071,44438.0,0.0,35914.0,146.0,20.3,36.5,15707.0,21338.96,237.0,20400.0,15.9,55.9,15.5,52.1,73.6,27.8,3.44,95.5,2.4,0.0,2.4,0.68
2015,Jayuya Municipio,72073,15890.0,0.0,12471.0,81.0,31.7,40.0,16033.0,21781.85,237.0,6249.0,20.1,57.8,12.8,50.8,70.1,26.3,6.23,95.2,2.4000000000000004,0.1,5.4,1.26
2015,Juana Díaz Municipio,72075,49259.0,0.0,38672.0,142.0,17.2,46.6,18609.0,25281.51,237.0,19087.0,16.1,51.2,9.7,53.0,70.5,22.4,3.66,96.1,1.6,0.2,4.1,1.11
2015,Juncos Municipio,72077,40104.0,0.0,31411.0,159.0,24.0,48.4,19141.0,26004.27,237.0,15829.0,13.1,47.4,11.1,53.2,71.2,20.8,3.33,98.2,3.0,0.0,4.1,0.51
2015,Lajas Municipio,72079,24722.0,0.0,20180.0,127.0,17.6,29.8,13215.0,17953.42,237.0,12122.0,13.8,59.3,15.5,52.1,74.5,19.3,1.94,94.3,2.5,1.9,5.0,0.15
2015,Lares Municipio,72081,28727.0,0.0,23338.0,91.0,35.2,41.1,11905.0,16173.7,237.0,12178.0,17.9,58.3,22.4,51.2,73.7,21.8,4.67,97.3,1.1,0.2,3.4,0.87
2015,Las Marías Municipio,72083,9306.0,0.0,7442.0,48.0,4.6,34.9,13944.0,18943.81,237.0,3905.0,15.1,58.0,25.8,50.8,72.9,8.1,4.07,96.3,0.6,0.0,5.7,0.95
2015,Las Piedras Municipio,72085,38605.0,0.0,30733.0,146.0,22.5,42.5,18838.0,25592.63,237.0,15616.0,12.8,49.2,15.9,52.9,72.2,17.8,3.88,96.5,1.0,0.2,4.5,0.16
2015,Loíza Municipio,72087,28454.0,0.0,22394.0,105.0,26.2,51.1,18718.0,25429.6,237.0,11684.0,21.8,47.7,11.2,54.5,71.0,18.5,3.57,95.8,2.3,0.0,6.6,0.26
2015,Luquillo Municipio,72089,19497.0,0.0,15580.0,91.0,28.5,50.5,18170.0,24685.1,237.0,10471.0,17.7,45.8,13.6,53.4,72.5,23.7,3.95,94.3,16.7,0.0,5.1,0.56
2015,Manatí Municipio,72091,42167.0,0.0,33697.0,125.0,18.9,41.3,18162.0,24674.24,237.0,18904.0,20.1,46.2,12.4,53.9,72.4,19.5,3.0,94.8,4.7,0.3,7.7,1.19
2015,Maricao Municipio,72093,6315.0,291.0,5025.0,226.0,10.7,33.4,12606.0,17126.06,237.0,2571.0,22.0,64.2,18.1,51.9,72.9,9.3,5.45,96.4,0.4,1.1,5.4,0.38
2015,Maunabo Municipio,72095,11701.0,0.0,9524.0,50.0,27.9,35.8,19541.0,26547.7,237.0,5286.0,16.8,55.9,10.4,51.1,74.2,17.8,2.84,96.0,2.7,0.0,6.7,0.09
2015,Mayagüez Municipio,72097,83418.0,0.0,69522.0,169.0,22.9,39.3,14871.0,20203.2,237.0,41452.0,23.3,51.1,12.1,52.9,74.2,24.4,2.61,92.7,16.9,0.1,2.3,1.61
2015,Moca Municipio,72099,38815.0,0.0,30631.0,182.0,23.0,39.2,14427.0,19600.0,237.0,15683.0,14.6,54.3,12.5,51.6,71.5,24.5,2.97,95.3,1.2,0.2,2.3,0.74
2015,Morovis Municipio,72101,32294.0,0.0,25339.0,132.0,24.7,40.5,16536.0,22465.21,237.0,11612.0,17.4,55.2,15.7,50.8,69.7,20.6,3.75,94.8,2.6,0.0,3.3,0.2
2015,Naguabo Municipio,72103,26804.0,0.0,21080.0,115.0,10.9,39.1,18704.0,25410.58,237.0,11555.0,16.9,52.6,11.6,53.6,71.0,11.1,3.13,98.5,4.300000000000001,0.0,7.0,0.21
2015,Naranjito Municipio,72105,29751.0,0.0,23827.0,114.0,21.9,39.3,17423.0,23670.26,237.0,10676.0,14.0,49.4,6.1,50.9,72.5,24.5,4.87,96.9,0.7,0.1,4.9,0.31
2015,Orocovis Municipio,72107,22595.0,0.0,17968.0,91.0,31.2,36.8,14110.0,19169.34,237.0,8485.0,20.1,59.5,12.6,50.4,69.8,36.8,4.48,96.0,1.3,0.1,2.4,0.63
2015,Patillas Municipio,72109,18441.0,0.0,14944.0,92.0,27.5,35.8,13284.0,18047.16,237.0,8838.0,20.1,59.1,17.1,51.7,74.6,19.2,2.59,96.8,2.3,0.7,2.9,0.0
2015,Peñuelas Municipio,72111,22770.0,0.0,17631.0,85.0,26.1,41.7,15497.0,21053.66,237.0,8861.0,16.4,60.2,23.1,51.7,70.1,16.1,5.56,94.8,0.30000000000000004,0.1,5.0,0.11
2015,Ponce Municipio,72113,156054.0,0.0,124910.0,260.0,20.0,41.8,16318.0,22169.04,237.0,66939.0,20.9,51.8,11.6,52.8,72.2,17.5,3.54,93.4,11.2,0.1,2.9,2.29
2015,Quebradillas Municipio,72115,25205.0,0.0,20154.0,132.0,16.1,37.2,15806.0,21473.46,237.0,10380.0,12.7,55.5,11.0,52.1,72.8,24.8,2.0,97.7,1.8,0.0,2.0,0.15
2015,Rincón Municipio,72117,14841.0,0.0,12226.0,81.0,17.6,43.9,16755.0,22762.74,237.0,9512.0,12.8,48.8,9.8,52.4,76.0,30.7,4.52,95.1,11.8,0.1,1.0,0.16
2015,Río Grande Municipio,72119,53029.0,0.0,42699.0,177.0,23.9,52.5,22246.0,30222.61,237.0,23311.0,12.0,39.1,12.4,52.1,73.0,23.3,4.05,95.5,5.2,0.4,4.7,2.04
2015,Sabana Grande Municipio,72121,24307.0,0.0,19616.0,106.0,24.3,36.0,14795.0,20099.95,237.0,10663.0,19.2,47.1,12.8,53.7,72.6,28.3,2.5,94.2,2.3,0.2,2.3,0.7
2015,Salinas Municipio,72123,30114.0,0.0,23693.0,157.0,12.1,37.7,15240.0,20704.51,237.0,13970.0,15.7,56.2,16.2,52.7,69.8,20.3,5.62,95.9,2.2,0.6,3.0,0.66
2015,San Germán Municipio,72125,34125.0,0.0,27779.0,129.0,6.8,34.0,14797.0,20102.67,237.0,15530.0,20.2,51.0,14.6,52.4,74.1,10.4,2.87,94.7,3.7,0.1,3.8,1.75
2015,San Juan Municipio,72127,371400.0,0.0,305478.0,374.0,15.8,51.8,21243.0,28859.97,237.0,191797.0,26.5,42.3,13.0,55.3,75.4,19.2,2.58,93.2,28.8,0.4,1.8,1.88
2015,San Lorenzo Municipio,72129,39778.0,0.0,32046.0,156.0,15.8,42.0,16538.0,22467.93,237.0,16508.0,18.9,48.4,8.2,51.8,73.2,21.5,4.32,95.7,1.2000000000000002,0.4,3.3,0.31
2015,San Sebastián Municipio,72131,40471.0,0.0,32519.0,140.0,29.4,38.2,14345.0,19488.6,237.0,17576.0,17.5,56.5,13.8,52.1,73.9,25.8,3.54,97.5,1.6,0.1,1.9,0.45
2015,Santa Isabel Municipio,72133,22913.0,0.0,17697.0,105.0,12.2,44.5,15674.0,21294.13,237.0,9316.0,15.9,50.1,12.7,52.9,69.3,25.3,6.15,94.8,3.7,0.1,2.5,0.05
2015,Toa Alta Municipio,72135,74603.0,0.0,58794.0,200.0,15.7,54.0,29976.0,40724.31,237.0,25715.0,9.1,31.3,8.3,52.7,70.3,20.2,4.22,94.9,1.0,0.7,4.8,0.41
2015,Toa Baja Municipio,72137,85242.0,0.0,68452.0,148.0,19.0,54.2,23303.0,31658.61,237.0,34673.0,13.3,38.4,15.0,54.0,72.9,23.6,3.41,93.3,3.2,0.2,3.6,0.39
2015,Trujillo Alto Municipio,72139,71886.0,0.0,57429.0,162.0,7.9,53.1,30140.0,40947.11,237.0,29340.0,12.4,29.8,6.9,54.1,72.1,17.7,2.91,94.3,13.5,0.0,4.5,1.06
2015,Utuado Municipio,72141,31474.0,0.0,25352.0,107.0,28.8,37.8,15725.0,21363.42,237.0,13361.0,19.2,52.3,9.2,51.9,72.4,17.4,4.19,95.9,0.4,0.1,2.1,0.35
2015,Vega Alta Municipio,72143,39319.0,0.0,30998.0,134.0,21.7,40.4,18016.0,24475.89,237.0,16084.0,16.4,50.3,17.1,53.4,71.3,16.8,3.55,95.3,4.8,0.0,4.8,2.25
2015,Vega Baja Municipio,72145,56858.0,0.0,45494.0,161.0,15.2,35.4,16948.0,23024.94,237.0,24765.0,18.6,48.5,27.7,52.9,72.5,21.4,1.77,95.4,0.8,0.3,2.3,0.58
2015,Vieques Municipio,72147,9130.0,0.0,7339.0,100.0,12.2,44.4,18104.0,24595.44,237.0,5139.0,22.8,39.1,8.6,50.6,74.1,7.5,2.67,92.3,0.0,2.2,4.1,0.0
2015,Villalba Municipio,72149,24685.0,0.0,19402.0,109.0,25.9,47.4,17818.0,24206.89,237.0,9175.0,15.5,54.0,8.5,51.9,69.7,22.1,4.77,96.2,3.2,0.2,5.8,0.76
2015,Yabucoa Municipio,72151,36279.0,0.0,29114.0,108.0,24.3,36.8,15627.0,21230.28,237.0,14706.0,17.4,52.3,15.1,52.2,73.1,20.9,6.42,95.6,0.8,0.0,4.8,0.26
2015,Yauco Municipio,72153,39474.0,0.0,31952.0,120.0,27.1,38.4,14708.0,19981.76,237.0,17133.0,18.1,51.7,10.5,52.9,73.7,27.1,1.49,90.3,2.2,0.0,2.0,0.85
2016,Adjuntas Municipio,72001,18760.0,0.0,14963.0,78.0,35.6,42.3,11296.0,15154.28,240.01,7673.0,19.0,63.0,20.5,51.7,73.0,20.6,3.28,94.1,1.3,0.4,2.4,0.38
2016,Aguada Municipio,72003,40083.0,0.0,32846.0,147.0,21.2,45.2,15543.0,20851.89,240.01,17508.0,15.3,54.5,14.5,51.5,75.0,27.4,4.14,96.2,1.2,0.1,1.8,0.22
2016,Aguadilla Municipio,72005,56893.0,0.0,46198.0,166.0,22.2,39.9,17191.0,23062.78,240.01,27365.0,18.4,49.7,21.0,52.4,74.3,23.9,3.51,95.1,9.2,0.2,1.9,3.45
2016,Aguas Buenas Municipio,72007,27323.0,0.0,22046.0,118.0,24.6,40.1,15409.0,20672.12,240.01,10790.0,18.5,50.8,8.2,52.1,72.8,26.8,1.88,94.2,1.5,0.0,2.5,0.72
2016,Aibonito Municipio,72009,24438.0,0.0,19898.0,99.0,6.0,32.1,18145.0,24342.63,240.01,9961.0,15.6,46.8,6.6,52.6,74.6,26.2,3.31,95.0,1.6,0.6,4.0,0.1
2016,Arecibo Municipio,72013,91096.0,0.0,74784.0,208.0,18.1,37.6,16796.0,22532.87,240.01,41400.0,18.2,48.9,10.5,52.9,74.7,17.5,2.7,95.5,4.0,0.1,1.6,1.86
2016,Arroyo Municipio,72015,18778.0,0.0,14869.0,86.0,22.3,33.6,16387.0,21984.17,240.01,8556.0,16.4,53.1,11.3,54.6,71.0,23.1,2.72,95.0,1.6,0.7,4.2,0.09
2016,Añasco Municipio,72011,28250.0,0.0,23190.0,109.0,15.5,43.8,17712.0,23761.74,240.01,12448.0,15.0,48.9,16.7,52.3,74.5,24.3,3.33,97.2,1.7000000000000002,0.3,2.7,0.41
2016,Barceloneta Municipio,72017,24699.0,0.0,19656.0,142.0,17.7,33.0,15549.0,20859.94,240.01,9892.0,14.3,53.0,12.4,53.4,72.6,25.3,2.5,95.2,1.2,0.2,2.1,0.15
2016,Barranquitas Municipio,72019,29548.0,0.0,23065.0,165.0,9.2,29.7,14778.0,19825.59,240.01,11034.0,14.1,60.7,8.3,51.5,69.2,25.0,2.34,95.6,2.2,0.1,6.3,1.41
2016,Bayamón Municipio,72021,192974.0,0.0,159083.0,213.0,15.2,50.8,24612.0,33018.51,240.01,83785.0,13.5,35.3,9.9,53.7,75.6,25.1,2.86,92.9,8.600000000000001,0.2,2.1,3.36
2016,Cabo Rojo Municipio,72023,50096.0,0.0,40872.0,195.0,11.0,35.6,17088.0,22924.6,240.01,29625.0,14.7,50.1,9.7,53.3,75.3,15.5,3.53,96.7,7.5,4.7,3.0,0.27
2016,Caguas Municipio,72025,136372.0,0.0,110456.0,276.0,15.4,51.1,24278.0,32570.43,240.01,58356.0,16.7,37.2,10.1,54.5,73.9,23.5,3.56,93.4,6.4,0.1,2.7,0.8
2016,Camuy Municipio,72027,33481.0,0.0,27244.0,140.0,20.0,40.0,17206.0,23082.91,240.01,14051.0,12.1,48.4,7.0,52.6,73.5,21.8,2.39,94.7,0.6,0.0,1.8,0.33
2016,Canóvanas Municipio,72029,47174.0,0.0,37279.0,148.0,22.2,50.6,20426.0,27402.73,240.01,18012.0,14.3,43.5,11.6,52.8,71.8,18.5,4.96,95.6,0.8,0.1,5.9,0.24
2016,Carolina Municipio,72031,165040.0,0.0,135415.0,278.0,14.2,54.8,28611.0,38383.41,240.01,77771.0,13.5,29.9,7.8,55.3,74.8,22.8,3.13,92.7,21.0,0.2,2.6,0.43
2016,Cataño Municipio,72033,26137.0,0.0,20909.0,89.0,29.7,52.7,18562.0,24902.06,240.01,10849.0,26.7,49.1,14.8,53.9,72.6,21.4,3.43,93.6,11.899999999999999,0.3,4.0,0.03
2016,Cayey Municipio,72035,46071.0,0.0,37388.0,160.0,12.1,46.1,20577.0,27605.31,240.01,20106.0,16.9,43.1,8.0,52.6,74.3,30.9,3.47,96.6,3.0,0.3,3.2,0.31
2016,Ceiba Municipio,72037,12538.0,0.0,10236.0,64.0,11.4,38.9,20038.0,26882.21,240.01,7456.0,14.9,44.8,8.4,54.2,74.4,10.5,1.94,95.6,3.5,0.2,4.3,0.19
2016,Ciales Municipio,72039,17644.0,0.0,14229.0,87.0,14.1,28.6,12511.0,16784.27,240.01,7322.0,20.2,60.8,19.4,51.4,73.2,20.0,4.23,95.0,3.2,0.0,3.3,0.1
2016,Cidra Municipio,72041,41782.0,0.0,33551.0,118.0,16.5,48.8,21846.0,29307.75,240.01,16213.0,13.7,42.0,9.0,52.0,73.1,28.3,5.71,97.8,0.5,0.3,3.4,0.42
2016,Coamo Municipio,72043,40090.0,0.0,32183.0,98.0,10.4,40.3,18453.0,24755.83,240.01,16380.0,15.1,49.3,11.5,52.2,72.8,24.2,5.98,96.0,2.7,0.0,3.2,0.28
2016,Comerío Municipio,72045,20153.0,0.0,16157.0,106.0,22.0,38.2,13164.0,17660.31,240.01,7625.0,23.3,61.0,9.4,50.9,73.1,29.0,3.14,92.7,3.5,0.0,3.1,0.07
2016,Corozal Municipio,72047,35484.0,0.0,28219.0,188.0,27.8,38.4,14733.0,19765.22,240.01,13063.0,14.2,56.1,14.7,52.2,71.7,21.8,2.99,96.2,0.6,1.0,6.6,0.94
2016,Culebra Municipio,72049,1508.0,218.0,1156.0,156.0,3.6,58.2,20956.0,28113.76,240.01,1519.0,25.3,45.8,27.1,45.8,72.8,6.7,4.13,93.5,2.6999999999999997,2.4,9.4,0.0
2016,Dorado Municipio,72051,38013.0,0.0,30026.0,116.0,21.1,49.0,28133.0,37742.15,240.01,15803.0,10.8,35.8,9.2,53.0,71.1,15.8,3.19,93.0,1.0,0.3,5.7,0.13
2016,Fajardo Municipio,72053,33912.0,0.0,27319.0,101.0,25.8,53.3,19482.0,26136.3,240.01,18627.0,15.4,44.1,10.4,54.3,72.9,21.7,5.3,94.5,10.6,0.2,4.8,0.79
2016,Florida Municipio,72054,12287.0,0.0,9828.0,83.0,16.9,36.3,16793.0,22528.84,240.01,4919.0,9.6,54.6,8.0,53.3,71.9,19.5,3.97,96.7,3.0,0.0,3.4,0.07
2016,Guayama Municipio,72057,43210.0,0.0,34785.0,183.0,14.5,31.7,15078.0,20228.06,240.01,18819.0,21.5,53.9,18.1,50.9,72.9,23.2,3.61,95.6,1.8,0.7,1.6,4.93
2016,Guayanilla Municipio,72059,20025.0,0.0,15980.0,79.0,22.3,36.1,14848.0,19919.5,240.01,8364.0,14.0,58.8,13.8,52.7,73.1,16.5,3.68,93.8,1.0,0.1,1.7,0.31
2016,Guaynabo Municipio,72061,92444.0,0.0,77321.0,203.0,11.6,54.8,33979.0,45584.91,240.01,40303.0,10.9,27.2,4.9,53.6,77.1,19.3,3.36,94.3,19.8,0.2,2.0,0.64
2016,Gurabo Municipio,72063,46990.0,0.0,37363.0,247.0,14.9,55.7,31070.0,41682.31,240.01,17568.0,12.7,32.4,8.8,53.4,72.3,23.7,3.74,95.0,3.4000000000000004,0.1,2.0,0.7
2016,Guánica Municipio,72055,17788.0,0.0,14274.0,87.0,30.8,35.6,13242.0,17764.96,240.01,9346.0,16.7,63.0,13.7,52.8,73.2,31.8,2.86,93.2,2.1,0.2,3.6,0.47
2016,Hatillo Municipio,72065,41327.0,0.0,33644.0,171.0,10.5,41.3,18480.0,24792.05,240.01,16855.0,13.7,44.7,7.0,52.8,74.8,7.7,1.61,95.9,1.5,0.0,1.1,0.25
2016,Hormigueros Municipio,72067,16678.0,0.0,13789.0,81.0,22.0,45.2,20589.0,27621.41,240.01,7555.0,13.3,36.3,9.7,54.8,77.3,30.1,1.09,91.0,5.2,0.2,2.2,1.1
2016,Humacao Municipio,72069,55621.0,0.0,45353.0,184.0,12.6,39.7,19349.0,25957.87,240.01,26899.0,13.4,45.3,12.1,53.6,74.2,11.2,3.41,94.7,9.1,0.1,4.0,0.99
2016,Isabela Municipio,72071,43919.0,0.0,35865.0,108.0,20.1,36.7,15947.0,21393.88,240.01,20417.0,14.5,54.8,11.5,52.1,74.3,27.3,3.1,94.9,2.8,0.0,2.0,0.71
2016,Jayuya Municipio,72073,15605.0,0.0,12419.0,87.0,28.1,35.0,15893.0,21321.44,240.01,6231.0,20.0,59.8,13.5,50.8,71.7,23.7,6.02,94.4,2.5999999999999996,0.1,4.4,1.45
2016,Juana Díaz Municipio,72075,48658.0,0.0,38523.0,140.0,19.8,48.8,20231.0,27141.13,240.01,18930.0,14.4,48.2,9.7,53.0,71.2,21.2,3.44,96.1,1.8,0.1,3.3,1.05
2016,Juncos Municipio,72077,39942.0,0.0,31657.0,146.0,26.0,48.7,19084.0,25602.36,240.01,15723.0,14.5,49.0,9.1,53.2,72.0,21.7,3.3,98.2,3.3,0.0,4.7,0.51
2016,Lajas Municipio,72079,24323.0,0.0,20082.0,128.0,17.4,30.0,12785.0,17151.86,240.01,12107.0,13.1,59.9,13.2,52.1,75.3,19.6,2.16,94.1,2.4000000000000004,1.9,5.0,0.16
2016,Lares Municipio,72081,28052.0,0.0,22927.0,99.0,36.0,42.3,12410.0,16648.78,240.01,12263.0,16.2,57.6,21.0,51.2,74.6,22.0,4.62,97.5,0.8,0.4,2.8,0.98
2016,Las Marías Municipio,72083,9093.0,0.0,7327.0,63.0,2.8,33.9,13132.0,17617.38,240.01,3932.0,15.3,58.9,20.3,50.8,73.9,7.1,4.86,96.3,0.7,0.0,5.7,1.01
2016,Las Piedras Municipio,72085,38466.0,0.0,30940.0,133.0,20.8,42.3,20119.0,26990.87,240.01,15634.0,12.0,47.5,16.4,53.0,73.1,16.9,4.69,96.7,1.3,0.1,4.7,0.15
2016,Loíza Municipio,72087,27857.0,0.0,22121.0,95.0,26.1,50.0,18154.0,24354.71,240.01,11588.0,22.1,49.6,11.5,54.5,72.2,18.7,3.77,95.3,3.0,0.0,6.4,0.27
2016,Luquillo Municipio,72089,19237.0,0.0,15551.0,86.0,26.4,50.9,19658.0,26372.41,240.01,10529.0,17.0,44.3,15.4,53.5,73.4,23.4,4.21,94.8,16.4,0.0,5.2,0.64
2016,Manatí Municipio,72091,41468.0,0.0,33450.0,120.0,17.0,39.7,18534.0,24864.5,240.01,18799.0,18.7,46.3,9.0,54.0,73.2,20.0,2.99,95.2,3.7,0.3,6.9,0.5
2016,Maricao Municipio,72093,6274.0,218.0,5114.0,162.0,12.3,32.7,11909.0,15976.65,240.01,2634.0,20.3,63.8,15.7,51.4,75.0,9.0,4.87,97.0,0.2,1.1,4.9,0.29
2016,Maunabo Municipio,72095,11506.0,0.0,9430.0,51.0,24.4,33.3,18815.0,25241.48,240.01,5353.0,15.2,56.0,11.5,51.1,74.1,16.7,3.02,95.9,2.9,0.0,6.0,0.07
2016,Mayagüez Municipio,72097,81594.0,0.0,68363.0,180.0,23.7,40.0,15017.0,20146.23,240.01,41274.0,21.6,51.3,11.6,53.0,74.3,25.7,2.45,92.2,16.7,0.1,2.2,1.52
2016,Moca Municipio,72099,38289.0,0.0,30563.0,158.0,23.7,38.7,14157.0,18992.48,240.01,15632.0,14.4,56.6,14.6,51.7,72.3,24.6,2.51,95.3,1.3,0.2,2.3,0.73
2016,Morovis Municipio,72101,32087.0,0.0,25447.0,145.0,21.8,41.0,17649.0,23677.22,240.01,11661.0,16.1,51.9,11.8,50.8,70.8,20.7,3.36,95.4,2.1,0.2,2.6,0.2
2016,Naguabo Municipio,72103,26722.0,0.0,21156.0,116.0,11.6,38.7,18973.0,25453.44,240.01,11555.0,16.7,49.9,13.1,53.8,71.5,10.6,2.34,98.7,5.0,0.0,4.6,0.18
2016,Naranjito Municipio,72105,29467.0,0.0,23700.0,119.0,22.0,41.8,18828.0,25258.92,240.01,10605.0,13.5,47.9,8.0,51.0,73.2,25.1,5.44,96.6,0.6,0.3,4.3,0.31
2016,Orocovis Municipio,72107,22258.0,0.0,17819.0,88.0,28.6,36.8,14662.0,19669.97,240.01,8514.0,19.3,57.7,12.5,50.5,71.1,35.3,4.58,95.7,0.8999999999999999,0.2,2.1,0.67
2016,Patillas Municipio,72109,18135.0,0.0,14767.0,98.0,26.0,36.4,13975.0,18748.32,240.01,8943.0,18.9,56.7,12.4,51.7,75.5,16.2,3.08,97.8,2.5,0.5,3.6,0.0
2016,Peñuelas Municipio,72111,22231.0,0.0,17293.0,91.0,24.6,40.9,16764.0,22489.94,240.01,8828.0,15.0,57.7,20.9,51.8,70.8,14.8,4.84,95.2,0.4,0.1,4.3,0.12
