municipio,region,year,p05,p10,p25,p50,p75,p90,p95,scenario,baseline_p50,abs_impact_vs_baseline,pct_impact_vs_baseline
San Sebastián,West,2030,27258.726651177458,28149.059487480594,30212.607460966057,32841.248716713846,34803.83169361832,37378.02667708719,38500.281441943574,hurricane_cat2,34265.764456680976,-1424.5157399671298,-4.157256557833439
Santa Isabel,South,2030,15053.186655363668,15360.325810287675,15937.37106234723,16555.68638785463,17186.27157312927,17647.674140766623,17956.087518398715,hurricane_cat2,17351.114525196113,-795.4281373414851,-4.584305729677585
Toa Alta,Metro,2030,47977.38462329096,49603.182447245206,52067.06693156449,55218.23352733434,57831.59843199424,60185.170959026465,61613.35792301124,hurricane_cat2,57628.66421612508,-2410.430688790737,-4.182694014476695
Toa Baja,Metro,2030,57226.059514982124,57613.94102677335,58966.36336153193,60444.190800616714,61818.411803191324,63237.628186763744,64387.94047803041,hurricane_cat2,63082.72121924925,-2638.5304186325375,-4.182651552811277
Trujillo Alto,Metro,2030,49749.79066292017,50839.37971389668,53158.75666345541,55506.07441348577,58052.46364876896,60981.705824936995,62372.093946738576,hurricane_cat2,57932.11465003071,-2426.040236544941,-4.187729467844749
Utuado,Central Mountains,2030,21076.155133903823,21361.773465958075,22011.1537543018,22842.23465203029,23724.569813909737,24345.507603670663,24746.805828834113,hurricane_cat2,23890.013559631316,-1047.7789076010267,-4.385844758880902
Vega Alta,North,2030,27598.580527692728,27890.353087505275,28457.474286372497,29265.39759444765,29885.102543954054,30448.730788917772,31020.073093441333,hurricane_cat2,30475.32482494106,-1209.9272304934093,-3.970186494954773
Vega Baja,North,2030,38218.691234642756,39225.97038246844,41638.78919689716,44487.57871567374,47108.708531686854,49550.71519579031,51165.57425356278,hurricane_cat2,46329.54681641854,-1841.9681007447944,-3.9757956365159757
Vieques,East,2030,6351.23722526531,6385.824710068811,6521.393426872349,6654.330995082135,6765.098225528127,6933.416831717206,7041.77774631617,hurricane_cat2,7004.709148534811,-350.3781534526761,-5.002037144196992
Villalba,South,2030,16530.169387440656,16848.092665363005,17256.77583102316,17848.613979957438,18431.857478137084,19222.281215021554,19416.600313634473,hurricane_cat2,18706.608049753955,-857.9940697965176,-4.586582813487679
Yabucoa,East,2030,22325.432399104062,22756.700475226728,23237.970344877023,24141.726121302185,25004.62211505933,25900.71080735371,26486.908036450444,hurricane_cat2,25412.82085392617,-1271.0947326239839,-5.001785279683366
Yauco,South,2030,25479.40852358743,25925.382704313695,26634.574317248746,27271.04327600547,28010.27937626388,28890.72621145124,29391.212431569817,hurricane_cat2,28586.127429302716,-1315.0841532972481,-4.600427800336459
Adjuntas,Central Mountains,2030,13219.236297902075,13432.793514032322,13861.164249403502,14440.616503909681,14915.731729696121,15320.992883338755,15536.202293140548,hurricane_cat3,15600.014532777845,-1159.3980288681632,-7.432031722996818
Aguada,West,2030,27931.17856346138,28602.502898522598,29390.98476596006,30261.75315406811,31444.347063011453,32285.13018301322,32922.910648576966,hurricane_cat3,32568.39396648024,-2306.64081241213,-7.082451823648875
Aguadilla,West,2030,37235.49911988123,38470.615537773345,40682.56951864285,43406.236373186264,46193.28195844737,48626.43309872909,51287.24432860144,hurricane_cat3,46711.722970192684,-3305.48659700642,-7.076353400870464
Aguas Buenas,Central Mountains,2030,17947.870998439797,18140.09074485114,18553.954837869518,18987.53231065905,19372.304177338163,19768.699891092467,20049.25042836479,hurricane_cat3,20510.680681744376,-1523.1483710853245,-7.426122978166246
Aibonito,Central Mountains,2030,16244.33398365317,16876.1151313444,18080.312227427617,19949.5800572666,21248.799521336605,22668.476601992017,23660.913447688323,hurricane_cat3,21549.164234152406,-1599.5841768858045,-7.42295227557219
Arecibo,North,2030,61756.877689138106,63191.5743214887,66818.88994634637,70120.78686277091,73569.77546003481,76897.92928111296,79708.5818398235,hurricane_cat3,75175.79700653075,-5055.010143759835,-6.724252146366591
Arroyo,South,2030,10611.184835024533,10949.267332957244,11491.609772402358,12137.088697561998,12732.505734720766,13204.538348291386,13721.98516536682,hurricane_cat3,13160.551518361613,-1023.4628207996157,-7.7767471930920165
Añasco,West,2030,19152.083038035744,19366.185235251207,19749.845046573446,20177.564472649756,20677.077740015182,21155.00665754263,21432.397957743375,hurricane_cat3,21715.54323079694,-1537.9787581471828,-7.082386757730401
Barceloneta,North,2030,16596.825719208355,16947.697768075945,17540.673549383995,18098.31737250236,18823.599085464088,19524.80358443091,19950.63601039911,hurricane_cat3,19408.38915473382,-1310.0717822314618,-6.750028411873262
Barranquitas,Central Mountains,2030,21108.945593075612,21535.422103919234,22491.98242538169,23435.721153381623,24221.058704014158,25050.281193742438,25393.825287128668,hurricane_cat3,25313.920172988455,-1878.1990196068327,-7.419629226811694
Bayamón,Metro,2030,125997.26837500793,128518.89832090776,136527.91348876775,145770.94864856487,155501.89653701358,164174.44755618184,170736.39125610114,hurricane_cat3,156902.74167779938,-11131.793029234512,-7.094709060019938
Cabo Rojo,West,2030,36143.73248733446,36420.21183583147,36995.971689242,37670.10069764702,38461.82709996906,39143.75858406925,39653.5064385345,hurricane_cat3,40543.96741601448,-2873.866718367455,-7.088272069872238
Caguas,East,2030,94056.04285603292,95128.46841486158,97329.16300528432,99412.4108501394,101665.41901051947,104545.69814012306,107249.49169576923,hurricane_cat3,108592.64469146203,-9180.233841322639,-8.453826562016152
Camuy,North,2030,22989.06311878191,23861.05355801055,25069.292103086555,26381.271277955773,27822.744941528195,29177.51070509317,29848.462752312025,hurricane_cat3,28289.04159455817,-1907.7703166023966,-6.743849240086612
Canóvanas,East,2030,30070.992434623688,30433.49575823262,31797.91380155032,33186.395879135496,34473.6765020267,35621.20646672982,36184.16747308498,hurricane_cat3,36253.1792731491,-3066.7833940136043,-8.45935020183186
Carolina,Metro,2030,109664.80454533185,111805.18619081176,116362.9988835616,121949.33338265729,127400.39779479762,132057.10544729387,134335.37682911596,hurricane_cat3,131226.06253544748,-9276.729152790183,-7.069273415320454
Cataño,Metro,2030,17073.491246491674,17327.545322484442,17700.710263709778,18100.97820566522,18443.895598043826,18808.8469977147,18934.39651215152,hurricane_cat3,19480.10528452896,-1379.1270788637412,-7.0796695331982615
Cayey,Central Mountains,2030,31206.567376694333,31536.076108962643,32114.5533931021,32869.1941725715,33562.16472928374,34304.32317572356,34642.61145846585,hurricane_cat3,35506.056745983,-2636.8625734114976,-7.426514840203483
Ceiba,East,2030,7942.239986520811,8202.141563271285,8538.33434430313,8787.017588128721,9100.405933161997,9391.099333498103,9638.787366423338,hurricane_cat3,9596.129160304234,-809.1115721755123,-8.4316452880034
Ciales,Central Mountains,2030,11847.141104022843,12255.640999313524,12795.547715771792,13479.098102684431,14318.778783556092,15080.85060013233,15443.026462161451,hurricane_cat3,14558.878643179347,-1079.7805404949158,-7.41664634316311
Cidra,Central Mountains,2030,29209.11628629924,29977.520776579204,30665.492990740273,31892.36708366288,33204.69511927069,34144.563303830924,34916.217919021314,hurricane_cat3,34449.29369099025,-2556.9266073273684,-7.422290367584803
Coamo,South,2030,23304.89883494241,24081.677248015607,25527.9217910406,27220.592745695845,29148.71250597833,30990.36755639638,31828.46582395543,hurricane_cat3,29520.510152782776,-2299.9174070869303,-7.790913487550712
Comerío,Central Mountains,2030,14326.994240511998,14452.927143195815,14774.3110880067,15101.761761148451,15340.535692478214,15660.10861392235,15831.39068427492,hurricane_cat3,16310.975935526356,-1209.2141743779048,-7.413499836905274
Corozal,Central Mountains,2030,24627.55320034693,25176.38587252381,26594.422184819035,27917.87650193813,29204.64072961478,30113.57650095658,31026.911265080053,hurricane_cat3,30160.214554681897,-2242.3380527437657,-7.434754977217755
Culebra,East,2030,768.1981444861875,856.4420297579809,955.5535572726521,1142.3099628293367,1325.5377181835293,1475.9609003621106,1619.7912269419944,hurricane_cat3,1246.8664388394513,-104.5564760101147,-8.38553936117111
Dorado,North,2030,27291.3685797182,27757.634390584655,28398.365720735535,29148.26944149145,29801.535850917673,30380.960809247954,30752.73169030892,hurricane_cat3,31254.09846805875,-2105.8290265672986,-6.737769219993424
Fajardo,East,2030,21228.56383209708,21870.599570105514,22950.23527362469,25057.80096325176,26802.21251571495,28259.299159534985,29588.293334674065,hurricane_cat3,27373.249106107138,-2315.4481428553772,-8.458799077449621
Florida,North,2030,8632.729806215311,8792.697130674542,8993.996424455614,9285.650732439834,9608.073237891345,9803.473717195375,9942.687800788752,hurricane_cat3,9956.632954937322,-670.9822224974887,-6.739047482560459
Guayama,South,2030,25117.739075950332,25851.332246366084,26932.759830182888,28245.654028661564,29314.473695057754,30857.488045477112,31585.442051868045,hurricane_cat3,30623.739166124647,-2378.085137463084,-7.76549566518537
Guayanilla,South,2030,12897.53110158005,13142.54576111176,13410.606139078158,13676.84302752421,14053.404049473764,14389.092422836786,14671.375026858388,hurricane_cat3,14828.913343772288,-1152.0703162480786,-7.769081183092317
Guaynabo,Metro,2030,63773.27562977596,65543.93043820794,68937.58576542625,72220.30620032616,75909.42419727509,78939.60364518037,82190.8114195727,hurricane_cat3,77715.8245290668,-5495.51832874064,-7.071299007688247
Gurabo,East,2030,24891.25666604338,25879.487318184816,28843.587417640036,31579.40587317386,34195.1935719381,37497.88344953776,38534.08183511839,hurricane_cat3,34495.71063609977,-2916.3047629259127,-8.45410837796743
Guánica,West,2030,8915.51495512501,9261.183398094026,9801.008855812637,10297.974473246937,10855.36504693342,11401.201336287337,11732.746549702277,hurricane_cat3,11084.828031593845,-786.8535583469074,-7.098473301563423
Hatillo,North,2030,28845.08603508315,29508.47866428793,30156.796919904515,31039.513973368645,31577.150158739933,32403.42763284612,32799.635328969795,hurricane_cat3,33279.90417461506,-2240.390201246417,-6.731961094272985
Hormigueros,West,2030,11863.758412169036,12007.156542479193,12217.963437183746,12443.411258777787,12705.583855474097,12933.819911043516,13037.063016142116,hurricane_cat3,13392.318669501756,-948.9074107239685,-7.085460211493544
Humacao,East,2030,37984.97572769039,38448.064808774216,39108.915948006455,39867.46697708566,40684.22385625972,41369.10338051918,41964.89553256629,hurricane_cat3,43545.550044930904,-3678.0830678452403,-8.446518792506106
Isabela,West,2030,31159.962226540225,31717.0877685084,32898.97031367661,34584.950149824566,36123.78034422178,38193.388660180965,39523.487982601095,hurricane_cat3,37221.41004842993,-2636.4598986053606,-7.083181145407928
Jayuya,Central Mountains,2030,10523.53563972041,10822.530492023123,11198.673580428278,11743.872593458604,12311.973063314374,12844.661775496554,13276.817524073449,hurricane_cat3,12686.645047744147,-942.7724542855431,-7.431219607213496
Juana Díaz,South,2030,33751.34734881779,34261.40381777411,35492.63788156899,36885.302101839945,38095.41729328352,39500.98418379654,40420.793694412394,hurricane_cat3,39994.66517273764,-3109.3630708976925,-7.774444560213971
Juncos,East,2030,27488.13316550027,27814.208670013777,28484.268021729684,29345.98584769728,30053.109504589695,30783.83696699483,31167.823170438027,hurricane_cat3,32052.989371269712,-2707.0035235724317,-8.445401120679309
Lajas,West,2030,16772.91491051425,17090.76073599303,17721.98817640853,18620.624646512166,19461.032044985426,20412.253407141125,20976.704225235237,hurricane_cat3,20040.045886218148,-1419.4212397059819,-7.08292409990009
Lares,Central Mountains,2030,16407.767260688273,17392.387852732427,19914.12831902834,22447.80502356108,24862.565349750268,26721.368493407983,28389.72754597941,hurricane_cat3,24241.791121349102,-1793.9860977880235,-7.40038592366266
Las Marías,West,2030,5794.514887129519,5889.992108737212,6368.466873226856,7014.973195112607,7697.312494615532,8114.536062199475,8420.495990181262,hurricane_cat3,7550.410805216625,-535.437610104018,-7.0915030177441585
Las Piedras,East,2030,25231.147035157945,25701.49385280161,26614.55996762705,27646.132477412517,28829.498575576137,29811.879521675764,30329.767277292263,hurricane_cat3,30198.7787285634,-2552.6462511508835,-8.45281285741689
Loíza,East,2030,17078.833005476663,17259.910190698905,17663.06878049649,18076.226142794127,18411.744014329757,18738.148250847273,18938.345404289223,hurricane_cat3,19742.512828899326,-1666.286686105199,-8.440094229879739
Luquillo,East,2030,13269.076530782928,13411.540864191333,13613.365254766792,13909.814519365162,14252.033989359239,14503.189725149545,14758.29759897037,hurricane_cat3,15193.948895806192,-1284.1343764410303,-8.451617056547262
Manatí,North,2030,28404.22402799692,28889.80193052616,30199.95977968625,31547.413456605886,32860.71390560359,34468.5749709941,35250.67631166872,hurricane_cat3,33826.163114067414,-2278.749657461529,-6.736648344588206
Maricao,West,2030,3240.280699154529,3437.9871135903904,3727.451087079782,3974.62582168461,4313.352864716139,4629.149155720919,4734.924169199475,hurricane_cat3,4277.046543060134,-302.4207213755244,-7.070783970453333
Maunabo,East,2030,7748.979371157917,7885.646713185141,8064.278958582493,8262.310974499738,8519.32970843734,8747.472621325545,8896.397792724802,hurricane_cat3,9024.84194767252,-762.5309731727812,-8.449244624937014
Mayagüez,West,2030,52581.26939876237,53577.40449951463,54759.9846805947,57232.47435557077,58867.37747024902,60773.72930584069,61746.52991676173,hurricane_cat3,61592.12087609472,-4359.646520523951,-7.078253611844738
Moca,West,2030,25822.961447253332,26681.036097188255,28074.20872685463,29910.461798041586,31807.42675105211,33287.03073750848,35012.62249331863,hurricane_cat3,32200.227564016765,-2289.7657659751785,-7.111023552311646
Morovis,Central Mountains,2030,20719.557259663434,21113.30623647667,21982.722792297875,22929.224932609766,23698.912802316296,24613.81826514827,25343.7702139199,hurricane_cat3,24765.856182764444,-1836.6312501546781,-7.4159812469268225
Naguabo,East,2030,15502.845573517028,16165.189068674115,17458.64275257127,18540.608844661572,19798.37183213271,20895.605608940532,21416.02525600601,hurricane_cat3,20254.59199035036,-1713.9831456887878,-8.46219537034051
Naranjito,Central Mountains,2030,20546.300313183376,21128.9877938891,22254.400687747595,23326.224724642976,24307.246020253915,25276.60378827299,25959.8230908868,hurricane_cat3,25196.619146755285,-1870.3944221123093,-7.423195989979357
Orocovis,Central Mountains,2030,15108.315663514402,15666.79791770377,16189.429904820798,17017.99028097773,17639.347890400983,18392.47133638747,18647.459091182194,hurricane_cat3,18381.877775514284,-1363.8874945365533,-7.419739763221196
Patillas,South,2030,11897.59648323809,12033.833019098516,12188.150575845579,12427.223968440416,12692.256962742773,12873.8322423305,13065.59089185525,hurricane_cat3,13473.816807714024,-1046.5928392736078,-7.767604786450807
Peñuelas,South,2030,13840.212998111947,14270.141862050574,14799.268302818302,15761.718327240971,16616.948016780494,17567.79543368462,18186.50370336853,hurricane_cat3,17087.27593536822,-1325.5576081272484,-7.757571266134548
Ponce,South,2030,95562.4509815656,98043.17283594943,101869.41912533928,105731.03434333167,110458.52426377706,113838.21054871925,115879.35145602025,hurricane_cat3,114649.38023057082,-8918.34588723915,-7.778799910914047
Quebradillas,North,2030,17600.891433280034,17752.613251758514,18340.050638848148,18765.677165969573,19360.40223678325,19704.972759612767,20178.06597111571,hurricane_cat3,20120.91961021853,-1355.2424442489573,-6.7354895824974585
Rincón,West,2030,10302.611129596258,10692.72437786095,11489.597159625124,12384.486579699842,13296.804863281111,14114.746578723863,14593.568733051832,hurricane_cat3,13328.837244701675,-944.3506650018335,-7.0850191030520735
Río Grande,East,2030,34539.46854475316,34898.06440463582,35570.309055556776,36440.75360523519,37499.18368866401,38268.407643275255,38478.99922491407,hurricane_cat3,39812.077682038056,-3371.3240768028627,-8.468093787338049
Sabana Grande,West,2030,16432.856059168364,16900.047200429955,17523.931057753372,18077.78689569425,18829.450482187156,19723.344921798314,20074.963170411054,hurricane_cat3,19455.394156479215,-1377.6072607849637,-7.080849915991963
Salinas,South,2030,18572.89891995884,18784.527643134057,19378.720089007384,20029.02524010272,20829.021617820672,21411.161633578435,21796.419451151032,hurricane_cat3,21716.105832204106,-1687.0805921013853,-7.76879890500217
San Germán,West,2030,22349.276223809335,22910.678285775488,23835.32521616388,25024.38715640584,26341.95553289963,27272.638327583576,27982.437886581338,hurricane_cat3,26937.15074451924,-1912.763588113401,-7.10083856401398
San Juan,Metro,2030,237681.99970720863,242049.49767398252,257001.59006487092,268909.2161083331,282046.95912882296,298897.16057333513,306604.411290048,hurricane_cat3,289431.64590439474,-20522.429796061653,-7.0905963761960695
San Lorenzo,East,2030,27253.799659396816,27694.744227370753,28633.570242269332,29916.349036760872,30838.09346923048,31923.022949629045,32413.028092637116,hurricane_cat3,32673.639341861868,-2757.290305100996,-8.438883334212242
San Sebastián,West,2030,26409.079967686575,27271.028233735142,29284.93049654369,31852.846589624696,33767.54809938406,36276.13670676015,37364.79118857344,hurricane_cat3,34265.764456680976,-2412.9178670562796,-7.041774509676292
Santa Isabel,South,2030,14544.474254879067,14842.822046580042,15403.126639700313,16005.296063368372,16619.812561912273,17067.81735732041,17366.744889603488,hurricane_cat3,17351.114525196113,-1345.818461827741,-7.7563804899877455
Toa Alta,Metro,2030,46486.05067178651,48081.160596535425,50473.54155009777,53546.03815655373,56097.32698304824,58389.64776129394,59779.12833773503,hurricane_cat3,57628.66421612508,-4082.6260595713466,-7.084366981438703
Toa Baja,Metro,2030,55477.27350337283,55853.20338040538,57170.950435991246,58613.779610702186,59955.31805726689,61339.57230629521,62460.28402752579,hurricane_cat3,63082.72121924925,-4468.941608547066,-7.084256230822521
Trujillo Alto,Metro,2030,48215.725625303756,49271.82454700638,51534.562943551224,53823.11657817256,56306.55015075777,59169.42662586923,60514.9948265044,hurricane_cat3,57932.11465003071,-4108.99807185815,-7.092781088142053
Utuado,Central Mountains,2030,20395.94314525415,20673.864640887823,21306.649970734103,22116.421369760814,22974.701808026803,23578.933391639872,23971.834036021184,hurricane_cat3,23890.013559631316,-1773.592189870502,-7.423989883653598
Vega Alta,North,2030,26798.843704389677,27080.859308158615,27636.06707054374,28424.761660010146,29030.36818084618,29579.52571522462,30139.012029403242,hurricane_cat3,30475.32482494106,-2050.5631649309144,-6.728601505348779
Vega Baja,North,2030,37086.44291034026,38068.50585254391,40429.55686179148,43207.86295774976,45767.368772425005,48154.98067421812,49725.3215266458,hurricane_cat3,46329.54681641854,-3121.6838586687736,-6.737997828984792
Vieques,East,2030,6118.447327862909,6152.150542380279,6283.847852832475,6412.667176119783,6520.264867469744,6684.0301071842405,6788.929447549656,hurricane_cat3,7004.709148534811,-592.0419724150279,-8.452056464598055
Villalba,South,2030,15972.498288511164,16282.803123394264,16679.01093894275,17255.131158515116,17822.62252925033,18591.339584079684,18778.735324433375,hurricane_cat3,18706.608049753955,-1451.476891238839,-7.759166639822392
Yabucoa,East,2030,21502.051483518873,21920.98609078757,22388.569032633954,23265.1254407909,24101.808413526815,24973.98448230475,25541.37713569849,hurricane_cat3,25412.82085392617,-2147.6954131352686,-8.451227927353287
Yauco,South,2030,24620.886434094748,25054.513982113418,25744.098964728117,26361.469891646237,27082.78785068346,27939.198569161286,28425.61111311435,hurricane_cat3,28586.127429302716,-2224.6575376564797,-7.782297700723376
Adjuntas,Central Mountains,2030,12619.580043276319,12826.79613238423,13239.198826936137,13796.585534567163,14255.586569540505,14645.457036892683,14853.52198195109,hurricane_cat4,15600.014532777845,-1803.428998210682,-11.560431526659299
Aguada,West,2030,26726.424519043845,27374.278070050183,28137.797692545115,28977.387395860344,30119.4347929793,30928.62925186948,31545.60379398835,hurricane_cat4,32568.39396648024,-3591.006570619895,-11.026047444389796
Aguadilla,West,2030,35614.309579592926,36801.2382100221,38936.0453194802,41565.550954006925,44253.96492312238,46599.532504941686,49181.47556069815,hurricane_cat4,46711.722970192684,-5146.172016185759,-11.01687475640664
Aguas Buenas,Central Mountains,2030,17140.931747460425,17325.09246849811,17724.424310352322,18141.421739900492,18512.29293384844,18893.67043144326,19164.885560355153,hurricane_cat4,20510.680681744376,-2369.258941843884,-11.551342340152823
Aibonito,Central Mountains,2030,15493.346197379664,16100.860608968074,17259.760561328243,19060.9885523146,20314.714861173503,21688.31372661721,22639.52413063474,hurricane_cat4,21549.164234152406,-2488.1756818378053,-11.546506652422257
Arecibo,North,2030,59201.05811522557,60595.477811638564,64106.59418782574,67299.17078023104,70624.32570430754,73851.28219762699,76568.91505095472,hurricane_cat4,75175.79700653075,-7876.626226299704,-10.477609203950891
Arroyo,South,2030,10102.799343576404,10426.917692284318,10947.513326696971,11569.743243319146,12142.109735002763,12596.815030252099,13093.453687549523,hurricane_cat4,13160.551518361613,-1590.8082750424674,-12.087702197153137
Añasco,West,2030,18330.236355966408,18537.805017043815,18907.070839508066,19321.178129183514,19803.037994341525,20264.56631159016,20533.29538399033,hurricane_cat4,21715.54323079694,-2394.3651016134245,-11.026042849426585
Barceloneta,North,2030,15915.90629881368,16254.674587820846,16830.029311362418,17367.16931538095,18068.775207109735,18746.615319726752,19160.482607616177,hurricane_cat4,19408.38915473382,-2041.2198393528706,-10.517203787904288
Barranquitas,Central Mountains,2030,20150.633562140072,20560.90770462179,21483.198734051104,22392.320740763564,23148.109782028034,23950.052122677822,24280.951523986292,hurricane_cat4,25313.920172988455,-2921.5994322248916,-11.541473672427955
Bayamón,Metro,2030,120508.93705647248,122924.7477066684,130667.69377262433,139573.14370799492,148984.17400556128,157345.27518991847,163658.98829136754,hurricane_cat4,156902.74167779938,-17329.597969804454,-11.04480252192844
Cabo Rojo,West,2030,34597.74994628302,34866.24431495252,35420.72818289239,36069.93149420337,36835.489263552474,37494.295745968855,37986.73738833618,hurricane_cat4,40543.96741601448,-4474.035921811112,-11.035022487818768
Caguas,East,2030,89219.85247065828,90240.88451236411,92356.17408728457,94348.92531031078,96503.6269018158,99268.94550976423,101856.00339942616,hurricane_cat4,108592.64469146203,-14243.719381151255,-13.11665207309492
Camuy,North,2030,22039.45320197142,22878.81012998077,24049.06649212518,25316.494730880608,26709.72563810077,28029.25166576749,28672.311326206254,hurricane_cat4,28289.04159455817,-2972.546863677562,-10.50776801236482
Canóvanas,East,2030,28517.369813711677,28858.2387905968,30165.183708305027,31494.938932071724,32732.144426831794,33832.38466495334,34371.338871979846,hurricane_cat4,36253.1792731491,-4758.240341077377,-13.1250291325527
Carolina,Metro,2030,104928.11662975873,106980.99094276673,111377.44946077318,116768.01416722656,122038.83905362358,126512.46974192075,128723.81153006559,hurricane_cat4,131226.06253544748,-14458.048368220916,-11.017665308913335
Cataño,Metro,2030,16341.418490789585,16585.858313775367,16946.317372925154,17333.040248563884,17664.039051178854,18015.09857969587,18137.019035720074,hurricane_cat4,19480.10528452896,-2147.0650359650754,-11.021834864877594
Cayey,Central Mountains,2030,29804.285002419623,30120.32802650066,30678.186823428972,31404.40735377151,32072.561001869435,32788.09926204874,33112.97229997289,hurricane_cat4,35506.056745983,-4101.64939221149,-11.551971038506078
Ceiba,East,2030,7530.669820161072,7780.7036408034355,8101.154163207267,8340.676629761148,8640.45311204485,8920.227124809493,9155.837870124822,hurricane_cat4,9596.129160304234,-1255.4525305430852,-13.082905717197358
Ciales,Central Mountains,2030,11307.477886074794,11700.570450684723,12220.000763559607,12879.238702518454,13686.256575462608,14421.504429149136,14772.949139428849,hurricane_cat4,14558.878643179347,-1679.6399406608925,-11.536877130628346
Cidra,Central Mountains,2030,27886.833964961446,28628.076245437787,29285.912483825356,30471.946395675925,31740.0544694999,32642.0360154942,33389.03255998006,hurricane_cat4,34449.29369099025,-3977.3472953143246,-11.545511878969368
Coamo,South,2030,22185.87268071361,22930.20684275783,24318.79948204298,25946.187615753144,27804.669126716355,29582.88091164211,30382.81714809064,hurricane_cat4,29520.510152782776,-3574.3225370296313,-12.107929431201564
Comerío,Central Mountains,2030,13683.510331836298,13803.764920425012,14114.293816059755,14429.97417548961,14659.575846027608,14967.288281635198,15132.384934527614,hurricane_cat4,16310.975935526356,-1881.0017600367464,-11.532122709713546
Corozal,Central Mountains,2030,23505.020184679695,24033.386303133993,25398.969136502325,26672.31865558055,27916.274464891583,28788.198084822718,29672.893727823342,hurricane_cat4,30160.214554681897,-3487.895899101346,-11.56455930635913
Culebra,East,2030,726.6465121762031,810.942881129367,905.3028412631234,1084.6148761391476,1260.5363824984702,1404.2843546729296,1543.003612302264,hurricane_cat4,1246.8664388394513,-162.2515627003038,-13.012746004401485
Dorado,North,2030,26178.399274574535,26629.221995849763,27250.056952711973,27972.916577209995,28607.9202319413,29166.271091196515,29527.787282741603,hurricane_cat4,31254.09846805875,-3281.181890848755,-10.498405174611186
Fajardo,East,2030,20120.107027433296,20727.675534401173,21757.76441069741,23780.677808627384,25447.704452243153,26848.63341351293,28127.480839774864,hurricane_cat4,27373.249106107138,-3592.5712974797534,-13.124387549150052
Florida,North,2030,8279.233884661844,8434.199877834333,8628.80496065486,8911.664555522395,9222.755047444483,9412.167894433187,9546.215697395503,hurricane_cat4,9956.632954937322,-1044.9683994149273,-10.495198569077969
Guayama,South,2030,23919.09281709845,24622.879024699025,25663.7493169938,26927.696745267618,27951.480233039645,29442.22266022887,30143.990497053852,hurricane_cat4,30623.739166124647,-3696.0424208570294,-12.069206835935685
Guayanilla,South,2030,12288.643081111068,12525.348036914576,12781.781160278137,13038.372592850803,13400.546847817117,13722.659917176628,13994.7142645973,hurricane_cat4,14828.913343772288,-1790.5407509214856,-12.074659210773934
Guaynabo,Metro,2030,60999.75155430934,62712.45267009642,65987.00098943875,69160.06783312897,72727.83088058792,75651.6698819925,78786.44753476021,hurricane_cat4,77715.8245290668,-8555.756695937831,-11.00902775951101
Gurabo,East,2030,23564.855787374545,24513.02785090816,27349.723154660744,29970.96456304111,32478.113345591264,35643.4151263156,36632.535530520356,hurricane_cat4,34495.71063609977,-4524.746073058661,-13.116836817165067
Guánica,West,2030,8525.597431569624,8859.21489689621,9380.385664717305,9859.883863749834,10398.538900558364,10925.529810472664,11244.26168442672,hurricane_cat4,11084.828031593845,-1224.9441678440107,-11.050637541265319
Hatillo,North,2030,27668.824634388904,28308.385175390587,28934.178446689057,29788.92122975197,30308.18957220708,31109.514211670532,31492.9578595997,hurricane_cat4,33279.90417461506,-3490.9829448630917,-10.489762610332008
Hormigueros,West,2030,11355.299547491444,11494.714317803286,11697.437416109724,11915.056072604602,12168.798231355468,12388.808172675417,12488.03308567327,hurricane_cat4,13392.318669501756,-1477.2625968971533,-11.030670889435408
Humacao,East,2030,36035.324954560056,36480.672963637255,37112.06199341566,37838.65785471049,38621.18492977202,39278.99700284478,39851.50786506188,hurricane_cat4,43545.550044930904,-5706.8921902204165,-13.105569189806916
Isabela,West,2030,29815.12895848086,30349.611659253467,31492.562369793806,33114.4835586619,34605.33054757896,36599.18002078783,37883.928929475725,hurricane_cat4,37221.41004842993,-4106.926489768026,-11.033774605594944
Jayuya,Central Mountains,2030,10044.772601244462,10333.029327667658,10693.805464237925,11219.957170679832,11768.417163645587,12281.891970988208,12699.756034477565,hurricane_cat4,12686.645047744147,-1466.6878770643143,-11.560880528655689
Juana Díaz,South,2030,32148.63468338968,32638.498340259517,33826.34391929534,35165.339058172656,36331.24385979687,37677.76655105914,38567.89601773204,hurricane_cat4,39994.66517273764,-4829.326114564981,-12.074925727486503
Juncos,East,2030,26072.919781139306,26383.04718902698,27027.20907089624,27855.40444297137,28531.738815179153,29231.343414003244,29601.250990895238,hurricane_cat4,32052.989371269712,-4197.584928298344,-13.095767385929985
Lajas,West,2030,16047.739475384775,16354.874081756367,16966.001878326075,17830.250995262657,18641.36773004944,19562.18260925191,20108.14520667582,hurricane_cat4,20040.045886218148,-2209.7948909554907,-11.0268953649213
Lares,Central Mountains,2030,15635.933264174928,16580.299392329845,19001.256167608553,21451.063393402186,23776.713415845672,25565.363452235866,27172.436066698865,hurricane_cat4,24241.791121349102,-2790.7277279469163,-11.51205252935785
Las Marías,West,2030,5538.319699831876,5631.716470930426,6091.786510205893,6716.828096633174,7377.169897798286,7779.4178573351555,8074.824141588226,hurricane_cat4,7550.410805216625,-833.5827085834508,-11.040229864148893
Las Piedras,East,2030,23923.217995151765,24373.74284686216,25253.50950794743,26238.175854877805,27371.375426381248,28315.754352530057,28809.730628210484,hurricane_cat4,30198.7787285634,-3960.602873685595,-13.115109419770919
