municipio,region,year,p05,p10,p25,p50,p75,p90,p95,scenario,baseline_p50,abs_impact_vs_baseline,pct_impact_vs_baseline
San Lorenzo,East,2030,28853.823291201115,29375.06692570984,30338.158860889293,31704.70628568717,32691.441299688493,33826.92546780592,34383.61370960213,hurricane_cat2,33400.113573816074,-1695.407288128903,-5.076052464258723
San Sebastián,West,2030,27765.965305853126,28748.53522888206,30850.91685392088,33541.0046747857,35573.6948417056,38222.88001803985,39395.79671197259,hurricane_cat2,35023.33914702061,-1482.3344722349138,-4.232419033526146
Santa Isabel,South,2030,15369.253411780632,15698.303593282524,16277.651304388106,16913.643348505146,17548.45440728729,18026.7480282705,18358.011786861578,hurricane_cat2,17741.19365802906,-827.5503095239146,-4.664569506851606
Toa Alta,Metro,2030,48931.836681947,50602.46991056297,53185.78979851586,56415.44194818156,59092.1039274897,61571.43697943139,63055.436344963935,hurricane_cat2,58924.65510417106,-2509.213155989506,-4.258341693393956
Toa Baja,Metro,2030,58430.66248120788,58854.25122934954,60237.14777584021,61750.68647948855,63140.95173908908,64601.20469651893,65797.20271848036,hurricane_cat2,64497.27837963238,-2746.5919001438306,-4.2584617043487185
Trujillo Alto,Metro,2030,50758.69624641016,51945.741178913326,54296.03659731693,56691.6475094344,59327.04228427484,62322.131958190934,63840.827665735065,hurricane_cat2,59216.32284574344,-2524.6753363090393,-4.2634787419775035
Utuado,Central Mountains,2030,21521.70725396404,21826.626672690494,22496.32481011886,23338.774599808563,24259.79800277893,24873.16056915977,25302.5680109019,hurricane_cat2,24429.631811870342,-1090.8572120617791,-4.465303531638706
Vega Alta,North,2030,28193.367872266936,28496.719570117984,29081.293039896824,29906.359187648322,30540.23325888825,31116.19558082767,31691.330561963143,hurricane_cat2,31166.141954517374,-1259.7827668690516,-4.04215179635493
Vega Baja,North,2030,38982.14340020075,40054.95110314154,42486.261405167126,45433.610392718765,48189.914117668,50673.662725050715,52295.197351488874,hurricane_cat2,47350.44177620197,-1916.831383483208,-4.048180569344963
Vieques,East,2030,6490.366669567206,6524.064084739321,6662.894915675392,6796.7235867871605,6908.892562052195,7081.091401622622,7195.07485849428,hurricane_cat2,7161.343235478324,-364.6196486911631,-5.091498015131923
Villalba,South,2030,16872.32069656733,17199.39851790973,17632.580425048516,18235.316088788604,18839.96257452568,19647.383014384937,19849.931508192858,hurricane_cat2,19128.337337927198,-893.0212491385937,-4.66857747938151
Yabucoa,East,2030,22803.791762198867,23241.24651943596,23739.158192160052,24654.460101592922,25550.765649273068,26462.361936485948,27076.185383557833,hurricane_cat2,25977.28211264608,-1322.8220110531583,-5.0922263742487175
Yauco,South,2030,26021.883026589494,26482.169738741224,27200.351460664693,27875.374459993305,28622.069218540324,29513.516918743004,30032.400338471714,hurricane_cat2,29244.812164870047,-1369.437704876742,-4.682668834241176
Adjuntas,Central Mountains,2030,13500.371382441192,13708.303842000176,14153.288336840553,14746.71525493429,15225.541419040628,15651.612897962224,15863.372859275072,hurricane_cat3,15952.865950878464,-1206.150695944174,-7.560714793555674
Aguada,West,2030,28494.242043202525,29207.273856010266,29999.26596413026,30912.319074076535,32117.614549659327,32984.85273984147,33628.64683447455,hurricane_cat3,33314.010737823926,-2401.6916637473914,-7.209254036232174
Aguadilla,West,2030,37969.99657398683,39242.800091694015,41457.645425860646,44263.82048444075,47211.64586750003,49705.925969872,52439.68270944583,hurricane_cat3,47699.875745195975,-3436.0552607552236,-7.203488912864267
Aguas Buenas,Central Mountains,2030,18326.646005285605,18518.615339220996,18947.963668960267,19395.366966465197,19786.633054371217,20188.719731778394,20466.906149285976,hurricane_cat3,20980.210019320573,-1584.8430528553763,-7.5539904099906625
Aibonito,Central Mountains,2030,16546.773080947634,17217.466122584938,18447.499109562363,20382.907372670197,21709.589854042606,23160.916872091155,24188.13987041733,hurricane_cat3,22048.661472905784,-1665.7541002355865,-7.554898977802019
Arecibo,North,2030,63015.663321415675,64404.35398609471,68177.72983616704,71636.82256753481,75248.67405741019,78554.54844282004,81483.75905156616,hurricane_cat3,76900.55443330629,-5263.731865771479,-6.844855546960414
Arroyo,South,2030,10809.077982799728,11156.427809346858,11731.986374739417,12394.621272093107,13012.747859714278,13478.708066555866,14023.450892708555,hurricane_cat3,13460.42742016408,-1065.806148070973,-7.918070613971492
Añasco,West,2030,19566.484946441906,19774.69744966164,20171.609863690508,20595.163116286363,21120.606623369527,21605.941753742707,21887.459563713768,hurricane_cat3,22195.246827106355,-1600.0837108199921,-7.209127806886384
Barceloneta,North,2030,16936.765539064734,17301.68210027125,17895.749467486243,18484.022182326393,19226.122374623083,19948.21157065072,20377.140677477433,hurricane_cat3,19846.25882618445,-1362.2366438580575,-6.8639467810465655
Barranquitas,Central Mountains,2030,21544.30313667005,21997.3193507956,22954.10158376895,23932.580845058983,24749.47964852316,25577.511237329756,25939.684922917946,hurricane_cat3,25887.01254667347,-1954.4317016144887,-7.549854190748005
Bayamón,Metro,2030,128384.57702345823,130993.39372456638,139292.57249216113,148939.6696177927,158770.85994029688,167977.30840558428,174648.84678722633,hurricane_cat3,160532.46994954243,-11592.80033174972,-7.221467616734171
Cabo Rojo,West,2030,36903.836055650885,37189.18047048035,37783.315064541566,38468.62438074072,39270.067416588456,39973.89425390919,40479.96496269292,hurricane_cat3,41459.86937764862,-2991.2449969078953,-7.214795998659131
Caguas,East,2030,96045.07806549728,97132.48509019508,99353.75917624358,101510.13166887044,103792.76384007119,106723.296987545,109458.66246363184,hurricane_cat3,111077.45194095813,-9567.320272087687,-8.61319746258951
Camuy,North,2030,23447.27406148403,24327.92201781721,25571.466782339277,26907.976521459612,28419.126636250352,29802.497636713142,30538.463891332914,hurricane_cat3,28891.288087283578,-1983.3115658239658,-6.864739155388905
Canóvanas,East,2030,30676.01927247061,31056.208913694656,32446.696808514804,33888.93056622427,35188.68038111778,36371.538834626124,36952.47253482741,hurricane_cat3,37081.33596547195,-3192.405399247684,-8.609197366082688
Carolina,Metro,2030,111751.7537425316,113992.75040117024,118780.01168368493,124476.34677441316,130140.50746603956,134892.77917930952,137211.8536374031,hurricane_cat3,134149.2318856066,-9672.885111193435,-7.210540809836181
Cataño,Metro,2030,17438.847498208932,17696.15023507484,18075.154117743594,18482.768098875444,18833.3237912973,19206.79287689182,19341.462267415056,hurricane_cat3,19918.13075189707,-1435.362653021628,-7.206312032492904
Cayey,Central Mountains,2030,31864.945727805847,32208.704746584073,32785.69918308672,33559.211265722355,34266.96596199737,35016.85367920408,35369.600041633064,hurricane_cat3,36302.94982756075,-2743.7385618383923,-7.557894261681679
Ceiba,East,2030,8100.790608829873,8369.30440765683,8716.972102420656,8967.466973662846,9290.536574464384,9591.863691240604,9842.548827795974,hurricane_cat3,9810.202552540542,-842.7355788776968,-8.590399376203033
Ciales,Central Mountains,2030,12070.700869915832,12501.06675546801,13061.973483591039,13765.15857272471,14630.835358120963,15395.709659482462,15781.85756642093,hurricane_cat3,14889.190356690244,-1124.0317839655345,-7.549314348449221
Cidra,Central Mountains,2030,29805.53871485464,30594.305854306807,31337.0901544355,32567.52268669755,33903.01514119162,34867.96691622507,35661.46866723944,hurricane_cat3,35228.96885608391,-2661.446169386363,-7.554709251521964
Coamo,South,2030,23791.702239893875,24551.56014872475,26034.311327983727,27806.75738291125,29798.423886888086,31686.9161348669,32558.84157161846,hurricane_cat3,30199.381265419473,-2392.623882508222,-7.922757958117352
Comerío,Central Mountains,2030,14628.929813264393,14756.833295401178,15080.487603585652,15416.92042582769,15661.311689199763,15992.586262170245,16163.63836328561,hurricane_cat3,16675.24541673903,-1258.324990911342,-7.546065796718072
Corozal,Central Mountains,2030,25125.970971210438,25686.906063900777,27153.455241227683,28527.497037706806,29845.29894486157,30771.085332394956,31710.57195067261,hurricane_cat3,30862.680844151786,-2335.1838064449803,-7.566367349087491
Culebra,East,2030,777.8337560464989,870.8330575638573,973.6751119642536,1167.2561352539751,1358.2011529947224,1517.0833845791024,1664.0993020745232,hurricane_cat3,1276.1573030473644,-108.90116779338928,-8.533522280783236
Dorado,North,2030,27883.726721877498,28345.29569710995,29000.01160109147,29768.292774426387,30430.50999977054,31023.93079746768,31401.20389930394,hurricane_cat3,31960.122702545574,-2191.8299281191867,-6.858014747060438
Fajardo,East,2030,21591.255197573264,22296.376305046608,23385.904837071572,25564.787352971965,27412.10281070776,28902.427200996914,30279.13664558089,hurricane_cat3,27966.732988514363,-2401.945635542397,-8.588581428259248
Florida,North,2030,8812.13100470319,8980.31476555983,9188.323963476412,9482.281464512718,9814.183432030433,10004.588195429735,10150.078784633726,hurricane_cat3,10180.446517300632,-698.1650527879137,-6.857902073366363
Guayama,South,2030,25638.850421035586,26361.10302181812,27492.094292147638,28835.419849124708,29946.123902374286,31510.01167241269,32265.669102567514,hurricane_cat3,31310.15611630006,-2474.736267175351,-7.90394100234781
Guayanilla,South,2030,13166.335110590415,13420.186406483543,13692.246443012014,13969.094272750419,14340.453053417405,14685.70000082223,14979.049616005075,hurricane_cat3,15169.329192088775,-1200.2349193383561,-7.91224782678137
Guaynabo,Metro,2030,65040.59497268006,66854.2045921735,70437.73249074514,73760.25476923955,77498.04953080355,80705.8196230028,84002.54596325975,hurricane_cat3,79481.20251783336,-5720.947748593811,-7.1978625981535584
Gurabo,East,2030,25327.766621167535,26347.574365632212,29409.126134635553,32263.126483733526,34948.44561463613,38339.91163932588,39419.92705498952,hurricane_cat3,35300.660645860924,-3037.5341621273983,-8.604751601110772
Guánica,West,2030,9099.07775886519,9451.678639203286,9996.408395243634,10517.049240903136,11088.257164430353,11652.711492739802,11989.824301970919,hurricane_cat3,11336.093861326377,-819.0446204232412,-7.225104435818505
Hatillo,North,2030,29443.62498809696,30141.080024521212,30801.53109123915,31707.4911255171,32236.681703309103,33074.60347941796,33478.269661406026,hurricane_cat3,34038.84591007031,-2331.354784553212,-6.84910055620742
Hormigueros,West,2030,12118.998876991804,12262.100848017793,12479.667780872252,12711.134284733693,12969.209519736854,13203.465199181917,13312.321325510336,hurricane_cat3,13699.09259573791,-987.9583110042167,-7.211852201886659
Humacao,East,2030,38785.7094997839,39249.32913348945,39927.3229176042,40690.53902603875,41532.2340395465,42226.173698554674,42821.9499648421,hurricane_cat3,44514.99323492833,-3824.4542088895832,-8.591384454909354
Isabela,West,2030,31786.921811665718,32334.992015754753,33582.748870476324,35335.70897711365,36898.679710447585,39059.450244974,40386.64979091085,hurricane_cat3,38080.5358018956,-2744.8268247819506,-7.207952217535018
Jayuya,Central Mountains,2030,10737.45227514292,11041.692500930347,11436.484205661345,11995.509652929059,12571.79520139446,13127.277701029589,13577.863283242878,hurricane_cat3,12977.014377113084,-981.5047241840257,-7.563409391878742
Juana Díaz,South,2030,34453.45797313088,34965.781571380656,36233.46863970442,37672.866221240416,38905.01513752959,40342.76986520155,41246.18244825034,hurricane_cat3,40903.98531922763,-3231.1190979872117,-7.899276984309811
Juncos,East,2030,28056.74140175877,28402.624121259545,29074.075947381138,29968.519659560327,30682.774547852146,31426.311407699923,31817.789014692502,hurricane_cat3,32788.599270624254,-2820.0796110639276,-8.600793183594382
Lajas,West,2030,17119.2309125422,17409.58667990259,18070.299258378516,19013.160969138335,19877.48710496562,20849.305083777603,21451.950158553555,hurricane_cat3,20490.376772484007,-1477.2158033456726,-7.209314985995705
Lares,Central Mountains,2030,16667.16474136051,17690.379835749223,20310.07584438966,22925.255965429158,25439.60962579366,27384.18111047699,29112.564535752044,hurricane_cat3,24792.896464895806,-1867.6404994666482,-7.532966154684812
Las Marías,West,2030,5897.1622251583285,5998.340576983855,6496.574711171165,7157.208370634709,7862.39531003083,8303.13287194256,8614.719112556873,hurricane_cat3,7712.702077042254,-555.4937064075448,-7.202322880602841
Las Piedras,East,2030,25736.353635514846,26231.392230137706,27159.992093013076,28204.986865670195,29432.50804214412,30450.067825982645,30964.541604918788,hurricane_cat3,30859.9129568021,-2654.926091131907,-8.603154826937745
Loíza,East,2030,17426.857257870914,17615.390715015004,18035.07992212004,18451.121272613324,18799.59231754586,19123.094428816254,19328.00187282431,hurricane_cat3,20185.110055016186,-1733.9887824028629,-8.590435116165992
Luquillo,East,2030,13544.929041534137,13693.544289189182,13900.814730887269,14203.772767077924,14553.063757367738,14807.684552751516,15056.059076928805,hurricane_cat3,15540.505668430615,-1336.7329013526905,-8.60160492761934
Manatí,North,2030,28982.548807116873,29467.638032211627,30829.9942152114,32210.09117950633,33559.072079262325,35207.79358164999,36012.489556188186,hurricane_cat3,34581.415510394836,-2371.3243308885067,-6.857221706774003
Maricao,West,2030,3297.329195276038,3502.808545825418,3800.027318075824,4052.540590359782,4410.849672427199,4737.83596548607,4847.186902292704,hurricane_cat3,4366.886260047407,-314.34566968762465,-7.198393797511276
Maunabo,East,2030,7908.0583556075835,8047.456900132166,8237.774519427443,8436.260894573239,8697.395176703045,8925.625576072907,9081.894649913254,hurricane_cat3,9230.55705359378,-794.2961590205414,-8.605072851061507
Mayagüez,West,2030,53671.69708703864,54725.25858313767,55899.43771859792,58455.14383757054,60115.57894731575,62079.68864325541,63085.87171168844,hurricane_cat3,62990.02948100968,-4534.885643439142,-7.199370568331493
Moca,West,2030,26331.08820454534,27216.909537181025,28670.84649219679,30540.450244006453,32504.33434416201,34039.80864411474,35779.26973570095,hurricane_cat3,32923.3049999769,-2382.8547559704457,-7.2375928114510915
Morovis,Central Mountains,2030,21146.779523480338,21551.596778391202,22427.1347021023,23413.116965884445,24212.003345319004,25144.17089978579,25895.32080533015,hurricane_cat3,25322.345539370246,-1909.2285734858015,-7.53969876336062
Naguabo,East,2030,15813.215256297282,16463.659226171458,17798.23957840838,18936.94089571374,20242.65064510912,21360.55149118558,21930.83688535777,hurricane_cat3,20721.265928300436,-1784.3250325866975,-8.611081189541244
Naranjito,Central Mountains,2030,20935.865277525452,21536.784741484782,22706.588541349378,23835.73133259505,24834.91469157637,25825.155082115863,26523.999424160073,hurricane_cat3,25783.999348472258,-1948.268015877209,-7.5561125702271905
Orocovis,Central Mountains,2030,15420.353153176144,15982.195361446666,16526.258661683503,17370.787930165647,18029.721760330205,18791.904922719543,19060.20928806989,hurricane_cat3,18787.657094377566,-1416.8691642119193,-7.541489378342629
Patillas,South,2030,12150.481980479124,12287.785325300922,12443.49246026659,12688.573511545119,12959.388162193965,13134.462787131182,13330.008431313798,hurricane_cat3,13777.058781837808,-1088.4852702926892,-7.900708616614389
Peñuelas,South,2030,14093.780107691959,14564.125684787385,15102.35887601787,16080.507263127976,16973.306641137253,17948.04413024159,18594.77689902897,hurricane_cat3,17461.66375473891,-1381.1564916109346,-7.909650025394077
Ponce,South,2030,97531.67168587926,100044.87235971577,103989.19991635384,108011.95956550876,112766.0095843109,116324.44749247275,118442.29501066945,hurricane_cat3,117262.51793884183,-9250.558373333071,-7.888759798043645
Quebradillas,North,2030,17969.235450737928,18132.63525172235,18730.64473934701,19157.260362152072,19772.88188185622,20127.50581890261,20622.983581195207,hurricane_cat3,20567.50313735594,-1410.2427752038675,-6.856655208878998
Rincón,West,2030,10500.295031366682,10875.12048663616,11721.087083720256,12640.23521207381,13593.26559312237,14440.355694359267,14934.542083951479,hurricane_cat3,13624.697137000683,-984.4619249268726,-7.225569236716188
Río Grande,East,2030,35275.72606888278,35636.3790500427,36317.94031546401,37200.52829817774,38273.55234510375,39078.05364056303,39276.55357876289,hurricane_cat3,40704.07036185092,-3503.5420636731797,-8.607350647066502
Sabana Grande,West,2030,16773.77078766952,17253.34073805184,17895.893728984203,18461.55293294365,19224.91398888511,20143.789864459293,20516.517292123863,hurricane_cat3,19896.572091258742,-1435.0191583150918,-7.21239393264906
Salinas,South,2030,18957.33139187627,19160.270751520755,19784.588952103903,20446.46935572981,21271.066993570683,21878.613285214273,22287.980121788114,hurricane_cat3,22202.839895178047,-1756.3705394482386,-7.910567061422094
San Germán,West,2030,22802.296538979877,23376.878212225736,24346.805999061868,25558.79655583475,26906.578712699014,27847.38158042057,28638.897655908397,hurricane_cat3,27549.965657259745,-1991.1691014249955,-7.227483061853831
San Juan,Metro,2030,242391.03184776678,246947.34556602946,262181.13953430403,274790.780471717,287975.1460689921,305382.35031560477,313696.19563327206,hurricane_cat3,296166.01102510456,-21375.230553387548,-7.217313856982621
San Lorenzo,East,2030,27772.73193737032,28271.577983662395,29211.015052264418,30536.12943655272,31490.248808483044,32594.314537364415,33130.02178709851,hurricane_cat3,33400.113573816074,-2863.9841372633527,-8.574773648400301
San Sebastián,West,2030,26884.12393742778,27838.58542744508,29886.11291964211,32512.928381759062,34494.96045382724,37076.012027578974,38213.26156473628,hurricane_cat3,35023.33914702061,-2510.4107652615494,-7.167822447549542
Santa Isabel,South,2030,14840.242655989156,15159.660241627376,15721.99048709822,16341.03964772723,16959.26395925167,17423.61829060928,17744.544515303427,hurricane_cat3,17741.19365802906,-1400.1540103018306,-7.892107133773204
Toa Alta,Metro,2030,47382.500342252744,49020.63433436945,51528.00118696713,54675.68823184946,57287.90771995417,59704.0891428126,61145.067701811415,hurricane_cat3,58924.65510417106,-4248.966872321602,-7.2108472502893495
Toa Baja,Metro,2030,56612.13864436286,57024.7689285415,58369.77041810064,59846.37487484251,61202.56788673023,62626.594587338586,63791.25787306773,hurricane_cat3,64497.27837963238,-4650.903504789865,-7.21100738145034
Trujillo Alto,Metro,2030,49157.55735208358,50314.49331108969,52607.649866948384,54941.2452122134,57509.64436417383,60436.24702638594,61903.94311667992,hurricane_cat3,59216.32284574344,-4275.07763353004,-7.219424354778793
Utuado,Central Mountains,2030,20814.302427164945,21110.815223938953,21762.66791610485,22583.563607521522,23480.15352290503,24076.04087603168,24495.929536330692,hurricane_cat3,24429.631811870342,-1846.0682043488196,-7.556676328833643
Vega Alta,North,2030,27361.307199075738,27654.486791428048,28226.390030991402,29031.547105005622,29650.724597089185,30211.696905303255,30774.68123178292,hurricane_cat3,31166.141954517374,-2134.594849511752,-6.84908274058077
Vega Baja,North,2030,37805.61982794846,38850.991690136536,41222.93620284362,44102.591393098555,46785.55585211191,49215.714610035,50794.722757935895,hurricane_cat3,47350.44177620197,-3247.8503831034177,-6.859176517199395
Vieques,East,2030,6248.1328105404855,6280.961756623323,6415.7062551063955,6545.294378707591,6654.248669832989,6821.781525839751,6931.970902515001,hurricane_cat3,7161.343235478324,-616.0488567707325,-8.60242047495696
Villalba,South,2030,16292.594547913499,16610.102500038192,17031.640424534104,17617.97609973784,18205.36168429926,18990.72425119975,19186.00699608253,hurricane_cat3,19128.337337927198,-1510.3612381893581,-7.895935812438079
Yabucoa,East,2030,21947.299798336473,22371.98153563761,22854.936826612993,23742.79039299814,24611.387392357323,25498.160895732475,26092.01470225322,hurricane_cat3,25977.28211264608,-2234.49171964794,-8.60171479817806
Yauco,South,2030,25128.93949453239,25576.241390375475,26274.25554350546,26928.77889813269,27656.94364387963,28523.684546705903,29029.01035658203,hurricane_cat3,29244.812164870047,-2316.0332667373586,-7.919467061988737
Adjuntas,Central Mountains,2030,12876.720889707,13078.163943432599,13506.530486175823,14077.323101496198,14540.509533665536,14948.909779338192,15153.577316258015,hurricane_cat4,15952.865950878464,-1875.5428493822656,-11.756776839706264
Aguada,West,2030,27242.521418563872,27929.232066808236,28696.522130654845,29576.22324208539,30739.508503566303,31574.230896428253,32196.15181767371,hurricane_cat4,33314.010737823926,-3737.7874957385357,-11.219866395416453
Aguadilla,West,2030,36285.63412497919,37508.70406084522,39644.74186163215,42353.26758742634,45196.30503712807,47600.14272536471,50247.71152622285,hurricane_cat4,47699.875745195975,-5346.608157769639,-11.208851331878185
Aguas Buenas,Central Mountains,2030,17487.519452835204,17671.397962531915,18085.20755819284,18515.778149596998,18892.603095320825,19278.894791581657,19547.562980823925,hurricane_cat4,20980.210019320573,-2464.431869723576,-11.746459484695778
Aibonito,Central Mountains,2030,15767.374398880209,16412.43759365638,17594.78145469244,19458.42227138472,20739.949864204358,22141.272513346437,23125.34117076066,hurricane_cat4,22048.661472905784,-2590.2392015210644,-11.747829702515261
Arecibo,North,2030,60359.46855435254,61709.24377157702,65357.87571603634,68701.1879208467,72182.65722583098,75385.71625692106,78216.23325720706,hurricane_cat4,76900.55443330629,-8199.366512459586,-10.66229830575626
Arroyo,South,2030,10281.531455153134,10614.357381968055,11167.546792854679,11804.591559149865,12398.348956362488,12847.05866562111,13369.5153429075,hurricane_cat4,13460.42742016408,-1655.835861014215,-12.30151026655906
Añasco,West,2030,18711.14904902491,18913.315569318253,19295.089086241678,19704.993773879294,20210.688573234584,20679.841534668118,20952.39065187148,hurricane_cat4,22195.246827106355,-2490.253053227061,-11.219758323145989
Barceloneta,North,2030,16229.10671519786,16581.15375765348,17157.308711543923,17724.380099827817,18441.13127513037,19140.321561565906,19555.357028599523,hurricane_cat4,19846.25882618445,-2121.8787263566337,-10.691580438108074
Barranquitas,Central Mountains,2030,20548.16280194263,20983.579365278416,21906.159121496697,22847.836861032563,23633.128994351435,24433.562839594044,24782.127792860065,hurricane_cat4,25887.01254667347,-3039.1756856409083,-11.740156111723474
Bayamón,Metro,2030,122687.00786479953,125185.08714383696,133191.85192581904,142490.9581208009,151983.99475877348,160860.1522129986,167280.03947048527,hurricane_cat4,160532.46994954243,-18041.511828741524,-11.238543725398495
Cabo Rojo,West,2030,35296.38478658583,35573.20346169019,36145.111009779284,36804.58727409057,37579.041645437326,38256.67752988145,38747.25372278738,hurricane_cat4,41459.86937764862,-4655.282103558049,-11.228405138361946
Caguas,East,2030,91015.82324644575,92050.4801243463,94183.11467979697,96246.00996842745,98426.62967059416,101246.58918017101,103854.05785482538,hurricane_cat4,111077.45194095813,-14831.44197253068,-13.352342634231611
Camuy,North,2030,22460.40348369921,23311.344674831627,24511.533113159967,25801.982906554244,27262.669794700836,28601.85242664159,29313.383726762793,hurricane_cat4,28891.288087283578,-3089.305180729334,-10.6928606692655
Canóvanas,East,2030,29061.624322505664,29419.063441192702,30751.007539779686,32130.083806227878,33378.486747474904,34511.70554835031,35067.45015077244,hurricane_cat4,37081.33596547195,-4951.252159244075,-13.352410398197092
Carolina,Metro,2030,106834.71309617966,108982.90712424112,113595.3852896623,119095.19917749864,124563.24124252044,129125.80223873473,131375.9922630702,hurricane_cat4,134149.2318856066,-15054.03270810796,-11.221855314792277
Cataño,Metro,2030,16677.334842445292,16924.816652411602,17290.673727122765,17684.231273595637,18022.37136776024,18382.955926353123,18512.010741333095,hurricane_cat4,19918.13075189707,-2233.899478301435,-11.215407239400067
Cayey,Central Mountains,2030,30406.76881172372,30736.26132877121,31292.394165348924,32036.475367799554,32718.16989410275,33440.70329062485,33779.232361698305,hurricane_cat4,36302.94982756075,-4266.474459761193,-11.75241813689239
Ceiba,East,2030,7673.248566052681,7931.315036147221,8262.145774768947,8503.595168517895,8813.33566402105,9101.088030416728,9340.46085997881,hurricane_cat4,9810.202552540542,-1306.6073840226472,-13.318862449830618
Ciales,Central Mountains,2030,11510.56280372177,11924.346399270868,12463.27391575459,13141.302829293421,13972.807418461234,14711.36869119429,15084.667515557341,hurricane_cat4,14889.190356690244,-1747.8875273968224,-11.739305398909313
Cidra,Central Mountains,2030,28431.34501882334,29191.670199087082,29901.63774615975,31090.427667838412,32379.508647071933,33308.35463633572,34073.18828417617,hurricane_cat4,35228.96885608391,-4138.541188245501,-11.74755129834233
Coamo,South,2030,22627.955065618644,23355.818522333317,24785.246469446924,26482.222639677562,28399.489070930325,30216.921761300422,31053.54321681198,hurricane_cat4,30199.381265419473,-3717.1586257419112,-12.308724450584466
Comerío,Central Mountains,2030,13959.814278551996,14081.897865947125,14394.415893972075,14718.506437372385,14953.41692429466,15272.090713624319,15436.879763400004,hurricane_cat4,16675.24541673903,-1956.7389793666462,-11.734393890253767
Corozal,Central Mountains,2030,23959.48132944868,24499.163423165508,25911.545612641377,27231.576427700777,28501.523941367966,29392.321937606324,30301.67561599265,hurricane_cat4,30862.680844151786,-3631.1044164510095,-11.765356466559426
Culebra,East,2030,734.9234333173994,823.2627788426565,921.973008708724,1107.2274302007143,1290.360335254587,1442.1549735014662,1584.1311824568074,hurricane_cat4,1276.1573030473644,-168.92987284665014,-13.237386366340477
Dorado,North,2030,26726.673790733505,27171.864138641282,27805.806193425135,28545.973889325815,29188.82802212459,29760.784372824688,30127.404571540126,hurricane_cat4,31960.122702545574,-3414.148813219759,-10.682527238694949
Fajardo,East,2030,20442.511482289083,21109.521948379745,22149.682802053594,24242.215963526985,26001.895733672813,27433.80783857684,28755.572997501735,hurricane_cat4,27966.732988514363,-3724.517024987377,-13.317669341345649
Florida,North,2030,8444.65646255707,8607.434617717427,8808.103216035797,9092.937421832046,9413.428057847786,9598.088549393002,9737.937429710206,hurricane_cat4,10180.446517300632,-1087.5090954685857,-10.682331994185862
Guayama,South,2030,24392.65599410496,25085.300323300355,26172.89568938392,27465.250406915584,28532.613917664625,30038.47699410402,30766.38453697319,hurricane_cat4,31310.15611630006,-3844.905709384475,-12.28005920859276
Guayanilla,South,2030,12533.3525744099,12778.281140094205,13038.604276310758,13304.610866448038,13662.48687381608,13993.088492716985,14275.656209347986,hurricane_cat4,15169.329192088775,-1864.718325640737,-12.292688107877831
Guaynabo,Metro,2030,62159.46182968772,63922.97367855292,67367.4424674544,70577.32745122112,74183.10535711702,77279.1483972689,80460.26377647548,hurricane_cat4,79481.20251783336,-8903.875066612236,-11.202491638968919
Gurabo,East,2030,23952.375644951622,24928.48469760956,27857.546610128025,30586.87787232804,33162.85892902873,36414.00927247789,37440.19588962965,hurricane_cat4,35300.660645860924,-4713.782773532883,-13.353242367959998
Guánica,West,2030,8693.703631873872,9033.452807038355,9559.711043421223,10061.443615122236,10614.002858251122,11157.741890485031,11481.712925587986,hurricane_cat4,11336.093861326377,-1274.6502462041408,-11.244175125901794
Hatillo,North,2030,28220.83698629717,28892.784149853338,29529.74181096082,30407.298620311027,30917.48217813832,31729.590039083425,32120.01093923476,hurricane_cat4,34038.84591007031,-3631.5472897592845,-10.668832014321907
Hormigueros,West,2030,11590.111858251064,11729.161186620977,11938.304325808003,12161.525833865262,12410.751394160547,12637.017237322974,12741.424142132933,hurricane_cat4,13699.09259573791,-1537.5667618726475,-11.223858449945935
Humacao,East,2030,36757.3760357416,37204.05344446132,37850.9949528396,38581.90260243295,39387.958092709756,40053.96267447632,40625.69204354801,hurricane_cat4,44514.99323492833,-5933.090632495383,-13.328297279937653
Isabela,West,2030,30389.459074182276,30915.434789683328,32121.336404071888,33806.94306834623,35318.189161436625,37399.6115309765,38681.05967648407,hurricane_cat4,38080.5358018956,-4273.592733549376,-11.222512088017002
Jayuya,Central Mountains,2030,10241.303476799112,10532.808430965692,10913.306495587429,11451.084583389698,12006.640080070454,12541.693173671125,12977.020259082303,hurricane_cat4,12977.014377113084,-1525.929793723386,-11.75871236156286
Juana Díaz,South,2030,32787.256159433506,33279.02687578759,34501.01722361391,35883.89603364804,37070.24009475601,38446.800812946865,39320.86186136026,hurricane_cat4,40903.98531922763,-5020.08928557959,-12.27286105840599
Juncos,East,2030,26585.70382232959,26914.447030951516,27558.327688663594,28414.049932766102,29099.39315492359,29812.42817733691,30189.23045535222,hurricane_cat4,32788.599270624254,-4374.549337858152,-13.341678007506012
Lajas,West,2030,16365.2948377258,16645.847433513063,17285.131495975562,18191.34043577895,19025.027251968553,19965.106693985508,20547.576053472883,hurricane_cat4,20490.376772484007,-2299.036336705056,-11.220078392079017
Lares,Central Mountains,2030,15867.916356976491,16848.58885933798,19365.892283425193,21888.564704928223,24313.929039450057,26178.52559933994,27842.48629321132,hurricane_cat4,24792.896464895806,-2904.331759967583,-11.71437054190025
Las Marías,West,2030,5631.534918391077,5730.712529828694,6210.050353902236,6848.1577432293125,7529.418100355655,7952.6182229977185,8254.747322278377,hurricane_cat4,7712.702077042254,-864.5443338129417,-11.209357306648178
