scenario,municipio,region,p50,baseline_p50,abs_impact_vs_baseline,pct_impact_vs_baseline
earthquake_m7_2,Cidra,Central Mountains,32582.887917621374,35228.96885608391,-2646.080938462539,-7.511093921801151
earthquake_m7_2,Yauco,South,26640.05746791892,29244.812164870047,-2604.7546969511277,-8.906723976432497
earthquake_m7_2,Canóvanas,East,34550.55813234202,37081.33596547195,-2530.777833129934,-6.824937039718449
earthquake_m7_2,Gurabo,East,32893.052536955656,35300.660645860924,-2407.6081089052677,-6.820291928977156
earthquake_m7_2,Corozal,Central Mountains,28541.299556653823,30862.680844151786,-2321.381287497963,-7.5216449900133835
earthquake_m7_2,San Lorenzo,East,31128.017159852207,33400.113573816074,-2272.0964139638672,-6.802660742282837
earthquake_m7_2,San Germán,West,25283.830782990688,27549.965657259745,-2266.134874269057,-8.225545187465247
earthquake_m7_2,Manatí,North,32344.58539992004,34581.415510394836,-2236.830110474795,-6.468301188545697
earthquake_m7_2,Juncos,East,30553.45377600654,32788.599270624254,-2235.1454946177146,-6.816837389635644
earthquake_m7_2,Hatillo,North,31840.097340230415,34038.84591007031,-2198.748569839896,-6.459527375425503
earthquake_m7_2,Las Piedras,East,28754.044262942363,30859.9129568021,-2105.8686938597384,-6.823961871854747
earthquake_m7_2,Dorado,North,29892.761830289055,31960.122702545574,-2067.3608722565186,-6.468563626922047
earthquake_m7_2,Vega Alta,North,29152.872138645223,31166.141954517374,-2013.2698158721505,-6.459798003905123
earthquake_m7_2,Salinas,South,20227.159656989148,22202.839895178047,-1975.6802381888992,-8.898322230472743
earthquake_m7_2,Barranquitas,Central Mountains,23943.40462445325,25887.01254667347,-1943.6079222202206,-7.508042570443216
earthquake_m7_2,Naranjito,Central Mountains,23847.874338496782,25783.999348472258,-1936.1250099754761,-7.509017448413
earthquake_m7_2,Fajardo,East,26060.896251754835,27966.732988514363,-1905.8367367595274,-6.8146563187850155
earthquake_m7_2,Morovis,Central Mountains,23424.22513914611,25322.345539370246,-1898.1204002241357,-7.495831684600498
earthquake_m7_2,Camuy,North,27019.315370752505,28891.288087283578,-1871.9727165310724,-6.479367451100306
earthquake_m7_2,Lares,Central Mountains,22936.692110884444,24792.896464895806,-1856.2043540113627,-7.48683945274227
earthquake_m7_2,Utuado,Central Mountains,22594.365579875994,24429.631811870342,-1835.2662319943483,-7.512459647887913
earthquake_m7_2,Añasco,West,20373.417955042052,22195.246827106355,-1821.8288720643031,-8.208193791471428
earthquake_m7_2,Yabucoa,East,24205.53823086682,25977.28211264608,-1771.7438817792608,-6.820358935536034
earthquake_m7_2,Villalba,South,17429.095162820107,19128.337337927198,-1699.2421751070906,-8.883376244823303
earthquake_m7_2,Lajas,West,18808.895546604363,20490.376772484007,-1681.4812258796446,-8.206199644594442
earthquake_m7_2,Aibonito,Central Mountains,20392.8321230215,22048.661472905784,-1655.8293498842831,-7.509886039653826
earthquake_m7_2,Sabana Grande,West,18263.533735580022,19896.572091258742,-1633.03835567872,-8.207636713442568
earthquake_m7_2,Aguas Buenas,Central Mountains,19404.560132775252,20980.210019320573,-1575.6498865453214,-7.510172134093572
earthquake_m7_2,Santa Isabel,South,16166.274292195212,17741.19365802906,-1574.9193658338481,-8.877189416852419
earthquake_m7_2,Peñuelas,South,15907.766061006496,17461.66375473891,-1553.897693732415,-8.898909723368735
earthquake_m7_2,Naguabo,East,19306.222590487654,20721.265928300436,-1415.0433378127818,-6.828942511085489
earthquake_m7_2,Orocovis,Central Mountains,17378.559233765678,18787.657094377566,-1409.0978606118879,-7.500125500127302
earthquake_m7_2,Loíza,East,18810.198429516913,20185.110055016186,-1374.9116254992732,-6.811514139639753
earthquake_m7_2,Cataño,Metro,18560.302653837716,19918.13075189707,-1357.8280980593554,-6.817045811038423
earthquake_m7_2,Guayanilla,South,13819.645569038155,15169.329192088775,-1349.6836230506196,-8.897450941696993
earthquake_m7_2,Quebradillas,North,19237.02568320305,20567.50313735594,-1330.4774541528895,-6.468833116336791
earthquake_m7_2,Barceloneta,North,18561.588858855186,19846.25882618445,-1284.6699673292642,-6.473109005483271
earthquake_m7_2,Comerío,Central Mountains,15424.152911639669,16675.24541673903,-1251.0925050993628,-7.502693206802729
earthquake_m7_2,Patillas,South,12552.528541558844,13777.058781837808,-1224.530240278964,-8.888183317423692
earthquake_m7_2,Adjuntas,Central Mountains,14753.73720008677,15952.865950878464,-1199.1287507916932,-7.5166979681519965
earthquake_m7_2,Arroyo,South,12261.77154944199,13460.42742016408,-1198.6558707220902,-8.90503572662538
earthquake_m7_2,Hormigueros,West,12574.559960025417,13699.09259573791,-1124.5326357124923,-8.208811115433727
earthquake_m7_2,Rincón,West,12504.062973196145,13624.697137000683,-1120.6341638045378,-8.225020729167065
earthquake_m7_2,Ciales,Central Mountains,13771.778090084548,14889.190356690244,-1117.4122666056955,-7.504855803684465
earthquake_m7_2,Luquillo,East,14480.7220722455,15540.505668430615,-1059.7835961851142,-6.819492356275035
earthquake_m7_2,Jayuya,Central Mountains,12001.146824168913,12977.014377113084,-975.8675529441716,-7.519969729441471
earthquake_m7_2,Guánica,West,10403.85331077256,11336.093861326377,-932.2405505538172,-8.22364883316819
earthquake_m7_2,Ceiba,East,9141.678989424863,9810.202552540542,-668.5235631156793,-6.814574516023139
earthquake_m7_2,Florida,North,9521.971016785217,10180.446517300632,-658.4755005154148,-6.468041449816594
earthquake_m7_2,Las Marías,West,7080.354224672328,7712.702077042254,-632.3478523699259,-8.198784888271286
earthquake_m7_2,Maunabo,East,8600.847571349994,9230.55705359378,-629.7094822437866,-6.8220095340683535
earthquake_m7_2,Vieques,East,6672.843156241821,7161.343235478324,-488.50007923650264,-6.821347101705768
earthquake_m7_2,Maricao,West,4008.8924401102377,4366.886260047407,-357.99381993716906,-8.197919492716137
earthquake_m7_2,Culebra,East,1189.8113118128922,1276.1573030473644,-86.3459912344722,-6.766093100614218
earthquake_m7_5,San Juan,Metro,275953.2174095557,296166.01102510456,-20212.79361554887,-6.824818805367754
earthquake_m7_5,Bayamón,Metro,149569.4871663886,160532.46994954243,-10962.982783153828,-6.8291372995130795
earthquake_m7_5,Ponce,South,106852.91022774883,117262.51793884183,-10409.607711093005,-8.87718249110268
earthquake_m7_5,Carolina,Metro,124999.48785908494,134149.2318856066,-9149.744026521657,-6.820571312941949
earthquake_m7_5,Caguas,East,103491.399692445,111077.45194095813,-7586.052248513122,-6.829515906203355
earthquake_m7_5,Guaynabo,Metro,74070.4811359194,79481.20251783336,-5410.721381913958,-6.807548464934138
earthquake_m7_5,Mayagüez,West,57827.87874260089,62990.02948100968,-5162.150738408789,-8.195187049348947
earthquake_m7_5,Arecibo,North,71936.5182755019,76900.55443330629,-4964.036157804381,-6.455137019993207
earthquake_m7_5,Toa Baja,Metro,60097.282455208326,64497.27837963238,-4399.995924424053,-6.8219869659082075
earthquake_m7_5,Trujillo Alto,Metro,55171.45676926934,59216.32284574344,-4044.8660764741,-6.830660672752076
earthquake_m7_5,Toa Alta,Metro,54906.04497795833,58924.65510417106,-4018.610126212734,-6.819912851604067
earthquake_m7_5,Aguadilla,West,43786.3286677072,47699.875745195975,-3913.5470774887726,-8.204522582813897
earthquake_m7_5,Juana Díaz,South,37270.09424093855,40903.98531922763,-3633.8910782890744,-8.883953604835911
earthquake_m7_5,Cabo Rojo,West,38054.906503298356,41459.86937764862,-3404.9628743502617,-8.212671495260203
earthquake_m7_5,Isabela,West,34955.93756335951,38080.5358018956,-3124.5982385360912,-8.205237065967314
earthquake_m7_5,Vega Baja,North,44286.56883660739,47350.44177620197,-3063.8729395945848,-6.470632215166507
earthquake_m7_5,Humacao,East,41482.32881310166,44514.99323492833,-3032.664421826674,-6.812680855238495
earthquake_m7_5,San Sebastián,West,32164.973801974087,35023.33914702061,-2858.3653450465245,-8.161315895802247
earthquake_m7_5,Guayama,South,28526.572844845694,31310.15611630006,-2783.583271454365,-8.890352577977827
earthquake_m7_5,Río Grande,East,37925.575570373796,40704.07036185092,-2778.4947914771255,-6.826085860153226
earthquake_m7_5,Aguada,West,30580.468501963493,33314.010737823926,-2733.5422358604337,-8.205383186590726
earthquake_m7_5,Cayey,Central Mountains,33575.25701499845,36302.94982756075,-2727.6928125622944,-7.513694687398279
earthquake_m7_5,Moca,West,30211.098536034537,32923.3049999769,-2712.2064639423625,-8.237953218682831
earthquake_m7_5,Coamo,South,27508.490698249265,30199.381265419473,-2690.8905671702087,-8.910416221843185
earthquake_m7_5,Cidra,Central Mountains,32582.887917621374,35228.96885608391,-2646.080938462539,-7.511093921801151
earthquake_m7_5,Yauco,South,26640.05746791892,29244.812164870047,-2604.7546969511277,-8.906723976432497
earthquake_m7_5,Canóvanas,East,34550.55813234202,37081.33596547195,-2530.777833129934,-6.824937039718449
earthquake_m7_5,Gurabo,East,32893.052536955656,35300.660645860924,-2407.6081089052677,-6.820291928977156
earthquake_m7_5,Corozal,Central Mountains,28541.299556653823,30862.680844151786,-2321.381287497963,-7.5216449900133835
earthquake_m7_5,San Lorenzo,East,31128.017159852207,33400.113573816074,-2272.0964139638672,-6.802660742282837
earthquake_m7_5,San Germán,West,25283.830782990688,27549.965657259745,-2266.134874269057,-8.225545187465247
earthquake_m7_5,Manatí,North,32344.58539992004,34581.415510394836,-2236.830110474795,-6.468301188545697
earthquake_m7_5,Juncos,East,30553.45377600654,32788.599270624254,-2235.1454946177146,-6.816837389635644
earthquake_m7_5,Hatillo,North,31840.097340230415,34038.84591007031,-2198.748569839896,-6.459527375425503
earthquake_m7_5,Las Piedras,East,28754.044262942363,30859.9129568021,-2105.8686938597384,-6.823961871854747
earthquake_m7_5,Dorado,North,29892.761830289055,31960.122702545574,-2067.3608722565186,-6.468563626922047
earthquake_m7_5,Vega Alta,North,29152.872138645223,31166.141954517374,-2013.2698158721505,-6.459798003905123
earthquake_m7_5,Salinas,South,20227.159656989148,22202.839895178047,-1975.6802381888992,-8.898322230472743
earthquake_m7_5,Barranquitas,Central Mountains,23943.40462445325,25887.01254667347,-1943.6079222202206,-7.508042570443216
earthquake_m7_5,Naranjito,Central Mountains,23847.874338496782,25783.999348472258,-1936.1250099754761,-7.509017448413
earthquake_m7_5,Fajardo,East,26060.896251754835,27966.732988514363,-1905.8367367595274,-6.8146563187850155
earthquake_m7_5,Morovis,Central Mountains,23424.22513914611,25322.345539370246,-1898.1204002241357,-7.495831684600498
earthquake_m7_5,Camuy,North,27019.315370752505,28891.288087283578,-1871.9727165310724,-6.479367451100306
earthquake_m7_5,Lares,Central Mountains,22936.692110884444,24792.896464895806,-1856.2043540113627,-7.48683945274227
earthquake_m7_5,Utuado,Central Mountains,22594.365579875994,24429.631811870342,-1835.2662319943483,-7.512459647887913
earthquake_m7_5,Añasco,West,20373.417955042052,22195.246827106355,-1821.8288720643031,-8.208193791471428
earthquake_m7_5,Yabucoa,East,24205.53823086682,25977.28211264608,-1771.7438817792608,-6.820358935536034
earthquake_m7_5,Villalba,South,17429.095162820107,19128.337337927198,-1699.2421751070906,-8.883376244823303
earthquake_m7_5,Lajas,West,18808.895546604363,20490.376772484007,-1681.4812258796446,-8.206199644594442
earthquake_m7_5,Aibonito,Central Mountains,20392.8321230215,22048.661472905784,-1655.8293498842831,-7.509886039653826
earthquake_m7_5,Sabana Grande,West,18263.533735580022,19896.572091258742,-1633.03835567872,-8.207636713442568
earthquake_m7_5,Aguas Buenas,Central Mountains,19404.560132775252,20980.210019320573,-1575.6498865453214,-7.510172134093572
earthquake_m7_5,Santa Isabel,South,16166.274292195212,17741.19365802906,-1574.9193658338481,-8.877189416852419
earthquake_m7_5,Peñuelas,South,15907.766061006496,17461.66375473891,-1553.897693732415,-8.898909723368735
earthquake_m7_5,Naguabo,East,19306.222590487654,20721.265928300436,-1415.0433378127818,-6.828942511085489
earthquake_m7_5,Orocovis,Central Mountains,17378.559233765678,18787.657094377566,-1409.0978606118879,-7.500125500127302
earthquake_m7_5,Loíza,East,18810.198429516913,20185.110055016186,-1374.9116254992732,-6.811514139639753
earthquake_m7_5,Cataño,Metro,18560.302653837716,19918.13075189707,-1357.8280980593554,-6.817045811038423
earthquake_m7_5,Guayanilla,South,13819.645569038155,15169.329192088775,-1349.6836230506196,-8.897450941696993
earthquake_m7_5,Quebradillas,North,19237.02568320305,20567.50313735594,-1330.4774541528895,-6.468833116336791
earthquake_m7_5,Barceloneta,North,18561.588858855186,19846.25882618445,-1284.6699673292642,-6.473109005483271
earthquake_m7_5,Comerío,Central Mountains,15424.152911639669,16675.24541673903,-1251.0925050993628,-7.502693206802729
earthquake_m7_5,Patillas,South,12552.528541558844,13777.058781837808,-1224.530240278964,-8.888183317423692
earthquake_m7_5,Adjuntas,Central Mountains,14753.73720008677,15952.865950878464,-1199.1287507916932,-7.5166979681519965
earthquake_m7_5,Arroyo,South,12261.77154944199,13460.42742016408,-1198.6558707220902,-8.90503572662538
earthquake_m7_5,Hormigueros,West,12574.559960025417,13699.09259573791,-1124.5326357124923,-8.208811115433727
earthquake_m7_5,Rincón,West,12504.062973196145,13624.697137000683,-1120.6341638045378,-8.225020729167065
earthquake_m7_5,Ciales,Central Mountains,13771.778090084548,14889.190356690244,-1117.4122666056955,-7.504855803684465
earthquake_m7_5,Luquillo,East,14480.7220722455,15540.505668430615,-1059.7835961851142,-6.819492356275035
earthquake_m7_5,Jayuya,Central Mountains,12001.146824168913,12977.014377113084,-975.8675529441716,-7.519969729441471
earthquake_m7_5,Guánica,West,10403.85331077256,11336.093861326377,-932.2405505538172,-8.22364883316819
earthquake_m7_5,Ceiba,East,9141.678989424863,9810.202552540542,-668.5235631156793,-6.814574516023139
earthquake_m7_5,Florida,North,9521.971016785217,10180.446517300632,-658.4755005154148,-6.468041449816594
earthquake_m7_5,Las Marías,West,7080.354224672328,7712.702077042254,-632.3478523699259,-8.198784888271286
earthquake_m7_5,Maunabo,East,8600.847571349994,9230.55705359378,-629.7094822437866,-6.8220095340683535
earthquake_m7_5,Vieques,East,6672.843156241821,7161.343235478324,-488.50007923650264,-6.821347101705768
earthquake_m7_5,Maricao,West,4008.8924401102377,4366.886260047407,-357.99381993716906,-8.197919492716137
earthquake_m7_5,Culebra,East,1189.8113118128922,1276.1573030473644,-86.3459912344722,-6.766093100614218
hurricane_cat1,San Juan,Metro,289799.7305393645,296166.01102510456,-6366.280485740048,-2.149564855097572
hurricane_cat1,Bayamón,Metro,157079.70102504524,160532.46994954243,-3452.7689244971843,-2.1508227747211746
hurricane_cat1,Carolina,Metro,131268.38420180453,134149.2318856066,-2880.8476838020724,-2.1474947290482174
hurricane_cat1,Caguas,East,108215.17960208119,111077.45194095813,-2862.2723388769373,-2.5768257093242863
hurricane_cat1,Ponce,South,114501.81608835378,117262.51793884183,-2760.7018504880543,-2.3542918052705435
hurricane_cat1,Guaynabo,Metro,77777.4169956458,79481.20251783336,-1703.7855221875507,-2.14363329720039
hurricane_cat1,Arecibo,North,75334.57972331322,76900.55443330629,-1565.9747099930682,-2.0363633546377025
hurricane_cat1,Toa Baja,Metro,63112.111627538616,64497.27837963238,-1385.1667520937626,-2.147635973010584
hurricane_cat1,Mayagüez,West,61639.46663312278,62990.02948100968,-1350.562847886904,-2.1440898805962196
hurricane_cat1,Trujillo Alto,Metro,57943.063833885855,59216.32284574344,-1273.2590118575827,-2.1501825014943603
hurricane_cat1,Toa Alta,Metro,57659.209029390615,58924.65510417106,-1265.4460747804478,-2.1475663668175997
hurricane_cat1,Humacao,East,43371.31059258111,44514.99323492833,-1143.682642347223,-2.569207719096858
hurricane_cat1,Río Grande,East,39656.24042601889,40704.07036185092,-1047.8299358320292,-2.5742632776452914
hurricane_cat1,Aguadilla,West,46676.56023856309,47699.875745195975,-1023.3155066328836,-2.1453211159275303
hurricane_cat1,Vega Baja,North,46384.16043713888,47350.44177620197,-966.2813390630909,-2.040701845254457
hurricane_cat1,Juana Díaz,South,39939.68131907889,40903.98531922763,-964.3040001487389,-2.3574817774429695
hurricane_cat1,Canóvanas,East,36126.55490118319,37081.33596547195,-954.7810642887634,-2.5748291948752917
hurricane_cat1,Gurabo,East,34392.197627261456,35300.660645860924,-908.4630185994683,-2.573501464216896
hurricane_cat1,Cabo Rojo,West,40568.98853774996,41459.86937764862,-890.8808398986585,-2.1487786943654488
hurricane_cat1,San Lorenzo,East,32543.638706369922,33400.113573816074,-856.4748674461516,-2.564287290680301
hurricane_cat1,Juncos,East,31946.078508219853,32788.599270624254,-842.5207624044015,-2.5695539948216912
hurricane_cat1,Cayey,Central Mountains,35484.94322397445,36302.94982756075,-818.0066035862983,-2.253278610889294
hurricane_cat1,Isabela,West,37263.77994263941,38080.5358018956,-816.7558592561909,-2.1448118889533423
hurricane_cat1,Las Piedras,East,30065.89486737478,30859.9129568021,-794.0180894273217,-2.5729757907573916
hurricane_cat1,Cidra,Central Mountains,34435.50358632751,35228.96885608391,-793.4652697564015,-2.252309095386347
hurricane_cat1,San Sebastián,West,34275.89793098236,35023.33914702061,-747.441216038249,-2.134123228229747
hurricane_cat1,Guayama,South,30571.585694099143,31310.15611630006,-738.5704222009153,-2.3588845084563976
hurricane_cat1,Fajardo,East,27248.4066467028,27966.732988514363,-718.3263418115639,-2.568502878425495
hurricane_cat1,Aguada,West,32598.72281814875,33314.010737823926,-715.2879196751746,-2.1471083902337043
hurricane_cat1,Coamo,South,29485.276645062433,30199.381265419473,-714.1046203570404,-2.3646332819895983
hurricane_cat1,Moca,West,32213.57970054042,32923.3049999769,-709.725299436479,-2.155692751493135
hurricane_cat1,Manatí,North,33875.92115126576,34581.415510394836,-705.4943591290794,-2.040096822864335
hurricane_cat1,Corozal,Central Mountains,30166.46199124096,30862.680844151786,-696.2188529108244,-2.2558599378535575
hurricane_cat1,Hatillo,North,33345.255280215744,34038.84591007031,-693.5906298545669,-2.037644377506259
hurricane_cat1,Yauco,South,28553.57246477998,29244.812164870047,-691.2397000900673,-2.363631868083633
hurricane_cat1,Yabucoa,East,25309.006776961978,25977.28211264608,-668.2753356841022,-2.5725375456379136
hurricane_cat1,Dorado,North,31308.027416628487,31960.122702545574,-652.0952859170866,-2.0403403703614322
hurricane_cat1,Vega Alta,North,30531.088970062272,31166.141954517374,-635.052984455102,-2.0376374636997836
hurricane_cat1,San Germán,West,26956.916693925683,27549.965657259745,-593.0489633340621,-2.1526304994786325
hurricane_cat1,Camuy,North,28301.22007587216,28891.288087283578,-590.0680114114184,-2.0423734989895976
hurricane_cat1,Barranquitas,Central Mountains,25304.34103080466,25887.01254667347,-582.671515868813,-2.250825640147833
hurricane_cat1,Naranjito,Central Mountains,25203.148885875817,25783.999348472258,-580.8504625964415,-2.2527554967179975
hurricane_cat1,Morovis,Central Mountains,24753.165978517558,25322.345539370246,-569.1795608526882,-2.2477363321961974
hurricane_cat1,Lares,Central Mountains,24236.127317885577,24792.896464895806,-556.7691470102291,-2.2456801197010483
hurricane_cat1,Utuado,Central Mountains,23879.25493882475,24429.631811870342,-550.3768730455922,-2.252906950395235
hurricane_cat1,Naguabo,East,20187.606228834506,20721.265928300436,-533.6596994659303,-2.5754203498593933
hurricane_cat1,Salinas,South,21678.28783685706,22202.839895178047,-524.5520583209873,-2.362544885237442
hurricane_cat1,Loíza,East,19666.53750899497,20185.110055016186,-518.5725460212161,-2.5690845608857407
hurricane_cat1,Aibonito,Central Mountains,21552.044139904167,22048.661472905784,-496.6173330016172,-2.252369530966218
hurricane_cat1,Añasco,West,21718.703805457542,22195.246827106355,-476.543021648813,-2.1470498857747597
hurricane_cat1,Aguas Buenas,Central Mountains,20507.717080370305,20980.210019320573,-472.4929389502686,-2.25208869937504
hurricane_cat1,Villalba,South,18677.586409857446,19128.337337927198,-450.75092806975226,-2.3564563929767925
hurricane_cat1,Lajas,West,20050.428141942037,20490.376772484007,-439.9486305419705,-2.1470987841119937
hurricane_cat1,Cataño,Metro,19490.64698401324,19918.13075189707,-427.4837678838303,-2.1462042458131534
hurricane_cat1,Sabana Grande,West,19469.220941277643,19896.572091258742,-427.3511499810993,-2.1478631998566704
hurricane_cat1,Orocovis,Central Mountains,18365.256496177928,18787.657094377566,-422.4005981996379,-2.248287777862661
hurricane_cat1,Quebradillas,North,20147.937675539582,20567.50313735594,-419.56546181635713,-2.0399435897219678
hurricane_cat1,Santa Isabel,South,17323.531007970538,17741.19365802906,-417.66265005852256,-2.354197006747078
hurricane_cat1,Peñuelas,South,17049.37277360511,17461.66375473891,-412.2909811337995,-2.3611208354754174
hurricane_cat1,Barceloneta,North,19440.9687105584,19846.25882618445,-405.29011562604865,-2.042148695004034
hurricane_cat1,Luquillo,East,15140.724024610869,15540.505668430615,-399.781643819746,-2.5725137415050323
hurricane_cat1,Comerío,Central Mountains,16300.10807215063,16675.24541673903,-375.1373445884019,-2.249666108133135
hurricane_cat1,Adjuntas,Central Mountains,15593.268320256164,15952.865950878464,-359.59763062230013,-2.2541255704746797
hurricane_cat1,Guayanilla,South,14811.116345376824,15169.329192088775,-358.212846711951,-2.361428393938269
hurricane_cat1,Ciales,Central Mountains,14554.084199218822,14889.190356690244,-335.1061574714222,-2.2506674267942786
hurricane_cat1,Patillas,South,13452.208171779585,13777.058781837808,-324.85061005822354,-2.3579097338720194
hurricane_cat1,Arroyo,South,13142.3280701344,13460.42742016408,-318.09935002968086,-2.3632187901638213
hurricane_cat1,Hormigueros,West,13404.85059831915,13699.09259573791,-294.24199741875964,-2.1478940693510227
hurricane_cat1,Rincón,West,13331.488514054545,13624.697137000683,-293.20862294613835,-2.152037729703875
hurricane_cat1,Jayuya,Central Mountains,12684.509988938767,12977.014377113084,-292.5043881743168,-2.2540191424168583
hurricane_cat1,Ceiba,East,9558.049872655527,9810.202552540542,-252.15267988501546,-2.570310638690285
hurricane_cat1,Guánica,West,11092.151069147003,11336.093861326377,-243.942792179374,-2.1519122474064583
hurricane_cat1,Maunabo,East,8993.046884728456,9230.55705359378,-237.51016886532489,-2.5730859739700525
hurricane_cat1,Florida,North,9972.733693282862,10180.446517300632,-207.7128240177699,-2.0403115292122314
hurricane_cat1,Vieques,East,6977.1707123249735,7161.343235478324,-184.17252315335008,-2.5717594744088363
hurricane_cat1,Las Marías,West,7547.266225594189,7712.702077042254,-165.43585144806548,-2.1449791499208084
hurricane_cat1,Maricao,West,4273.269974780418,4366.886260047407,-93.6162852669886,-2.14377658798863
hurricane_cat1,Culebra,East,1243.5942574004748,1276.1573030473644,-32.56304564688958,-2.551648262258231
hurricane_cat2,San Juan,Metro,283542.6899971538,296166.01102510456,-12623.321027950733,-4.2622450105797975
hurricane_cat2,Bayamón,Metro,153686.20586362772,160532.46994954243,-6846.264085914707,-4.264722325686873
hurricane_cat2,Carolina,Metro,128436.9114317035,134149.2318856066,-5712.320453903099,-4.258183497296638
hurricane_cat2,Caguas,East,105411.79633887927,111077.45194095813,-5665.655602078856,-5.100635190200768
hurricane_cat2,Ponce,South,111793.03336204229,117262.51793884183,-5469.484576799543,-4.664307634646008
hurricane_cat2,Guaynabo,Metro,76102.77717890442,79481.20251783336,-3378.425338928937,-4.250596659217521
hurricane_cat2,Arecibo,North,73794.05063168934,76900.55443330629,-3106.503801616942,-4.0396377171911375
hurricane_cat2,Toa Baja,Metro,61750.68647948855,64497.27837963238,-2746.5919001438306,-4.2584617043487185
hurricane_cat2,Mayagüez,West,60312.01094866851,62990.02948100968,-2678.0185323411715,-4.251495918331875
hurricane_cat2,Trujillo Alto,Metro,56691.6475094344,59216.32284574344,-2524.6753363090393,-4.2634787419775035
hurricane_cat2,Toa Alta,Metro,56415.44194818156,58924.65510417106,-2509.213155989506,-4.258341693393956
hurricane_cat2,Humacao,East,42251.09366599923,44514.99323492833,-2263.899568929104,-5.08570125346611
hurricane_cat2,Río Grande,East,38629.94983369317,40704.07036185092,-2074.1205281577495,-5.095609627536605
hurricane_cat2,Aguadilla,West,45670.75471958757,47699.875745195975,-2029.1210256084087,-4.25393356671955
hurricane_cat2,Vega Baja,North,45433.610392718765,47350.44177620197,-1916.831383483208,-4.048180569344963
hurricane_cat2,Juana Díaz,South,38993.529549890845,40903.98531922763,-1910.4557693367824,-4.67058589628121
hurricane_cat2,Canóvanas,East,35191.40456458791,37081.33596547195,-1889.9314008840447,-5.096718744556135
hurricane_cat2,Gurabo,East,33502.418026947096,35300.660645860924,-1798.2426189138278,-5.094076388410809
hurricane_cat2,Cabo Rojo,West,39693.382139312846,41459.86937764862,-1766.4872383357724,-4.260715879843319
hurricane_cat2,San Lorenzo,East,31704.70628568717,33400.113573816074,-1695.407288128903,-5.076052464258723
hurricane_cat2,Juncos,East,31119.62221387554,32788.599270624254,-1668.977056748714,-5.090113923359858
hurricane_cat2,Cayey,Central Mountains,34681.64804129707,36302.94982756075,-1621.301786263677,-4.466033184534235
hurricane_cat2,Isabela,West,36460.915697046206,38080.5358018956,-1619.6201048493967,-4.253144213293275
hurricane_cat2,Cidra,Central Mountains,33656.302641319184,35228.96885608391,-1572.6662147647294,-4.464127863603751
hurricane_cat2,Las Piedras,East,29288.19052722331,30859.9129568021,-1571.7224295787928,-5.093087695285789
hurricane_cat2,San Sebastián,West,33541.0046747857,35023.33914702061,-1482.3344722349138,-4.232419033526146
hurricane_cat2,Guayama,South,29846.920972252334,31310.15611630006,-1463.235144047725,-4.673356270127203
hurricane_cat2,Fajardo,East,26544.81282758259,27966.732988514363,-1421.9201609317715,-5.084327016372412
hurricane_cat2,Aguada,West,31895.693397508345,33314.010737823926,-1418.3173403155815,-4.2574199530567425
hurricane_cat2,Coamo,South,28784.64984304215,30199.381265419473,-1414.7314223773246,-4.684637112076521
hurricane_cat2,Moca,West,31516.056300663106,32923.3049999769,-1407.2486993137936,-4.274323915277585
hurricane_cat2,Manatí,North,33181.905773013,34581.415510394836,-1399.5097373818353,-4.046999571087992
hurricane_cat2,Corozal,Central Mountains,29482.77817014262,30862.680844151786,-1379.902674009165,-4.471104376762671
hurricane_cat2,Hatillo,North,32662.939871530274,34038.84591007031,-1375.9060385400371,-4.0421641855165795
hurricane_cat2,Yauco,South,27875.374459993305,29244.812164870047,-1369.437704876742,-4.682668834241176
hurricane_cat2,Yabucoa,East,24654.460101592922,25977.28211264608,-1322.8220110531583,-5.0922263742487175
hurricane_cat2,Dorado,North,30666.544254782828,31960.122702545574,-1293.5784477627458,-4.047476474987733
hurricane_cat2,Vega Alta,North,29906.359187648322,31166.141954517374,-1259.7827668690516,-4.04215179635493
hurricane_cat2,San Germán,West,26374.052206872202,27549.965657259745,-1175.913450387543,-4.268293706847782
hurricane_cat2,Camuy,North,27720.762430030078,28891.288087283578,-1170.5256572535,-4.0514831104699125
hurricane_cat2,Barranquitas,Central Mountains,24732.1367384095,25887.01254667347,-1154.8758082639724,-4.461217014446018
hurricane_cat2,Naranjito,Central Mountains,24632.746440133298,25783.999348472258,-1151.25290833896,-4.464989673555718
hurricane_cat2,Morovis,Central Mountains,24194.198526625318,25322.345539370246,-1128.1470127449284,-4.4551442163638715
hurricane_cat2,Lares,Central Mountains,23689.337677876196,24792.896464895806,-1103.5587870196105,-4.45110876247209
hurricane_cat2,Utuado,Central Mountains,23338.774599808563,24429.631811870342,-1090.8572120617791,-4.465303531638706
hurricane_cat2,Naguabo,East,19664.92351289935,20721.265928300436,-1056.3424154010863,-5.0978662165537285
hurricane_cat2,Salinas,South,21164.02160786144,22202.839895178047,-1038.818287316608,-4.678763132198307
hurricane_cat2,Loíza,East,19158.605142607972,20185.110055016186,-1026.5049124082143,-5.08545610903478
hurricane_cat2,Aibonito,Central Mountains,21064.355318441158,22048.661472905784,-984.3061544646262,-4.464244487921311
hurricane_cat2,Añasco,West,21250.323897227747,22195.246827106355,-944.9229298786086,-4.257321115819284
hurricane_cat2,Aguas Buenas,Central Mountains,20043.717221889765,20980.210019320573,-936.4927974308084,-4.463696009565189
