year,municipio,geoid,total_population,total_population_moe,total_population_16plus,total_population_16plus_moe,total_housing_units,total_housing_units_moe,unemployment_rate_pct,unemployment_rate_moe,labor_force_participation_pct,labor_force_participation_moe,median_income_nominal,median_income_real,median_income_moe,cpi,total_population_25plus,hs_graduate_pct,hs_graduate_count,hs_graduate_moe,bachelors_plus_pct,bachelors_count,doctorate_count,doctorate_moe,establishment_count,uninsured_pct,uninsured_moe
2018,Guayama Municipio,72057,41706.0,0.0,34133.0,210.0,18535.0,298.0,7.8,2.3,30.4,2.5,16374.0,20996.19,1310.0,251.1,28456.0,38.7,11009.0,644.8728556855219,19.9,4578.0,85.0,94.0,420.0,5.7,1.6
2018,Guayanilla Municipio,72059,19008.0,0.0,15401.0,90.0,8265.0,172.0,22.7,4.1,39.3,2.3,16922.0,21698.89,1349.0,251.1,13124.0,29.7,3894.0,361.386219991853,23.0,2385.0,120.0,71.0,96.0,3.4,1.1
2018,Guaynabo Municipio,72061,88663.0,0.0,75021.0,201.0,39923.0,375.0,10.3,1.3,52.9,1.4,33937.0,43517.02,1745.0,251.1,65067.0,16.1,10469.0,765.2163092877726,45.6,18220.0,1630.0,348.0,2098.0,7.2,0.9
2018,Gurabo Municipio,72063,46894.0,0.0,37978.0,227.0,17323.0,283.0,16.4,3.0,56.7,2.2,33661.0,43163.11,2355.0,251.1,32229.0,22.7,7322.0,948.692257794908,34.2,7238.0,746.0,360.0,330.0,6.8,1.5
2018,Guánica Municipio,72055,16783.0,0.0,13699.0,83.0,9340.0,131.0,30.1,5.3,35.9,3.0,13242.0,16980.06,846.0,251.1,11728.0,37.0,4334.0,431.3664335573643,15.8,1428.0,97.0,77.0,98.0,4.3,1.1
2018,Hatillo Municipio,72065,40390.0,0.0,33471.0,139.0,16902.0,247.0,7.0,1.9,38.9,1.8,17201.0,22056.64,1310.0,251.1,28695.0,22.7,6503.0,711.9115113551684,24.8,5171.0,251.0,142.0,472.0,5.1,1.2
2018,Hormigueros Municipio,72067,16180.0,0.0,13665.0,63.0,7658.0,142.0,23.1,4.6,45.6,2.2,19394.0,24868.7,2271.0,251.1,11920.0,31.9,3803.0,455.0703242357163,22.3,2061.0,13.0,22.0,162.0,4.6,1.5
2018,Humacao Municipio,72069,53466.0,0.0,44297.0,199.0,26675.0,288.0,13.6,2.5,38.6,1.7,19880.0,25491.9,1116.0,251.1,37809.0,31.4,11864.0,869.05753549463,22.8,6355.0,477.0,172.0,744.0,3.7,0.7
2018,Isabela Municipio,72071,42420.0,0.0,35266.0,149.0,20391.0,247.0,18.4,2.8,37.5,1.9,16748.0,21475.77,1313.0,251.1,30078.0,29.6,8902.0,660.8668549715593,22.2,4690.0,187.0,116.0,421.0,6.4,1.4
2018,Jayuya Municipio,72073,14906.0,0.0,12001.0,88.0,6210.0,180.0,22.2,7.0,35.6,4.4,15424.0,19778.02,2978.0,251.1,9940.0,38.8,3857.0,473.00422831091055,17.5,1245.0,53.0,60.0,89.0,6.5,2.8
2018,Juana Díaz Municipio,72075,46960.0,0.0,37780.0,142.0,18696.0,265.0,22.0,2.1,50.2,1.6,20845.0,26729.3,998.0,251.1,31482.0,31.6,9940.0,598.9532536016479,25.5,6148.0,320.0,139.0,266.0,5.2,0.8
2018,Juncos Municipio,72077,39128.0,0.0,31845.0,153.0,15584.0,338.0,27.0,3.6,48.1,2.3,18969.0,24323.73,1633.0,251.1,26443.0,30.9,8176.0,873.1929912682534,19.2,3695.0,49.0,48.0,234.0,6.5,1.3
2018,Lajas Municipio,72079,23315.0,0.0,19541.0,130.0,12249.0,176.0,21.2,4.7,29.9,2.8,13747.0,17627.62,1070.0,251.1,16711.0,25.5,4262.0,381.0577384071868,15.2,1877.0,122.0,90.0,165.0,5.1,1.5
2018,Lares Municipio,72081,26451.0,0.0,21950.0,88.0,12234.0,177.0,28.5,3.6,41.1,2.1,14540.0,18644.47,1599.0,251.1,18718.0,22.3,4172.0,388.329756778952,18.1,2818.0,38.0,31.0,178.0,5.7,1.3
2018,Las Marías Municipio,72083,8599.0,0.0,6954.0,63.0,3883.0,106.0,3.2,3.6,31.9,4.5,13435.0,17227.55,2781.0,251.1,5939.0,29.7,1761.0,283.09715646752795,14.0,747.0,16.0,24.0,47.0,2.9,1.3
2018,Las Piedras Municipio,72085,37768.0,0.0,30899.0,116.0,15528.0,242.0,18.3,3.2,41.6,2.1,21792.0,27943.63,1810.0,251.1,26263.0,27.0,7083.0,596.560977604134,20.8,3888.0,82.0,68.0,266.0,5.2,1.3
2018,Loíza Municipio,72087,26463.0,0.0,21400.0,105.0,11563.0,185.0,27.0,2.6,48.0,1.8,17402.0,22314.38,1188.0,251.1,17976.0,38.0,6832.0,345.028984289726,14.3,2136.0,33.0,31.0,82.0,8.6,1.3
2018,Luquillo Municipio,72089,18547.0,0.0,15290.0,84.0,10476.0,213.0,25.2,4.1,49.3,2.5,20829.0,26708.79,2080.0,251.1,12850.0,32.6,4194.0,426.9297366077936,19.5,1830.0,51.0,53.0,147.0,7.4,2.2
2018,Manatí Municipio,72091,39692.0,0.0,32527.0,137.0,18639.0,237.0,17.2,2.8,40.8,1.8,19459.0,24952.05,2072.0,251.1,27531.0,28.3,7782.0,492.97565862829373,22.1,4854.0,138.0,80.0,616.0,7.0,1.0
2018,Maricao Municipio,72093,6202.0,218.0,5130.0,176.0,2591.0,121.0,12.5,6.5,29.4,3.8,13262.0,17005.71,2413.0,251.1,4360.0,31.1,1358.0,235.28705871764387,9.9,311.0,0.0,19.0,22.0,3.2,1.8
2018,Maunabo Municipio,72095,11023.0,0.0,9142.0,58.0,5329.0,144.0,27.0,7.1,33.4,4.2,19788.0,25373.92,3553.0,251.1,7824.0,25.5,1995.0,278.48518811599297,18.0,1246.0,13.0,22.0,49.0,4.9,1.7
2018,Mayagüez Municipio,72097,77255.0,0.0,65310.0,171.0,40916.0,381.0,26.8,2.5,39.4,1.4,14120.0,18105.91,770.0,251.1,51306.0,28.7,14703.0,807.2236369185432,25.1,8989.0,1028.0,245.0,1499.0,5.5,0.9
2018,Moca Municipio,72099,36872.0,0.0,29994.0,141.0,16030.0,270.0,26.5,4.0,40.9,2.3,14155.0,18150.79,1310.0,251.1,25254.0,30.5,7691.0,772.8195132112025,18.8,3575.0,236.0,135.0,341.0,4.4,1.1
2018,Morovis Municipio,72101,31320.0,0.0,25338.0,172.0,11634.0,225.0,20.8,4.1,42.8,2.4,20589.0,26401.04,1205.0,251.1,21070.0,25.6,5404.0,549.3132075601314,16.9,2822.0,98.0,84.0,152.0,5.6,1.3
2018,Naguabo Municipio,72103,26266.0,0.0,21159.0,111.0,11582.0,231.0,10.3,4.0,37.1,2.6,19356.0,24819.98,1831.0,251.1,17651.0,32.6,5759.0,698.6393919612607,19.1,2535.0,0.0,25.0,128.0,4.7,1.6
2018,Naranjito Municipio,72105,28557.0,0.0,23292.0,129.0,10455.0,251.0,24.1,4.0,42.3,2.6,19332.0,24789.2,2452.0,251.1,19726.0,24.9,4921.0,590.6352512337882,16.5,2663.0,0.0,25.0,291.0,4.4,1.3
2018,Orocovis Municipio,72107,21407.0,0.0,17442.0,77.0,8580.0,175.0,34.1,4.0,38.4,2.6,13319.0,17078.8,1247.0,251.1,14364.0,34.5,4954.0,474.0432469722567,16.3,1837.0,27.0,40.0,166.0,2.4,0.8
2018,Patillas Municipio,72109,17334.0,0.0,14326.0,109.0,8844.0,186.0,19.2,4.0,34.9,2.8,15761.0,20210.15,1829.0,251.1,12322.0,28.6,3525.0,380.48915884687176,15.8,1578.0,72.0,65.0,94.0,3.6,1.4
2018,Peñuelas Municipio,72111,20984.0,0.0,16637.0,103.0,8678.0,161.0,23.9,3.8,40.2,2.2,17592.0,22558.02,1596.0,251.1,13927.0,28.4,3959.0,355.78785814021256,22.4,2562.0,107.0,96.0,143.0,2.4,0.8
2018,Ponce Municipio,72113,143926.0,0.0,117870.0,264.0,66038.0,486.0,14.2,1.1,37.8,0.8,17173.0,22020.74,503.0,251.1,99038.0,31.1,30755.0,1059.3177049403073,26.6,19107.0,1616.0,264.0,2269.0,5.4,0.5
2018,Quebradillas Municipio,72115,24036.0,0.0,19760.0,131.0,10399.0,178.0,11.8,3.4,39.0,2.3,16630.0,21324.46,2110.0,251.1,16801.0,31.5,5290.0,563.8341954865809,18.4,2408.0,224.0,157.0,206.0,3.4,1.4
2018,Rincón Municipio,72117,14269.0,0.0,12026.0,91.0,9453.0,178.0,9.9,3.8,42.1,3.1,21591.0,27685.89,3871.0,251.1,10531.0,24.5,2581.0,390.5713763193611,23.3,1900.0,158.0,81.0,169.0,4.2,1.7
2018,Río Grande Municipio,72119,50550.0,0.0,41955.0,155.0,22935.0,310.0,23.3,2.7,51.6,1.5,22509.0,28863.03,1243.0,251.1,35313.0,32.9,11625.0,850.0005882350906,21.2,5764.0,144.0,109.0,300.0,6.6,1.1
2018,Sabana Grande Municipio,72121,23054.0,0.0,19044.0,105.0,10839.0,149.0,17.4,3.6,36.3,2.8,16846.0,21601.43,1723.0,251.1,16111.0,33.5,5400.0,469.13750649463105,19.6,2651.0,111.0,78.0,168.0,5.9,1.4
2018,Salinas Municipio,72123,28633.0,0.0,23065.0,120.0,13540.0,244.0,8.5,2.7,37.9,2.3,16887.0,21654.01,1447.0,251.1,19298.0,38.1,7354.0,548.9417091094464,17.9,2704.0,219.0,161.0,160.0,4.1,1.1
2018,San Germán Municipio,72125,32114.0,0.0,26709.0,115.0,15682.0,233.0,7.6,2.2,33.5,2.2,15619.0,20028.06,1625.0,251.1,22457.0,30.7,6887.0,512.563166838976,23.4,3849.0,236.0,132.0,323.0,4.3,1.0
2018,San Juan Municipio,72127,344606.0,0.0,288699.0,373.0,191471.0,842.0,15.4,0.7,51.6,0.6,22146.0,28397.56,699.0,251.1,246434.0,22.1,54376.0,1537.136298445912,36.2,53544.0,5554.0,526.0,10787.0,9.5,0.6
2018,San Lorenzo Municipio,72129,37873.0,0.0,31129.0,154.0,16265.0,250.0,9.3,2.1,40.2,1.9,18821.0,24133.95,1560.0,251.1,26638.0,27.2,7257.0,676.0806164948083,19.9,4020.0,25.0,41.0,248.0,5.1,1.3
2018,San Sebastián Municipio,72131,37964.0,0.0,31318.0,143.0,17847.0,286.0,25.9,4.0,37.1,2.0,14812.0,18993.26,1029.0,251.1,26977.0,26.7,7211.0,680.685683704307,18.3,4026.0,57.0,55.0,441.0,6.6,1.5
2018,Santa Isabel Municipio,72133,22066.0,0.0,17672.0,116.0,9282.0,182.0,8.4,2.9,47.4,2.5,17640.0,22619.57,2025.0,251.1,14611.0,39.1,5709.0,515.6820725989998,24.1,2436.0,119.0,73.0,160.0,7.5,1.9
2018,Toa Alta Municipio,72135,73405.0,0.0,59877.0,177.0,25976.0,376.0,12.1,1.4,51.4,1.6,28863.0,37010.69,1418.0,251.1,49456.0,25.1,12394.0,855.9369135631434,30.0,11343.0,363.0,157.0,304.0,7.0,1.1
2018,Toa Baja Municipio,72137,79726.0,0.0,65614.0,222.0,34681.0,346.0,17.5,2.1,52.1,1.3,24899.0,31927.7,1165.0,251.1,55496.0,27.7,15364.0,855.7622333335353,25.6,10765.0,411.0,125.0,725.0,6.8,0.9
2018,Trujillo Alto Municipio,72139,67780.0,0.0,55696.0,157.0,29351.0,295.0,6.7,1.0,52.3,1.4,31193.0,39998.43,1173.0,251.1,47150.0,25.1,11814.0,775.6448929761608,34.6,11410.0,745.0,186.0,523.0,8.1,0.9
2018,Utuado Municipio,72141,29402.0,0.0,24206.0,106.0,13328.0,180.0,29.4,3.7,38.3,2.1,16533.0,21200.08,1087.0,251.1,20635.0,30.4,6264.0,515.0242712727236,18.1,2991.0,101.0,79.0,174.0,6.3,1.6
2018,Vega Alta Municipio,72143,37724.0,0.0,30407.0,156.0,15992.0,356.0,20.4,3.2,40.5,2.7,18895.0,24228.84,1162.0,251.1,25650.0,28.3,7249.0,688.880976657071,21.0,3586.0,387.0,190.0,407.0,4.9,1.1
2018,Vega Baja Municipio,72145,53371.0,0.0,43815.0,195.0,24596.0,283.0,18.8,2.7,40.2,2.0,19096.0,24486.58,1063.0,251.1,37239.0,23.0,8571.0,786.0184476206649,20.7,5595.0,240.0,143.0,386.0,7.2,1.2
2018,Vieques Municipio,72147,8771.0,0.0,7042.0,63.0,4934.0,186.0,14.9,7.0,41.5,5.7,15539.0,19925.48,3003.0,251.1,6282.0,37.3,2344.0,436.4057744805859,20.6,933.0,194.0,226.0,97.0,10.7,3.8
2018,Villalba Municipio,72149,22993.0,0.0,18663.0,95.0,9089.0,211.0,22.8,2.9,46.1,2.4,19855.0,25459.84,1503.0,251.1,15288.0,36.7,5616.0,403.62482579742294,20.1,2545.0,16.0,24.0,113.0,4.8,1.4
2018,Yabucoa Municipio,72151,34149.0,0.0,28146.0,132.0,14736.0,264.0,25.9,3.9,38.7,2.0,16013.0,20533.29,1364.0,251.1,23916.0,25.0,5972.0,597.271295141496,18.6,3706.0,95.0,75.0,167.0,5.0,1.1
2018,Yauco Municipio,72153,36439.0,0.0,30226.0,114.0,17427.0,211.0,19.9,3.2,36.9,2.1,14954.0,19175.34,1048.0,251.1,25976.0,31.5,8182.0,610.6791301493772,24.6,4902.0,184.0,111.0,394.0,5.3,1.5
2019,Adjuntas Municipio,72001,17891.0,0.0,14696.0,67.0,7586.0,129.0,34.1,4.3,39.8,3.1,14012.0,17647.43,1363.0,255.65,12549.0,26.1,3272.0,385.0519445477454,16.9,1821.0,46.0,32.0,121.0,6.9,2.0
2019,Aguada Municipio,72003,37954.0,0.0,31861.0,169.0,17704.0,175.0,11.2,2.3,39.8,2.2,16738.0,21080.7,1260.0,255.65,27412.0,25.5,6979.0,556.5482908068266,20.2,4012.0,260.0,125.0,497.0,6.0,1.4
2019,Aguadilla Municipio,72005,52803.0,0.0,43916.0,161.0,27278.0,250.0,20.8,2.6,39.8,1.5,16269.0,20490.01,955.0,255.65,37449.0,29.4,11027.0,577.741291583006,23.9,6455.0,240.0,94.0,858.0,4.9,0.8
2019,Aguas Buenas Municipio,72007,25748.0,0.0,21441.0,115.0,10698.0,188.0,12.7,3.6,42.4,2.5,19279.0,24280.96,2824.0,255.65,18209.0,29.7,5416.0,492.41141335269634,17.8,2689.0,0.0,26.0,147.0,7.5,1.8
2019,Aibonito Municipio,72009,22988.0,0.0,19053.0,114.0,9913.0,189.0,5.1,1.4,38.6,2.0,20521.0,25845.2,1842.0,255.65,16500.0,34.6,5705.0,473.67710520986765,21.8,2442.0,155.0,85.0,278.0,3.5,1.0
2019,Arecibo Municipio,72013,85390.0,0.0,71757.0,180.0,41312.0,353.0,17.9,1.7,39.2,1.4,18647.0,23484.99,1014.0,255.65,61059.0,29.7,18146.0,999.2962523696364,23.2,10895.0,450.0,167.0,1006.0,5.8,0.9
2019,Arroyo Municipio,72015,17805.0,0.0,14474.0,109.0,8364.0,184.0,13.8,5.0,28.3,4.0,17570.0,22128.56,2630.0,255.65,12273.0,39.9,4898.0,527.5386241783629,16.1,1725.0,42.0,39.0,80.0,3.3,1.4
2019,Añasco Municipio,72011,26934.0,0.0,22737.0,90.0,12530.0,171.0,10.9,2.5,41.6,2.5,19919.0,25087.01,1785.0,255.65,19361.0,30.0,5802.0,610.1229384312641,18.9,2904.0,63.0,80.0,266.0,4.4,1.2
2019,Barceloneta Municipio,72017,24079.0,0.0,19716.0,110.0,10042.0,227.0,19.8,5.0,41.1,3.5,17154.0,21604.63,1861.0,255.65,16827.0,30.7,5164.0,570.4734875522262,22.1,2929.0,0.0,26.0,276.0,4.6,1.6
2019,Barranquitas Municipio,72019,28393.0,0.0,22850.0,114.0,10753.0,251.0,18.1,3.8,37.1,2.9,17036.0,21456.01,1344.0,255.65,18860.0,30.5,5750.0,618.3858019068679,19.5,2737.0,75.0,63.0,253.0,3.9,1.2
2019,Bayamón Municipio,72021,178192.0,0.0,150390.0,255.0,83204.0,553.0,12.7,0.8,49.6,0.8,26420.0,33274.71,854.0,255.65,128402.0,23.8,30612.0,1057.1177796253357,28.8,26682.0,1065.0,193.0,2954.0,7.5,0.5
2019,Cabo Rojo Municipio,72023,48487.0,0.0,40754.0,185.0,29578.0,256.0,14.8,3.2,36.5,1.9,16708.0,21042.91,1113.0,255.65,35082.0,24.9,8741.0,925.3777607010015,26.0,7030.0,380.0,145.0,510.0,5.0,1.2
2019,Caguas Municipio,72025,128937.0,0.0,107451.0,225.0,57542.0,405.0,13.2,1.3,49.5,0.9,25136.0,31657.57,984.0,255.65,91663.0,26.9,24628.0,1228.9344978476274,31.4,20051.0,1550.0,358.0,2381.0,6.5,0.7
2019,Camuy Municipio,72027,31598.0,0.0,26341.0,125.0,14148.0,204.0,12.6,2.6,38.5,2.0,17000.0,21410.67,1062.0,255.65,22484.0,24.6,5532.0,505.69259436934607,20.8,3550.0,254.0,127.0,294.0,4.9,1.3
2019,Canóvanas Municipio,72029,45588.0,0.0,37010.0,124.0,17694.0,282.0,23.5,2.5,51.6,1.8,21267.0,26784.75,1431.0,255.65,31547.0,31.2,9848.0,746.274078338515,23.2,5267.0,96.0,72.0,354.0,10.4,1.5
2019,Carolina Municipio,72031,153779.0,0.0,128919.0,238.0,77009.0,422.0,14.8,1.2,53.3,0.8,29059.0,36598.4,1122.0,255.65,110311.0,26.1,28785.0,1089.4126858082752,31.8,25466.0,1419.0,308.0,1926.0,8.3,0.7
2019,Cataño Municipio,72033,24271.0,0.0,19927.0,106.0,10763.0,127.0,21.0,3.0,48.7,1.9,17448.0,21974.91,1665.0,255.65,16966.0,30.0,5093.0,404.88269906233336,20.3,2283.0,176.0,73.0,324.0,6.9,1.2
2019,Cayey Municipio,72035,43785.0,0.0,36546.0,142.0,20010.0,288.0,9.3,1.8,40.3,1.6,22518.0,28360.33,1296.0,255.65,31313.0,30.7,9622.0,658.5590330410782,24.2,5356.0,462.0,166.0,471.0,7.2,1.1
2019,Ceiba Municipio,72037,11515.0,0.0,9591.0,63.0,7404.0,140.0,12.7,4.6,41.4,3.0,18309.0,23059.3,1904.0,255.65,8217.0,32.0,2626.0,318.10061301418455,18.1,1158.0,56.0,58.0,90.0,5.7,2.0
2019,Ciales Municipio,72039,16513.0,0.0,13641.0,77.0,7267.0,165.0,19.6,4.8,33.8,3.1,16867.0,21243.17,1210.0,255.65,11689.0,29.4,3433.0,359.7026549804713,15.8,1483.0,42.0,42.0,107.0,4.7,1.7
2019,Cidra Municipio,72041,39607.0,0.0,32576.0,169.0,15834.0,249.0,15.1,2.5,43.3,1.6,19726.0,24843.94,1328.0,255.65,27775.0,31.0,8603.0,585.527112950374,23.9,4414.0,389.0,145.0,341.0,4.9,1.3
2019,Coamo Municipio,72043,38906.0,0.0,32061.0,131.0,16204.0,244.0,6.1,1.9,38.5,2.1,19692.0,24801.12,1707.0,255.65,27763.0,37.7,10461.0,779.493425244883,21.9,4591.0,401.0,163.0,255.0,3.7,1.1
2019,Comerío Municipio,72045,19224.0,0.0,15774.0,104.0,7328.0,171.0,23.8,4.9,40.6,3.7,13733.0,17296.05,1218.0,255.65,13408.0,29.2,3911.0,528.500709554869,13.3,1435.0,35.0,47.0,108.0,4.8,1.6
2019,Corozal Municipio,72047,33500.0,0.0,27368.0,138.0,12836.0,312.0,32.0,4.3,42.7,2.3,15140.0,19068.09,1353.0,255.65,23114.0,26.2,6052.0,669.4452927611038,19.2,3348.0,66.0,52.0,301.0,5.3,1.1
2019,Culebra Municipio,72049,1311.0,240.0,1090.0,192.0,1528.0,110.0,3.1,3.3,56.0,7.5,23333.0,29386.78,5698.0,255.65,968.0,36.2,350.0,86.31338250816034,15.3,128.0,0.0,14.0,40.0,12.4,4.0
2019,Dorado Municipio,72051,36803.0,0.0,29929.0,205.0,15847.0,251.0,19.1,3.3,49.9,2.0,30732.0,38705.46,2556.0,255.65,25403.0,29.2,7415.0,668.613490740353,30.1,5338.0,351.0,185.0,598.0,5.3,1.5
2019,Fajardo Municipio,72053,31111.0,0.0,25569.0,118.0,18437.0,236.0,26.2,2.9,53.3,2.0,19430.0,24471.14,1315.0,255.65,21766.0,34.0,7403.0,544.0082719959321,25.3,4307.0,171.0,113.0,477.0,7.7,1.5
2019,Florida Municipio,72054,11697.0,0.0,9610.0,87.0,4963.0,125.0,17.9,6.1,43.9,4.0,20442.0,25745.71,3361.0,255.65,8048.0,36.1,2902.0,404.6245172996812,13.2,892.0,36.0,60.0,52.0,3.5,1.3
2019,Guayama Municipio,72057,40889.0,0.0,33621.0,183.0,18264.0,339.0,7.8,2.5,31.8,2.2,17261.0,21739.39,1222.0,255.65,28219.0,39.0,11019.0,852.7602242131137,20.6,4455.0,88.0,81.0,440.0,6.1,1.4
2019,Guayanilla Municipio,72059,18514.0,0.0,15049.0,84.0,8233.0,152.0,21.7,4.1,40.4,2.6,17379.0,21888.01,1449.0,255.65,12935.0,30.8,3983.0,340.4732001200682,24.7,2499.0,141.0,84.0,94.0,3.4,1.1
2019,Guaynabo Municipio,72061,86937.0,0.0,74026.0,207.0,40073.0,381.0,9.5,1.2,53.0,1.1,35928.0,45249.57,1674.0,255.65,64561.0,16.9,10932.0,850.1599849440104,45.1,17887.0,1818.0,394.0,2158.0,7.0,0.9
2019,Gurabo Municipio,72063,46910.0,0.0,38388.0,233.0,17209.0,233.0,16.9,3.0,56.6,2.7,35018.0,44103.47,3092.0,255.65,32707.0,23.4,7655.0,944.3309801123756,33.4,7247.0,821.0,291.0,340.0,8.0,1.8
2019,Guánica Municipio,72055,16293.0,0.0,13376.0,79.0,9358.0,121.0,29.6,4.6,34.7,2.6,12995.0,16366.57,1031.0,255.65,11275.0,37.5,4228.0,344.64619539463945,15.5,1407.0,70.0,61.0,94.0,4.3,1.5
2019,Hatillo Municipio,72065,39950.0,0.0,33493.0,129.0,17113.0,211.0,6.7,2.3,40.2,2.1,17715.0,22311.18,1548.0,255.65,28797.0,22.8,6568.0,611.432743643976,24.6,5222.0,290.0,180.0,489.0,6.5,1.4
2019,Hormigueros Municipio,72067,15943.0,0.0,13560.0,80.0,7649.0,141.0,22.6,3.7,47.0,2.7,19030.0,23967.36,1578.0,255.65,11870.0,31.9,3790.0,385.25316351718647,22.9,2145.0,0.0,22.0,165.0,3.9,1.3
2019,Humacao Municipio,72069,52507.0,0.0,43806.0,175.0,26487.0,300.0,11.3,2.3,39.1,1.6,20434.0,25735.63,1486.0,255.65,37656.0,30.8,11585.0,834.9856286188403,23.1,6040.0,474.0,174.0,749.0,4.3,0.9
2019,Isabela Municipio,72071,41707.0,0.0,35001.0,162.0,20258.0,297.0,15.2,3.0,35.7,2.1,16540.0,20831.33,1554.0,255.65,29968.0,29.4,8811.0,738.3142962180808,21.9,4687.0,160.0,94.0,439.0,5.7,1.3
2019,Jayuya Municipio,72073,14539.0,0.0,11739.0,103.0,6169.0,175.0,15.1,6.0,32.3,4.8,14808.0,18649.96,2882.0,255.65,9828.0,38.3,3765.0,516.0784824035973,18.2,1252.0,62.0,71.0,93.0,7.1,2.9
2019,Juana Díaz Municipio,72075,46152.0,0.0,37503.0,117.0,18644.0,252.0,21.6,2.4,49.3,1.7,20657.0,26016.49,1290.0,255.65,31434.0,33.0,10371.0,684.0818664458224,25.0,6172.0,192.0,129.0,281.0,5.1,0.8
2019,Juncos Municipio,72077,38780.0,0.0,31801.0,166.0,15608.0,303.0,23.5,3.5,49.3,2.6,19605.0,24691.54,1249.0,255.65,26565.0,29.2,7767.0,932.5368625421731,19.0,3793.0,103.0,86.0,242.0,8.8,1.9
2019,Lajas Municipio,72079,22835.0,0.0,19293.0,130.0,12244.0,172.0,22.9,5.4,32.8,3.5,13992.0,17622.24,1071.0,255.65,16189.0,26.6,4308.0,441.61748153803876,15.3,1922.0,76.0,59.0,174.0,4.6,1.6
2019,Lares Municipio,72081,25696.0,0.0,21470.0,95.0,12314.0,185.0,19.6,3.3,38.3,2.3,16532.0,20821.25,1542.0,255.65,18441.0,23.9,4415.0,482.4106134819175,18.5,2768.0,40.0,37.0,197.0,5.6,1.3
2019,Las Marías Municipio,72083,8370.0,0.0,6812.0,60.0,3895.0,102.0,4.9,4.4,33.5,5.4,14135.0,17802.35,2737.0,255.65,5778.0,27.3,1575.0,266.54080363051355,16.6,848.0,16.0,24.0,48.0,2.2,1.2
2019,Las Piedras Municipio,72085,37499.0,0.0,30945.0,144.0,15327.0,253.0,14.5,3.2,40.5,2.5,21667.0,27288.53,2132.0,255.65,26412.0,24.3,6419.0,622.8779976849399,22.4,4282.0,51.0,44.0,273.0,5.9,1.6
2019,Loíza Municipio,72087,25778.0,0.0,21051.0,87.0,11470.0,187.0,24.8,3.2,49.0,1.7,17852.0,22483.73,1834.0,255.65,17839.0,39.4,7036.0,458.7853528612264,14.7,2173.0,7.0,11.0,82.0,9.3,1.2
2019,Luquillo Municipio,72089,18224.0,0.0,15216.0,68.0,10469.0,187.0,25.2,3.6,48.5,2.8,21850.0,27519.01,1845.0,255.65,12824.0,32.0,4098.0,439.35520936936666,20.4,1926.0,112.0,112.0,152.0,7.6,2.0
2019,Manatí Municipio,72091,38836.0,0.0,32075.0,151.0,18560.0,249.0,18.4,3.1,40.6,1.8,18502.0,23302.37,1579.0,255.65,27305.0,29.3,7993.0,476.78296949450703,22.4,4614.0,202.0,112.0,636.0,7.8,1.4
2019,Maricao Municipio,72093,6075.0,240.0,5100.0,193.0,2592.0,121.0,9.1,5.9,25.9,3.9,12441.0,15668.83,3490.0,255.65,4341.0,31.1,1352.0,251.745903640953,8.0,231.0,0.0,20.0,21.0,3.6,1.9
2019,Maunabo Municipio,72095,10776.0,0.0,9017.0,47.0,5209.0,163.0,26.9,7.8,31.8,4.0,20844.0,26252.0,2811.0,255.65,7772.0,26.2,2034.0,352.3932462462923,16.9,1118.0,24.0,27.0,51.0,5.9,2.4
2019,Mayagüez Municipio,72097,75232.0,0.0,63917.0,196.0,40869.0,378.0,26.5,2.5,39.0,1.3,14236.0,17929.55,906.0,255.65,50368.0,28.0,14113.0,858.0023309991645,26.4,9000.0,1021.0,207.0,1540.0,5.3,0.8
2019,Moca Municipio,72099,36161.0,0.0,29739.0,152.0,16165.0,257.0,24.4,3.3,42.7,1.8,15037.0,18938.37,1354.0,255.65,25074.0,31.0,7775.0,744.605264552971,20.0,3570.0,286.0,143.0,376.0,4.7,1.3
2019,Morovis Municipio,72101,30962.0,0.0,25278.0,173.0,11673.0,204.0,21.8,3.3,44.3,2.3,20941.0,26374.17,1194.0,255.65,21203.0,27.6,5852.0,609.2002954693965,16.5,2907.0,63.0,48.0,158.0,5.7,1.5
2019,Naguabo Municipio,72103,26075.0,0.0,21145.0,145.0,11418.0,232.0,15.2,6.0,39.7,3.4,19432.0,24473.66,2165.0,255.65,17738.0,33.4,5931.0,840.2743599563181,20.2,2611.0,32.0,48.0,137.0,6.6,1.8
2019,Naranjito Municipio,72105,28112.0,0.0,23217.0,130.0,10361.0,260.0,23.6,4.6,40.7,2.7,18883.0,23782.22,2411.0,255.65,19725.0,24.6,4855.0,630.5370726610768,16.1,2581.0,0.0,26.0,301.0,5.4,1.8
2019,Orocovis Municipio,72107,20982.0,0.0,17164.0,70.0,8817.0,136.0,31.6,4.2,40.4,2.3,15099.0,19016.46,1315.0,255.65,14325.0,33.4,4779.0,452.83219850182917,17.0,1970.0,30.0,37.0,174.0,3.2,1.1
2019,Patillas Municipio,72109,16929.0,0.0,14061.0,110.0,8744.0,231.0,18.6,4.6,35.9,3.5,16007.0,20160.04,1451.0,255.65,12236.0,29.2,3571.0,443.3565156846124,15.1,1459.0,34.0,38.0,97.0,5.5,1.9
2019,Peñuelas Municipio,72111,20383.0,0.0,16277.0,111.0,8705.0,165.0,22.0,4.4,40.5,2.2,16718.0,21055.51,889.0,255.65,13744.0,29.9,4116.0,401.1682938618155,21.9,2494.0,97.0,94.0,144.0,3.0,1.0
